Authors,Author Ids,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Abstract,Author Keywords,Index Keywords,Correspondence Address,Editors,Publisher,ISSN,ISBN,CODEN,PubMed ID,Language of Original Document,Abbreviated Source Title,Document Type,Access Type,Source,EID
"Ghosh A., Aich S., Ghosh A.K., Das P., Mahato S., Dey A.","57198664599;57193702098;57193689419;57193691415;57193689711;57193697936;","Patient health monitoring system",2017,"2016 International Conference on Intelligent Control, Power and Instrumentation, ICICPI 2016",,, 7859685,"114","117",,1,"10.1109/ICICPI.2016.7859685","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85015869938&doi=10.1109%2fICICPI.2016.7859685&partnerID=40&md5=96227843a9288a38b840a7ee6e86b345","Dept. of AEIE, RCCIIT, Kolkata, India","Ghosh, A., Dept. of AEIE, RCCIIT, Kolkata, India; Aich, S., Dept. of AEIE, RCCIIT, Kolkata, India; Ghosh, A.K., Dept. of AEIE, RCCIIT, Kolkata, India; Das, P., Dept. of AEIE, RCCIIT, Kolkata, India; Mahato, S., Dept. of AEIE, RCCIIT, Kolkata, India; Dey, A., Dept. of AEIE, RCCIIT, Kolkata, India","This is an experimental study for acquisition, measurement, processing and display of human health parameters like ECG, Body temperature as well as Saline status. Primarily ECG signal is detected using surface electrodes. As the signal is very feeble in amplitude so an instrumentation amplifier is designed to amplify the acquired ECG signal. Second order Butterworth filter is used to remove the noise present in it. Then, it is detected in MATLAB environment whether the patient is suffering from diseases like bradycardia and tachycardia using AGILENT 34972A LXI Data Acquisition Card (DAQ/DAS) with Bench Link Data Logger3 software. Next, human body temperature is measured using LM35DZ IC. After amplification, the temperature value is displayed on PC in both imperial and metric units using Graphical user interface (GUI) developed in Windows Visual Basic platform. Moreover, automatic and continuous monitoring of a patient's saline status is designed using IR trans-receiver block. © 2016 IEEE.","Body temperature; DAS/DAQ; ECG; FFT; IR trans-receiver; LED; LM35 DZ; MATLAB; Windows Visual Basic","Amplifiers (electronic); Butterworth filters; Data acquisition; Electrocardiography; Fast Fourier transforms; Graphical user interfaces; Intelligent control; Light emitting diodes; MATLAB; Monitoring; Physiology; Power control; User interfaces; Visual BASIC; Body temperature; Continuous monitoring; DAS/DAQ; Data acquisition cards; Graphical user interfaces (GUI); Human body temperature; Instrumentation amplifier; LM35 DZ; Biomedical signal processing",,,"Institute of Electrical and Electronics Engineers Inc.",,9781509026388,,,"English","Int. Conf. Intell. Control, Power Instrum., ICICPI",Conference Paper,,Scopus,2-s2.0-85015869938
"Deori P.B., Kandali A.B.","57193693133;26423083600;","Synchronization and chaos control of heavy symmetric chaotic unknown gyroscope using MQRBVSC",2017,"2016 International Conference on Intelligent Control, Power and Instrumentation, ICICPI 2016",,, 7859664,"12","16",,,"10.1109/ICICPI.2016.7859664","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85015933311&doi=10.1109%2fICICPI.2016.7859664&partnerID=40&md5=0e592b7840cbdf76d5f6aca357ffe2b7","Electrical Engineering Department, Jorhat Engineering College, Jorhat, India","Deori, P.B., Electrical Engineering Department, Jorhat Engineering College, Jorhat, India; Kandali, A.B., Electrical Engineering Department, Jorhat Engineering College, Jorhat, India","In this paper a new method of Variable Structure Control (VSC) using Multiquadric Radial Basis Function Neural Network (MQRBFNN) identifier is proposed to achieve chaos synchronization of underactuated gyroscope (master-slave) system with known and unknown system parameters. Gyroscopes are nonlinear underactuated systems which show chaotic motions. Chaos control is achieved by designing three control laws (constant, exponential and power rate reaching law) using Lyapunov stability criteria using VSC under known system parameters. For unknown system parameters, MQRBFNN identifiers are trained for online estimators. In this work it is shown that VSC using power rate reaching law, achieves better synchronization under known system parameters. It is also found that with MQRBFNN identifier based VSC using power rate reaching law, good synchronization is achieved under unknown system parameters. © 2016 IEEE.","Chaos-synchronization; Gyroscope (master-slave) system; Multiquadratic radial basis function neural network; Variable structure control","Functions; Gyroscopes; Intelligent control; Power control; Radial basis function networks; Stability criteria; Synchronization; Chaos synchronization; Lyapunov stability; Master slave; Multiquadratic radial basis functions; Multiquadric radial basis function; Power rate reaching law; Under-actuated systems; Variable structure controls (VSC); Variable structure control",,,"Institute of Electrical and Electronics Engineers Inc.",,9781509026388,,,"English","Int. Conf. Intell. Control, Power Instrum., ICICPI",Conference Paper,,Scopus,2-s2.0-85015933311
"Banerji A., Datta T., Bandyopadhyay G., Biswas S.K., Banerji A., Banerji A.","37032749600;57193692159;57201524547;55636313327;57193696757;57193696758;","Wireless transfer of power: Status and challenges",2017,"2016 International Conference on Intelligent Control, Power and Instrumentation, ICICPI 2016",,, 7859712,"251","257",,2,"10.1109/ICICPI.2016.7859712","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85015871071&doi=10.1109%2fICICPI.2016.7859712&partnerID=40&md5=080d7eba26449364f67f6025162d4949","Department of Electrical Engineering, Meghnad Saha Institute of Technology, Kolkata, 700150, India; Department of Electrical Engineering, Jadavpur University, Kolkata, India; Cognizant Technology Solutions, Kolkata, India; Heritage Institute of Technology, Kolkata, India","Banerji, A., Department of Electrical Engineering, Meghnad Saha Institute of Technology, Kolkata, 700150, India; Datta, T., Department of Electrical Engineering, Meghnad Saha Institute of Technology, Kolkata, 700150, India; Bandyopadhyay, G., Department of Electrical Engineering, Meghnad Saha Institute of Technology, Kolkata, 700150, India; Biswas, S.K., Department of Electrical Engineering, Jadavpur University, Kolkata, India; Banerji, A., Cognizant Technology Solutions, Kolkata, India; Banerji, A., Heritage Institute of Technology, Kolkata, India","Wireless power transmission systems has revolutionized the transmission of power in various application. The concept has gained momentum recently. This work presents an exhaustive insight and detailed discussion on the components of a systems having Wireless Power Transfer (WPT) and the various techniques used for its implementation. The use of WPT in various fields such as medical, defense etc. have been looked into. The aim of the present work is to provide a broad based perspective on the present state of art of the WPT to the researchers and application engineers dealing with wireless transfer of power. The references are presented in a classified manner which will serve the researchers as a quick and useful bibliography. Experiments are also conducted in laboratory to determine the extent of inductive coupling between two coils. This paper presents a comparison of experimental data obtained with both axial and parallel coupling under changing conditions. © 2016 IEEE.","Capacitive Power Transfer (CPT); Far Field; Inductive Power Transfer (IPT); Magnetic Resonance; Microwave Transmission; Near Field; Wireless Power Transfer (WPT)","Electric power transmission; Electromagnetic induction; Energy transfer; Intelligent control; Magnetic resonance; Power control; Far field; Inductive powertransfer (IPT); Microwave transmission; Near fields; Power transfers; Wireless power transfer (WPT); Inductive power transmission",,,"Institute of Electrical and Electronics Engineers Inc.",,9781509026388,,,"English","Int. Conf. Intell. Control, Power Instrum., ICICPI",Conference Paper,,Scopus,2-s2.0-85015871071
"Kole A.","55387329700;","A review and study on advanced control and automation functions and future control for a modern combined cycle power plant",2017,"2016 International Conference on Intelligent Control, Power and Instrumentation, ICICPI 2016",,, 7859705,"215","220",,1,"10.1109/ICICPI.2016.7859705","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85015933115&doi=10.1109%2fICICPI.2016.7859705&partnerID=40&md5=3dc3327d00731e090b998a9f38067164","Dept. of EE, RCC Institute of Information Technology, Kolkata, India","Kole, A., Dept. of EE, RCC Institute of Information Technology, Kolkata, India","This paper reviews the historical background, present state, future challenges and opportunities of Control, Automation and Protection systems for a modern Combined Cycle (CC)/Co-generation Power plant. As the demand for lean, efficient, agile, and environmental friendly and low cost green energy methods grow, the need to automate combined cycle power plant process and auxiliaries continues. The recent monitoring and control system for a modern combined cycle power plant including the characteristics of the integration of the systems are discussed here. The latest high-performance, high-capacity process controller-based total plant Automation system and Triple Module Redundant (TMR), multifunction controller with distributed control architecture, high performance PROFIBUS and HART communication protocol, IEC 61850 global communications protocol for substation automation and power distribution systems, tolerance to data rushes during transients and integrated comprehensive plant management system are presented here. This paper also reviews the developments of the high speed data communications and the huge storage equipment enable to construct the monitoring and control systems efficiently. This paper also compares the present, past and future generation of different types of control and automation technologies for Gas Turbine Generator (GTG), Heat recovery steam generator (HRSG), Steam Turbine Generator (STG) and Balance of Plant (BOP) of a CC power plant. Today's all subsystems of large combined cycle power plants including (HRSG) and BOP system can be controlled from a central control room through a state-of-the-art automation. This paper reviews various aspects of the implementation of the standard modern automation and control system for a combined cycle power plant and shows how devices integrate into distributed control system environment. © 2016 IEEE.","Balance of plant; Combined cycle power plant; Distributed Control system; Heat recovery steam generator; Mark VI system; PROFIBUS; Supervisory Control and Data Acquisition system; The integrated monitoring and control system; Total plant automation system; Triple Modular Redudant system","Automation; Closed loop control systems; Combined cycle power plants; Control systems; Controllers; Data acquisition; Data communication equipment; Digital storage; Distributed parameter control systems; Electric equipment protection; Electric power system protection; Gas turbines; Information management; Intelligent control; Monitoring; Network architecture; Power control; SCADA systems; Standards; Steam generators; Steam power plants; Steam turbines; Turbines; Turbogenerators; Waste heat; Balance of plant; Heat recovery steam generators; Integrated monitoring and control systems; Mark VI system; Plant automation; Profibus; Triple Modular Redudant system; Process control","Kole, A.; Dept. of EE, RCC Institute of Information TechnologyIndia; email: alokkole123@yahoo.co.in",,"Institute of Electrical and Electronics Engineers Inc.",,9781509026388,,,"English","Int. Conf. Intell. Control, Power Instrum., ICICPI",Conference Paper,,Scopus,2-s2.0-85015933115
"Goswami M., Kundu S.","56566223800;7201406782;","Semi-empirical optimization of vertical channel doping profile of field effect transistor using recursive approach",2017,"2016 International Conference on Intelligent Control, Power and Instrumentation, ICICPI 2016",,, 7859683,"103","107",,,"10.1109/ICICPI.2016.7859683","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85015847370&doi=10.1109%2fICICPI.2016.7859683&partnerID=40&md5=55d2277a91f545018b86898536d13529","Department of Computer Science and Engineering, Maulana Abul Kalam Azad University of Technology, Kolkata, India","Goswami, M., Department of Computer Science and Engineering, Maulana Abul Kalam Azad University of Technology, Kolkata, India; Kundu, S., Department of Computer Science and Engineering, Maulana Abul Kalam Azad University of Technology, Kolkata, India","In this discourse, estimation of optimum vertical channel doping profile of Field Effect Transistor (FET) is carried out using a semi-empirical methodology. Initially, technology specific Current-Voltage (I-V) characteristics are formulated as the objective and constraint functions of an orthogonal convex optimization problem. Then optimum vertical doping profile for the conducting-path (channel) is augmented from these functions recursively. The foremost merit of this semi-empirical technique can be attributed to its promptness in predicting the globally optimal doping profile with reliable accuracy and least human oversight, which is an imperative surrogate in the realm of Metal Oxide Semiconductor (MOS) fabrication. © 2016 IEEE.","Design constraint; Design objective; Doping profile; Orthogonal convex optimization; Recursive approach; Semi-empirical","Convex optimization; Intelligent control; Metals; MOS devices; Optimization; Orthogonal functions; Oxide semiconductors; Power control; Semiconductor doping; Transistors; Design constraints; Design objectives; Doping profiles; Recursive approach; Semi-empirical; Field effect transistors",,,"Institute of Electrical and Electronics Engineers Inc.",,9781509026388,,,"English","Int. Conf. Intell. Control, Power Instrum., ICICPI",Conference Paper,,Scopus,2-s2.0-85015847370
"Ravindra M., Srinivasa Rao R.","57193690471;36816603700;","Dynamic state estimation solution with optimal allocation of PMUs in presence of load changes",2017,"2016 International Conference on Intelligent Control, Power and Instrumentation, ICICPI 2016",,, 7859695,"163","168",,,"10.1109/ICICPI.2016.7859695","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85015969786&doi=10.1109%2fICICPI.2016.7859695&partnerID=40&md5=0d2167210fc8a95a50b929ef05e4a203","Department of Electrical and Electronics Engineering, University College of Engineering Kakinada, JNTUK, Kakinada, India","Ravindra, M., Department of Electrical and Electronics Engineering, University College of Engineering Kakinada, JNTUK, Kakinada, India; Srinivasa Rao, R., Department of Electrical and Electronics Engineering, University College of Engineering Kakinada, JNTUK, Kakinada, India","This paper presents a new Binary Integer Linear Programming (BILP) approach considering modeling of zero injection constraints for optimal allocation of PMUs in the network and to generate dynamic state estimation solution in presence of load changes. Zero injection bus constraint modeling is considered to minimize the number of PMUs in the system. To find the dynamic behavior of power system in presence of load changes, a dynamic state estimation method integrating PMU and conventional measurements is proposed. The proposed dynamic state estimation method with optimal PMU allocations is compared with traditional Weighted Least Squares (WLS) state estimation method in presence of load changes. MATLAB simulations carried out on IEEE 14, 30, 57 and 118 bus systems and their results show the effectiveness of proposed method. © 2016 IEEE.","Observability; Phasor measurement units (PMU); SCADA measurements; Synchrophasors; Weighted least squares (WLS); Zero injection bus (ZIB)","Buses; Integer programming; Intelligent control; Least squares approximations; MATLAB; Observability; Power control; State estimation; Units of measurement; Binary integer linear programming (BILP); Conventional measurements; Dynamic state estimation; Optimal allocation; SCADA measurements; State estimation methods; Weighted least squares; Zero injections; Phasor measurement units",,,"Institute of Electrical and Electronics Engineers Inc.",,9781509026388,,,"English","Int. Conf. Intell. Control, Power Instrum., ICICPI",Conference Paper,,Scopus,2-s2.0-85015969786
"Ghosh A., De S., Mukherjee S.","57198664599;57193696438;57193695683;","Performance evaluation of a fuzzy logic controller on a servo speed control system",2017,"2016 International Conference on Intelligent Control, Power and Instrumentation, ICICPI 2016",,, 7859669,"37","41",,1,"10.1109/ICICPI.2016.7859669","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85015949751&doi=10.1109%2fICICPI.2016.7859669&partnerID=40&md5=a24e2d12232b89b003c17874b2e9a645","Dept. of AEIE, RCCIIT, Kolkata, India","Ghosh, A., Dept. of AEIE, RCCIIT, Kolkata, India; De, S., Dept. of AEIE, RCCIIT, Kolkata, India; Mukherjee, S., Dept. of AEIE, RCCIIT, Kolkata, India","The study is a metonym for designing a Fuzzy Logic Controller (FLC) using various types of membership functions (MFs) and variable rule-base (RB) for a DC servo speed control application. FLCs are more useful in comparison to their crisp counterparts for attaining a desired speed in a closed loop process. Based on prior experience, the control methodology i.e. RB of a FLC is designed which comprises of 49 rules in if-then form. Initially the FLC was designed using Triangular type MF. The RB and scaling factors (SFs) were accordingly chosen to deal with system non-linearity. Next, the system is tested with other types of MFs i.e. Trapezoidal, Gaussian and Gaussian-Bell shaped. Moreover, the system is tested for all the aforesaid types of MF initially with 50% reduction in its RB and then further with 80% reduction in the RB i.e. now the system is designed with 25 rules and 9 rules in its RB respectively. This work presents the simulation results of various MFs implemented in a FLC and comparison of their results in terms of the following performance indices (PIs): Integral Absolute Error (IAE), Integral Time Absolute Error (ITAE), Integral Square Error (ISE), Integral Time Square Error (ITSE) And Rise Time (tr). © 2016 IEEE.","Fuzzy knowledge based controller; Fuzzy logic controller; Membership functions; Rule-base; Servo system; Speed control","Computer circuits; Errors; Fuzzy logic; Intelligent control; Knowledge based systems; Membership functions; Power control; Servomechanisms; Speed control; Control applications; Fuzzy knowledge; Fuzzy logic controllers; Integral absolute errors; Integral square errors; Integral time absolute errors; Rule base; System nonlinearities; Controllers",,,"Institute of Electrical and Electronics Engineers Inc.",,9781509026388,,,"English","Int. Conf. Intell. Control, Power Instrum., ICICPI",Conference Paper,,Scopus,2-s2.0-85015949751
"Das S., Ganguly S., Ghosh S., Sarker R., Sengupta D.","55476996600;57193698218;57193694146;57193698426;57193700901;","A bluetooth based sophisticated home automation system using smartphone",2017,"2016 International Conference on Intelligent Control, Power and Instrumentation, ICICPI 2016",,, 7859709,"236","240",,2,"10.1109/ICICPI.2016.7859709","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85015940820&doi=10.1109%2fICICPI.2016.7859709&partnerID=40&md5=f99d6c990b4e1ba3a5b1ea2bd32fb128","Department of Electrical Engineering, Techno India College of Technology, Rajarhat, Kolkata, 700156, India","Das, S., Department of Electrical Engineering, Techno India College of Technology, Rajarhat, Kolkata, 700156, India; Ganguly, S., Department of Electrical Engineering, Techno India College of Technology, Rajarhat, Kolkata, 700156, India; Ghosh, S., Department of Electrical Engineering, Techno India College of Technology, Rajarhat, Kolkata, 700156, India; Sarker, R., Department of Electrical Engineering, Techno India College of Technology, Rajarhat, Kolkata, 700156, India; Sengupta, D., Department of Electrical Engineering, Techno India College of Technology, Rajarhat, Kolkata, 700156, India","This paper represents a reliable, compact, fast and low cost smart home automation system, based on Arduino (microcontroller) and Android app. Bluetooth chip has been used with Arduino, thus eliminating the use of personal computers (PCs). Various devices such as lights, DC Servomotors have been incorporated in the designed system to demonstrate the feasibility, reliability and quick operation of the proposed smart home system. The entire designed system has been tested and it is seen capable of running successfully and perform the desired operations, such as switching functionalities, position control of Servomotor, speed control of D.C motor and light intensity control (Via Voltage Regulation). © 2016 IEEE.","Arduino; Bluetooth module; Home Automation; PWM; Smartphone","Bluetooth; DC motors; Electric machine control; Intelligent buildings; Intelligent control; Personal computers; Position control; Power control; Pulse width modulation; Servomotors; Signal encoding; Smartphones; Voltage regulators; Arduino; Blue-tooth module; Bluetooth-based; Dc servomotors; Home automation; Home automation systems; Light intensity controls; Smart-home system; Automation",,,"Institute of Electrical and Electronics Engineers Inc.",,9781509026388,,,"English","Int. Conf. Intell. Control, Power Instrum., ICICPI",Conference Paper,,Scopus,2-s2.0-85015940820
"Banerji A., Das Chakrabarty E., Biswas T., Bhattacharya D., Chaudhury A., Bhattacharyy M., Saha D., Biswas S.K., Banerji A., Banerji A.","37032749600;57193696871;57113167900;57193690455;57193692094;57193693695;57193691862;55636313327;57193696757;57193696758;","A rural autonomous grid delivering quality power to its loads",2017,"2016 International Conference on Intelligent Control, Power and Instrumentation, ICICPI 2016",,, 7859703,"204","209",,,"10.1109/ICICPI.2016.7859703","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85015925050&doi=10.1109%2fICICPI.2016.7859703&partnerID=40&md5=bb7428973276e90a689920ededf50717","Department of Electrical Engineering, Meghnad Saha Institute of Technology, Kolkata, 700150  India, India; Department of Electrical Engineering, Jadavpur University, Kolkata, India; Cognizant Technology Solutions, Kolkata, India; Heritage Institute of Technology, Kolkata, India","Banerji, A., Department of Electrical Engineering, Meghnad Saha Institute of Technology, Kolkata, 700150  India, India; Das Chakrabarty, E., Department of Electrical Engineering, Meghnad Saha Institute of Technology, Kolkata, 700150  India, India; Biswas, T., Department of Electrical Engineering, Meghnad Saha Institute of Technology, Kolkata, 700150  India, India; Bhattacharya, D., Department of Electrical Engineering, Meghnad Saha Institute of Technology, Kolkata, 700150  India, India; Chaudhury, A., Department of Electrical Engineering, Meghnad Saha Institute of Technology, Kolkata, 700150  India, India; Bhattacharyy, M., Department of Electrical Engineering, Meghnad Saha Institute of Technology, Kolkata, 700150  India, India; Saha, D., Department of Electrical Engineering, Meghnad Saha Institute of Technology, Kolkata, 700150  India, India; Biswas, S.K., Department of Electrical Engineering, Jadavpur University, Kolkata, India; Banerji, A., Cognizant Technology Solutions, Kolkata, India; Banerji, A., Heritage Institute of Technology, Kolkata, India","Renewable energy potential in the form of wind or micro hydro are available in abundance at rural locations far away from city habitat. To harness this green energy the rugged induction generator has come up as a viable option. However, induction generator has change in reactive power requirement with change in load. This dynamic reactive power requirement is proposed to be met by a DSTATCOM and thereby achieve voltage regulation, load balancing and harmonic elimination. Further these small generators can provide full benefit to rural customers if they are connected on a grid. An autonomous rural grid with induction generators in parallel is proposed for reliable supply of power and to harness the benefits of the grid. A rural autonomous grid has been simulated in this paper using induction generators and a DSTATCOM on a MATLAB platform and study is made regarding the performance of the rural autonomous grid under linear and nonlinear loads and under varying load conditions. © 2016 IEEE.","Autonomous Asynchronous Generator(AAG); Battery energy storage system (BESS); Linear and nonlinear loads; Rural Autonomous Grid (RAG); Self Excited Induction Generator (SEIG); SPWM control; Synchronous Reference Frame (SRF)","Electric generators; Electric power transmission networks; Energy policy; Hydroelectric generators; Intelligent control; Power control; Reactive power; Static synchronous compensators; Voltage regulators; Autonomous Asynchronous Generator(AAG); Autonomous grids; Battery energy storage systems; Nonlinear load; Self excited induction generators; Synchronous reference frame; Asynchronous generators",,,"Institute of Electrical and Electronics Engineers Inc.",,9781509026388,,,"English","Int. Conf. Intell. Control, Power Instrum., ICICPI",Conference Paper,,Scopus,2-s2.0-85015925050
"Prasad H., Maity T.","56417389300;9245272900;","FPGA-based design and implementation of DTC and regenerative braking control of ZSI-Fed an induction motor drive",2017,"2016 International Conference on Intelligent Control, Power and Instrumentation, ICICPI 2016",,, 7859699,"184","188",,,"10.1109/ICICPI.2016.7859699","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85015870269&doi=10.1109%2fICICPI.2016.7859699&partnerID=40&md5=3876c59b8eb8b4f6dcca2284dafa479f","Department of Mining Machinery Engineering, Indian School of Mines, Dhanbad, Jharkhand, India","Prasad, H., Department of Mining Machinery Engineering, Indian School of Mines, Dhanbad, Jharkhand, India; Maity, T., Department of Mining Machinery Engineering, Indian School of Mines, Dhanbad, Jharkhand, India","This paper presents a real-time performance evaluation of direct torque control (DTC) and regenerative braking control of improved z-source inverter fed induction motor drives using field programmable gate arrays (FPGA) based real-time digital simulator (RTDS). RTDS was built using Very High Speed Integrated Circuit Hardware Description Language (VHDL), composing it versatile and compact. The proposed design method was carried out in VHDL, based on MATLAB/Simulink model and also validates the utility of simulating a drive of typical complexity in real-time. The proposed model is executed at fixed time-step and fixed step solver of 10 μs and constant switching frequency is 5 KHz. The proposed design employs much advancement to execute the functional blocks in DTC and regenerative braking that reduce the execution time. The proposed DTC drive technique is capable to change the wide range of motor speed from base speed to zero speed with full load torque. Real-time simulation results are certified the validity of the planned DTC drives and regenerative braking by MATLAB/Simulink interface using Xilinx SPARTAN-3 FPGA board of a 225 KW induction motor fed by the improved z-source inverter (ZSI). © 2016 IEEE.","Direct Torque Control (DTC); Field Programmable Gate Array (FPGA); Induction motor; Real-Time Digital Simulator (RTDS); Regenerative Braking; THIPWM; Very Hardware Descriptive Hardware Language (VHDL); Xilinx System Generator (XSG)","AC motors; Braking; Braking performance; Computer hardware description languages; Design; Electric drives; Electric fault currents; Electric inverters; Electric motors; Field programmable gate arrays (FPGA); Hardware; Induction motors; Integrated circuit design; Intelligent control; Logic gates; MATLAB; Power control; Signal receivers; Torque control; Traction motors; Direct torque control; Hardware languages; Real time digital simulator; THIPWM; Xilinx system generators (XSG); Regenerative braking",,,"Institute of Electrical and Electronics Engineers Inc.",,9781509026388,,,"English","Int. Conf. Intell. Control, Power Instrum., ICICPI",Conference Paper,,Scopus,2-s2.0-85015870269
"Babu V.R., Maity T., Burman S.","57191242375;9245272900;57192163293;","Optimization of energy use for mine ventilation fan with variable speed drive",2017,"2016 International Conference on Intelligent Control, Power and Instrumentation, ICICPI 2016",,, 7859692,"148","151",,,"10.1109/ICICPI.2016.7859692","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85015937492&doi=10.1109%2fICICPI.2016.7859692&partnerID=40&md5=f277297cda3bed3e72dfd546a10c6914","Mining Machinery Engineering, Indian School of Mines, Dhanbad, Jharkhand, India","Babu, V.R., Mining Machinery Engineering, Indian School of Mines, Dhanbad, Jharkhand, India; Maity, T., Mining Machinery Engineering, Indian School of Mines, Dhanbad, Jharkhand, India; Burman, S., Mining Machinery Engineering, Indian School of Mines, Dhanbad, Jharkhand, India","This paper presents the issue of maximum energy consumption of mine ventilation fan and proposes an optimization technique based control system that enhances the savings of energy, operating performance providing a healthy atmosphere for the miners. It utilizes particle swarm optimization (PSO) algorithm for the feedback speed control facilitating with variable speed drives (VSD) based on current status of airflow and air pressure in underground coal mines. It also utilizes the overlapping hour format to control energy use. The system is developed in MATLAB environment and the both steady and dynamic behavior of the system are tested successfully. © 2016 IEEE.","Energy savings; Mine ventilation fan; PSO; Variable speed drives","Atmospheric pressure; Coal mines; Energy conservation; Energy utilization; Intelligent control; Mine ventilation; Particle swarm optimization (PSO); Power control; Air pressures; Control energy; Dynamic behaviors; MATLAB environment; Operating performance; Optimization techniques; Particle swarm optimization algorithm; Underground coal mine; Variable speed drives",,,"Institute of Electrical and Electronics Engineers Inc.",,9781509026388,,,"English","Int. Conf. Intell. Control, Power Instrum., ICICPI",Conference Paper,,Scopus,2-s2.0-85015937492
"Saha S., Saha S.","57189381515;52664341800;","A novel approach to classify edible oil using multiple classifier fusion based on spectral data",2017,"2016 International Conference on Intelligent Control, Power and Instrumentation, ICICPI 2016",,, 7859684,"108","113",,1,"10.1109/ICICPI.2016.7859684","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85015883922&doi=10.1109%2fICICPI.2016.7859684&partnerID=40&md5=752cd02e476697364ee96a2863fe3814","Dept. of Electrical Engineering, Netaji Subhash Engineering College, Technocity, Kolkata, India","Saha, S., Dept. of Electrical Engineering, Netaji Subhash Engineering College, Technocity, Kolkata, India; Saha, S., Dept. of Electrical Engineering, Netaji Subhash Engineering College, Technocity, Kolkata, India","The paper investigates the discrimination ability of the short-wave near-infrared spectroscopy for the classification of various edible oils used in India. Spectral characterization of mustard, olive, rice bran, sunflower and soybean oils are recorded by a portable near infrared (NIR) spectrometer in the range of 250-925 nm of wavelength. Due to high dimensionality problem, principal component analysis (PCA) is used here for extracting only the significant features from the near infrared spectra. Hidden clusters in the dataset are identified by applying the principal component analysis (PCA). For classification purpose multilayer perceptron (MLP) and support vector machine (SVM) are used in this work. Moreover, classifier fusion strategy using Dempster Shafer Evidence Theory is implemented to increase the prediction accuracy. The results clearly indicate the efficacy of multiple classifier fusion technique when applied to near infrared spectrometry data for edible oil classification. © 2016 IEEE.","Dempster-Shafer; Edible Oil; MLP; NIR; SVM","Classification (of information); Information fusion; Infrared devices; Infrared spectroscopy; Intelligent control; Near infrared spectroscopy; Oils and fats; Power control; Soybean oil; Spectrometers; Spectrum analyzers; Sunflower oil; Support vector machines; Classifier fusion strategies; Dempster Shafer evidence theory; Dempster-shafer; Multiple classifier fusion; Near infrared spectrometer; Near infrared spectrometry; Short-wave near-infrared; Spectral characterization; Principal component analysis",,,"Institute of Electrical and Electronics Engineers Inc.",,9781509026388,,,"English","Int. Conf. Intell. Control, Power Instrum., ICICPI",Conference Paper,,Scopus,2-s2.0-85015883922
"Padma K., Vaisakh K.","57189232675;13905869600;","Application of AHP method for optimal location of SSSC device under different operating conditions",2017,"2016 International Conference on Intelligent Control, Power and Instrumentation, ICICPI 2016",,, 7859704,"210","214",,,"10.1109/ICICPI.2016.7859704","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85015890199&doi=10.1109%2fICICPI.2016.7859704&partnerID=40&md5=3d15b736349d17b20948e878d1578a1d","Department of Electrical Engineering, Andhra University, Visakhapatnam, India","Padma, K., Department of Electrical Engineering, Andhra University, Visakhapatnam, India; Vaisakh, K., Department of Electrical Engineering, Andhra University, Visakhapatnam, India","FACTS devices can enable a line to carry its flow close to rating capacity and consequently can improve the power system security even in contingency and over loaded network. An opposition-based modified differential evolution algorithm is proposed to solve the OPF problem under different operating conditions for enhancement of power system performance with a SSSC device. The best location of SSSC device is determined based on AHP method. The effectiveness of the proposed method is demonstrated on IEEE 30-bus test system. © 2016 IEEE.","AHP method; OMDE algorithm; Optimal power flow; SSSC","Analytic hierarchy process; Electric load flow; Evolutionary algorithms; Flexible AC transmission systems; Hierarchical systems; Intelligent control; Optimization; AHP method; Different operating conditions; Modified differential evolution algorithms; Optimal locations; Optimal power flows; Power system performance; Power system security; SSSC; Power control",,,"Institute of Electrical and Electronics Engineers Inc.",,9781509026388,,,"English","Int. Conf. Intell. Control, Power Instrum., ICICPI",Conference Paper,,Scopus,2-s2.0-85015890199
