Authors,Author Ids,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Abstract,Author Keywords,Index Keywords,Correspondence Address,Editors,Publisher,ISSN,ISBN,CODEN,PubMed ID,Language of Original Document,Abbreviated Source Title,Document Type,Access Type,Source,EID
"Nagar S., Rajput S.S., Gupta A.K., Trivedi M.C.",57195364504;7003703543;56972954900;55807106100;,Secure routing against DDoS attack in wireless sensor network,2017,3rd IEEE International Conference on ,,,7977375,,,,,10.1109/CIACT.2017.7977375,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85027504460&doi=10.1109%2fCIACT.2017.7977375&partnerID=40&md5=83432a226ed155e34d6820a8e62922e5,"Dept. of Information and Communication Technology, ABV-IIITM, Gwalior, India; IMS, Ghaziabad, India; Dept. of Computer Science and Engineering, ABES Engineering College, Ghaziabad, India","Nagar, S., Dept. of Information and Communication Technology, ABV-IIITM, Gwalior, India; Rajput, S.S., Dept. of Information and Communication Technology, ABV-IIITM, Gwalior, India; Gupta, A.K., IMS, Ghaziabad, India; Trivedi, M.C., Dept. of Computer Science and Engineering, ABES Engineering College, Ghaziabad, India","Wireless sensor network is a low cost network to solve many of the real world problems. These sensor nodes used to deploy in the hostile or unattended areas to sense and monitor the atmospheric situations such as motion, pressure, sound, temperature and vibration etc. The sensor nodes have low energy and low computing power, any security scheme for wireless sensor network must not be computationally complex and it should be efficient. In this paper we introduced a secure routing protocol for WSNs, which is able to prevent the network from DDoS attack. In our methodology we scan the infected nodes using the proposed algorithm and block that node from any further activities in the network. To protect the network we use intrusion prevention scheme, where specific nodes of the network acts as IPS node. These nodes operate in their radio range for the region of the network and scan the neighbors regularly. When the IPS node find a misbehavior node which is involves in frequent message passing other than UDP and TCP messages, IPS node blocks the infected node and also send the information to all genuine sender nodes to change their routes. All simulation work has been done using NS 2.35. After simulation the proposed scheme gives feasible results to protect the network against DDoS attack. The performance parameters have been improved after applying the security mechanism on an infected network. © 2017 IEEE.",DDoS attack; intrusion; IPS; security Algorithm; sink node; WSNs,Artificial intelligence; Computer crime; Denial-of-service attack; Low power electronics; Mercury (metal); Message passing; Network routing; Sensor nodes; Uninterruptible power systems; Wireless sensor networks; DDoS Attack; intrusion; Security algorithm; Sink nodes; WSNs; Network security,,,Institute of Electrical and Electronics Engineers Inc.,,9.78151E+12,,,English,"IEEE Int. Conf. Comput. Intell. Commun. Technol., CICT",Conference Paper,,Scopus,2-s2.0-85027504460
"Sahitya G., Balaji N., Naidu C.D., Abinaya S.",57194459524;24503175100;57195312787;57195315708;,Designing a wireless sensor network for precision agriculture using zigbee,2017,"Proceedings - 7th IEEE International Advanced Computing Conference, IACC 2017",,,7976803,287,291,,1,10.1109/IACC.2017.0069,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85027070670&doi=10.1109%2fIACC.2017.0069&partnerID=40&md5=c7dcee0c00f575bc822159ed41ddc612,"Dept. of ECE, VNR VJIET, Hyderabad, India; Principal, VNRVJIET, Hyderabad, India; Embedded Systems, VNR VJIET, Hyderabad, India","Sahitya, G., Dept. of ECE, VNR VJIET, Hyderabad, India; Balaji, N., Dept. of ECE, VNR VJIET, Hyderabad, India; Naidu, C.D., Principal, VNRVJIET, Hyderabad, India; Abinaya, S., Embedded Systems, VNR VJIET, Hyderabad, India","The newly emerging technology i.e. Wireless Sensor Networks spread rapidly into many field's like medical, habitat monitoring, bio-Technology etc. The relevance of WSN are tremendous. The utility of WSN is for collecting the sensed data, storing or processing the sensed data and the transmitting data to the appropriate central station. Agriculture is one of the field which have recently averted their scrutiny to WSN. By taking help of WSN, one can transmit the real-Time data quickly with in no time. The WSN system which is developed in this paper, is used for precision agriculture. Precision agriculture is nothing but applying right inputs at the right time to get more cultivation with less power and work. The real-Time data is based on the several characteristics of weather like temperature, humidity etc. The architecture of the developed WSN system in this paper comprehend a set of sensors called sensor node, base station and central station. Base station sends the sensed data to the central station. © 2017 IEEE.",Precision agriculture; WSN,Agriculture; Base stations; Cultivation; Data handling; Sensor nodes; Zigbee; Central stations; Emerging technologies; Habitat monitoring; Precision Agriculture; Real-time data; Transmitting data; Wireless sensor networks,,PadmaSai Y.Garg D.,Institute of Electrical and Electronics Engineers Inc.,,9.78151E+12,,,English,"Proc. - IEEE Int. Adv. Comput. Conf., IACC",Conference Paper,,Scopus,2-s2.0-85027070670
"Patel N., Chaudhary J.",57193415891;57195357545;,Energy efficient WMSN using image compression: A survey,2017,"IEEE International Conference on Innovative Mechanisms for Industry Applications, ICIMIA 2017 - Proceedings",,,7975585,124,128,,,10.1109/ICIMIA.2017.7975585,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85027467987&doi=10.1109%2fICIMIA.2017.7975585&partnerID=40&md5=0f8079493733d973a07b591a7fa42207,"Computer Engineering Department, Sarvajanik College of Engineering and Technology, Gujarat Technological University, Surat, India","Patel, N., Computer Engineering Department, Sarvajanik College of Engineering and Technology, Gujarat Technological University, Surat, India; Chaudhary, J., Computer Engineering Department, Sarvajanik College of Engineering and Technology, Gujarat Technological University, Surat, India","With the rapid growth of wireless sensor network technologies and the availability of less expensive hardware such as complementary metal oxide semiconductor cameras and microphones has encourage the development of wireless multimedia sensor network. Some application areas for wireless multimedia sensor network are health care monitoring, traffic monitoring, environment monitoring and wildlife monitoring. The constraints of sensors are limited processing capability, limited storage and energy. Energy consumed by sensor during image transmission is very high due to large size of images. Hence, networks lifetime is decreased rapidly. A numbers of techniques have been proposed to enhance the network lifetime. Image compression techniques are one of them. This paper describes the various image compression techniques, which can be used to aid energy efficient wireless multimedia sensor network. Furthermore, we have compared various image compression techniques, so one can find out suitable compression technique for their application. © 2017 IEEE.",Energy consumption; Image compression; Wireless multimedia sensor network (WMSN); Wireless sensor network (WSN),CMOS integrated circuits; Energy efficiency; Energy utilization; Metals; MOS devices; Oxide semiconductors; Semiconductor growth; Wireless sensor networks; Complementary metal oxide semiconductors; Compression techniques; Environment monitoring; Image compression techniques; Processing capability; Wildlife monitoring; Wireless multimedia sensor network; Wireless multimedia sensor networks (WMSN); Image compression,,,Institute of Electrical and Electronics Engineers Inc.,,9.78151E+12,,,English,"IEEE Int. Conf. Innov. Mech. Ind. Appl., ICIMIA - Proc.",Conference Paper,,Scopus,2-s2.0-85027467987
"Yadav R.K., Singh A.",7201811629;57199212555;,Comparative study of PEGASIS based protocols in wireless sensor netwroks,2017,"India International Conference on Information Processing, IICIP 2016 - Proceedings",,,7975320,,,,,10.1109/IICIP.2016.7975320,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85027452439&doi=10.1109%2fIICIP.2016.7975320&partnerID=40&md5=412808869071a779a39979d15327333f,"Department of Computer Engineering Delhi, Technological University, Delhi, India","Yadav, R.K., Department of Computer Engineering Delhi, Technological University, Delhi, India; Singh, A., Department of Computer Engineering Delhi, Technological University, Delhi, India","A comparative study involves comparison of protocols based on some performance parameters. It helps researchers to get insight into the different parameters in relevance with the protocols which ultimately lead the way to the further advancement in the field. As improvements in the field of Wireless Sensor Networks are taking place day by day. PEGASIS is a hierarchical chain oriented protocol for routing in WSN. In this paper, some important protocols based on PEGASIS architecture; PEGASIS, EEPB, IEEPB, PDCH, PEG-Ant, PEGASIS-PBCA, PEGASIS-IBCA, MH-PEGASIS, Multi-chain PEGASIS and Modified-PEGASIS are studied and comparison is done based on parameters which are important to consider while choosing methodology for a particular application of WSNs. © 2016 IEEE.",Chain formation; Data Transmission; Leader Node; PEGASIS; TOKEN; Wireless Sensor Networks,Chains; Data communication systems; Network architecture; Sensor nodes; Chain formation; Comparative studies; Leader Node; PEGASIS; Performance parameters; TOKEN; Wireless sensor; Wireless sensor networks,,,Institute of Electrical and Electronics Engineers Inc.,,9.78147E+12,,,English,"India Int. Conf. Inf. Process., IICIP - Proc.",Conference Paper,,Scopus,2-s2.0-85027452439
Kaur H.,57194571277;,Hybrid connectivity restoration approach for WSANs,2017,"India International Conference on Information Processing, IICIP 2016 - Proceedings",,,7975306,,,,,10.1109/IICIP.2016.7975306,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85027458044&doi=10.1109%2fIICIP.2016.7975306&partnerID=40&md5=052ad8365ee50dfa5e249466cbcf979f,"SCSE, SMVD University, Katra, JandK, India","Kaur, H., SCSE, SMVD University, Katra, JandK, India","Wireless Sensor and Actor Networks (WSAN) have been very popular from the research community because of their suitability for real time systems. To maintain inter-actor connectivity is crucial in real time situations where actors have to quickly take corrective actions to detected events. Failure of actor and sensors partitions the inter-actor network into disjoint segments, and thus disrupt the network connectivity. Various approaches have been proposed to restore the connectivity of the network. This paper proposes the node failure recovery scheme known as hybrid connectivity restoration approach that works in a distributed manner for detecting partitions in a network and restore the connectivity. This approach may involve relocation of multiple sensors and actor nodes on the path and also analyze the energy consumption of each node before selecting them as a backup node. Thus, reducing the message overhead, less data backup energy consumption, and improves network connectivity. The effectiveness of this hybridization is validated through various simulation experiments. © 2016 IEEE.",connectivity restoration; Records-Node failure; Remains Energy; shortest path; Topology change,Energy utilization; Interactive computer systems; Restoration; Wireless sensor networks; Connectivity restorations; Node failure; Remains Energy; Shortest path; Topology changes; Real time systems,"Kaur, H.; SCSE, SMVD UniversityIndia; email: harinder211@gmail.com",,Institute of Electrical and Electronics Engineers Inc.,,9.78147E+12,,,English,"India Int. Conf. Inf. Process., IICIP - Proc.",Conference Paper,,Scopus,2-s2.0-85027458044
"Komalan N., Chauhan A.",57195359089;57195360741;,"A survey on cluster based routing, data aggregation and fault detection techniques for locating real time faults in modern metro train tracks using wireless sensor network",2017,"IEEE International Conference on Innovative Mechanisms for Industry Applications, ICIMIA 2017 - Proceedings",,,7975584,116,123,,1,10.1109/ICIMIA.2017.7975584,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85027442328&doi=10.1109%2fICIMIA.2017.7975584&partnerID=40&md5=9b9deeddaede893df017870245a09067,"Computer Engineering Department, Sarvajanik College of Engineering and Technology, Surat, India","Komalan, N., Computer Engineering Department, Sarvajanik College of Engineering and Technology, Surat, India; Chauhan, A., Computer Engineering Department, Sarvajanik College of Engineering and Technology, Surat, India","Metro railways are the most widely used mode of public transport in urban areas due to their high speed, capacity and reliability. The current state of art in detecting immediate and long term railway track problems involves both inspectors walking the track lines and train cars instrumented with accelerometers and ultrasonic sensors that are capable of detecting wear of the rail and breakages. But still, accidents do occur. Track maintenance is the primary concern for railways to prevent accidents. Human inspections of the track are subjective and consume a lot of time, labour and power whereas train cars instrumented with sensors will provide the local analysis of the inspected track and are prone to missed failures and false alarms. Condition monitoring using Wireless Sensor Network can provide the integrated view of the entire railway asset and thus can reduce human inspection requirements through automated monitoring. This approach can reduce maintenance time by detecting faults before they escalate and thus, provides a more safe and reliable system. However, to build an efficient railway track fault detection technique using Wireless Sensor Network is a challenging task as sensors are power and memory constrained devices. Therefore, this paper presents the survey on cluster based routing techniques that can be used to reduce communication cost, data aggregation techniques to reduce data redundancy and help to transmit useful information and fault detection techniques to identify the faulty nodes in the network. We have also presented the analysis of these surveyed algorithms based on their approach and parameters like energy consumption and network lifetime which can be used to build an efficient track fault detection algorithm that can provide the track fault location in real time and alert the system with less energy consumption. © 2017 IEEE.",Cluster based data aggregation; Cluster based fault detection; Cluster based routing; Condition monitoring; Metro railways; Railway track fault; Wireless Sensor Network (WSN),Accidents; Condition monitoring; Data reduction; Energy utilization; Fault detection; Inspection; Network routing; Partial discharges; Railroad accidents; Railroad tracks; Railroads; Rails; Routers; Surveys; Transportation; Ubiquitous computing; Ultrasonic applications; Urban transportation; Cluster-based; Cluster-based routing; Data aggregation; Metro railways; Railway track; Wireless sensor networks,,,Institute of Electrical and Electronics Engineers Inc.,,9.78151E+12,,,English,"IEEE Int. Conf. Innov. Mech. Ind. Appl., ICIMIA - Proc.",Conference Paper,,Scopus,2-s2.0-85027442328
"Batra P.K., Kant K.",56342368500;57203049014;,An energy efficient GA based routing algorithm for two-tiered sensor networks,2017,"India International Conference on Information Processing, IICIP 2016 - Proceedings",,,7975318,,,,,10.1109/IICIP.2016.7975318,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85027451219&doi=10.1109%2fIICIP.2016.7975318&partnerID=40&md5=39de5fbc7ece8559db09e1d7fc30548b,"Jaypee Institute of Information Technology, Noida, India","Batra, P.K., Jaypee Institute of Information Technology, Noida, India; Kant, K., Jaypee Institute of Information Technology, Noida, India","Routing plays a major role in increasing the energy efficiency of a wireless sensor network. In a cluster based wireless sensor network, cluster head can forward the data to the base station either directly or indirectly (multi-hoping). However, in multi-hop routing energy saving is more as compared to direct transmission. Further, the selection of energy efficient routing schedules helps in increasing the network lifetime. In this paper, we propose an Energy Efficient Genetic Algorithm based Routing (EEGAR) approach, which selects the next forwarding node on the basis of energy consumption in communication and forwarding node's current energy. Simulation results show that the proposed routing approach made network more energy efficient that the existing approaches in terms of network lifetime, energy consumption, throughput and the number of hops. © 2016 IEEE.",clustering; Energy efficiency; genetic algorithm; network lifetime; wireless sensor network,Clustering algorithms; Energy conservation; Energy utilization; Genetic algorithms; Network routing; Routing algorithms; Sensor nodes; Wireless sensor networks; Cluster based wireless sensor networks; clustering; Energy efficient; Energy efficient routing; Multi-hop routing; Network lifetime; Routing approach; Two-tiered sensor networks; Energy efficiency,,,Institute of Electrical and Electronics Engineers Inc.,,9.78147E+12,,,English,"India Int. Conf. Inf. Process., IICIP - Proc.",Conference Paper,,Scopus,2-s2.0-85027451219
"Kandpal R., Singh R.",57195358395;56161698900;,Improving lifetime of wireless sensor networks by mitigating correlated data using LEACH protocol,2017,"India International Conference on Information Processing, IICIP 2016 - Proceedings",,,7975316,,,,,10.1109/IICIP.2016.7975316,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85027438243&doi=10.1109%2fIICIP.2016.7975316&partnerID=40&md5=ec0631cf2bfc7dffb3c748cbc5e458e8,"Department of Information Technology, Gb Pant University of Agriculture and Technology, Pant Nagar, 263145, India","Kandpal, R., Department of Information Technology, Gb Pant University of Agriculture and Technology, Pant Nagar, 263145, India; Singh, R., Department of Information Technology, Gb Pant University of Agriculture and Technology, Pant Nagar, 263145, India","WSN (Wireless sensor network) comprises of large number of tiny, inexpensive, computationally capable and energy constrained nodes that find use in various surveillance and monitoring applications. Data sensed by these nodes is transfused to the base station using various routing procedures. The pivotal issue in wireless sensor networks is of lifetime and energy conservation as the sensor nodes' energy source is often very arduous to replenish. To increase the lifetime of WSN we have proposed IL-LEACH (Improved Lifetime Low Energy Adaptive Clustering Hierarchy). Sensor nodes placed in vicinity sense correlated data which is sent to the cluster head. IL-LEACH aims to mitigating the correlated data transmissions by forming groups of nodes into virtual correlated cluster (VCC) and allowing only one node to send data. Simulation results in MATLAB demonstrate that proposed IL-LEACH increases the lifetime of sensor network by about 30.006% in comparison to the existing LEACH protocol. © 2016 IEEE.",Energy efficiency; LEACH; Mitigating correlated data; Network lifetime; Wireless sensor network,Energy efficiency; Internet protocols; Leaching; MATLAB; Power management (telecommunication); Sensor nodes; Correlated data; Energy source; Energy-constrained; Leach protocols; Low-energy adaptive clustering hierarchies; Monitoring applications; Network lifetime; WSN (wireless sensor network); Wireless sensor networks,,,Institute of Electrical and Electronics Engineers Inc.,,9.78147E+12,,,English,"India Int. Conf. Inf. Process., IICIP - Proc.",Conference Paper,,Scopus,2-s2.0-85027438243
"Jagtap P.S., Hatkar A.P.",57195359065;56081316500;,Smart monitoring and controlling of wind farms based on WSN,2017,"India International Conference on Information Processing, IICIP 2016 - Proceedings",,,7975359,,,,1,10.1109/IICIP.2016.7975359,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85027437043&doi=10.1109%2fIICIP.2016.7975359&partnerID=40&md5=dbf6907bb133dc308733990c21f57042,"EandTC Engineering Department, Sir Visvesvaraya Institute of Technology, Chincholi, Nashik, India","Jagtap, P.S., EandTC Engineering Department, Sir Visvesvaraya Institute of Technology, Chincholi, Nashik, India; Hatkar, A.P., EandTC Engineering Department, Sir Visvesvaraya Institute of Technology, Chincholi, Nashik, India","As we know that energy is important part of our life. Energy available in different form like heat energy, solar energy, wind energy, etc. In our day to day life importance of alternative and renewable energy source increases year by year because of limited availability of non-renewable energy source. Hence it is necessary to take preventive action and increase the use of renewable energy source. Renewable energy source includes mainly solar energy, wind energy, vermin-composing, etc. For that purpose we address the issue related to renew-able energy source like windmills. In this paper we present maintenance related to wind farms which consist of number of windmills using wireless technique. We used reasonable and elastic wireless sensors networks can be installed within a large structure to evaluate the response and performing monitoring algorithms. In this paper, wireless sensors are located on a wind mill which is located in wind farm to monitor the structures to present models of wind turbine. © 2016 IEEE.",Condition monitoring; Structural health monitoring; Supervisory control and data acquisition; Wind turbine; Wireless sensor,Condition monitoring; Data acquisition; Electric utilities; Machinery; Milling machines; Natural resources; Solar energy; Structural health monitoring; Wind power; Wind turbines; Wireless sensor networks; Monitoring algorithms; Non-renewable energy sources; Renewable energy source; Supervisory control and data acquisition; Use of renewable energies; Wireless sensor; Wireless sensors networks; Wireless techniques; Renewable energy resources,,,Institute of Electrical and Electronics Engineers Inc.,,9.78147E+12,,,English,"India Int. Conf. Inf. Process., IICIP - Proc.",Conference Paper,,Scopus,2-s2.0-85027437043
"Birajdar D.M., Solapure S.S.",57195370097;57192680710;,LEACH: An energy efficient routing protocol using Omnet++ for Wireless Sensor Network,2017,"Proceedings of the International Conference on Inventive Communication and Computational Technologies, ICICCT 2017",,,7975241,465,470,,2,10.1109/ICICCT.2017.7975241,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85027515722&doi=10.1109%2fICICCT.2017.7975241&partnerID=40&md5=6a2d53e94ee6741e843171a230d634d3,"Department Of Computer Science and Engineering, Walchand College of Engineering, Sangli, 416415, India","Birajdar, D.M., Department Of Computer Science and Engineering, Walchand College of Engineering, Sangli, 416415, India; Solapure, S.S., Department Of Computer Science and Engineering, Walchand College of Engineering, Sangli, 416415, India","Wireless Sensor Network (WSN) comprises a large number of tiny sensor nodes. These nodes are intelligent of sensing and monitoring the environmental or physical condition like temperature, sound, pressure, motion, etc. and communicating with other nodes. Sensor nodes in WSN have limited power and energy constraint hence it becomes necessary to efficiently use these resources. Energy consumption is the major problem of WSN to overcome this problem there are many solutions introduced, it consists flat, hierarchical and location based routing. The basic hierarchical routing protocol for WSN is Low Energy Adaptive clustering Hierarchy (LEACH). LEACH works in two different phases viz. set-up and steady-state phase. LEACH periodically do the rotations among cluster-head nodes in such a way that every node gets a chance to become cluster head and distributes energy consumption between the nodes in the network which reduces the power utilization, increasing the lifetime of the network. In this paper detail working of LEACH is discussed using Omnet++ simulator. © 2017 IEEE.",Energy consumption; LEACH; Wireless sensor network,Energy efficiency; Energy utilization; Leaching; Mobile telecommunication systems; Power management (telecommunication); Routing protocols; Sensor nodes; Cluster-head nodes; Energy constraint; Energy efficient routing protocol; Hierarchical routing protocol; Location based routing; Low energy adaptive clustering hierarchies (LEACH); Physical conditions; Steady state; Wireless sensor networks,,,Institute of Electrical and Electronics Engineers Inc.,,9.78151E+12,,,English,"Proc. Int. Conf. Inven. Commun. Comput. Technol., ICICCT",Conference Paper,,Scopus,2-s2.0-85027515722
"Choudhari E., Bodhe K.D., Mundada S.M.",56441684700;57195357846;57195358874;,Secure data aggregation in WSN using iterative filtering algorithm,2017,"IEEE International Conference on Innovative Mechanisms for Industry Applications, ICIMIA 2017 - Proceedings",,,7975603,205,209,,,10.1109/ICIMIA.2017.7975603,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85027470529&doi=10.1109%2fICIMIA.2017.7975603&partnerID=40&md5=8a854a4e7aeeda011befe2c26ab9975c,"Dept. of Computer Engineering, DYPCOE, Akurdi, Pune, India; Dept. of Computer Technology, PIET, Nagpur, India","Choudhari, E., Dept. of Computer Engineering, DYPCOE, Akurdi, Pune, India; Bodhe, K.D., Dept. of Computer Technology, PIET, Nagpur, India; Mundada, S.M., Dept. of Computer Engineering, DYPCOE, Akurdi, Pune, India","In WSN Aggregation is considered as the most susceptible to node compromising attacks, as wireless sensor networks are not more secured so they are more vulnerable to this type of attacks. For WSN it is essential to check the trustworthiness of the data & reputation of sensor nodes. To handle this issue Iterative Filtering acts as a best option. In Iterative filtering algorithm (IF) the data is aggregated concurrently from multiple sources & IF also render trust assessment of these sources. The trust assessment is in the form of similar weight factors assigned to data supplied by each source. Considering the security as major issue in WSN, In this paper we proposed an advancement for IF method by providing approximation which will make them collusion robust and is converging fast. Advancement in the Iterative Filtering algorithm will enhance the performance of the system with good potential for implementation in WSN, IF algorithm is stretched with novel method for collusion detection & revocation based on an initial approximation of the aggregate values as well as distribution of differences of each sensor readings. The proposed system performance is checked through extensive simulation in C#. The simulation demonstrates the improved results. The RMS value in the graphs for series 2(0.1, 0.18, 0.22, 0.22, 0.22, 0.3, 0.36, 0.38) with standard deviation ranging from 0.5 to 4 shows that the proposed system performance is better as compare to existing system. © 2017 IEEE.",Collusion attack; Data aggregation; Iterative Filtering; Wireless sensor network,Approximation algorithms; Iterative methods; Network security; Sensor nodes; Signal filtering and prediction; Collusion attack; Collusion detection; Data aggregation; Extensive simulations; Initial approximation; Iterative filtering; Secure data aggregations; Standard deviation; Wireless sensor networks,,,Institute of Electrical and Electronics Engineers Inc.,,9.78151E+12,,,English,"IEEE Int. Conf. Innov. Mech. Ind. Appl., ICIMIA - Proc.",Conference Paper,,Scopus,2-s2.0-85027470529
"Shah N.F., Amritanjali, Gautam S., Gosain D.",57195358494;55936556700;57191631895;56901091500;,EERA: Energy efficient reliable routing algorithm for WSN,2017,"India International Conference on Information Processing, IICIP 2016 - Proceedings",,,7975384,,,,1,10.1109/IICIP.2016.7975384,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85027449287&doi=10.1109%2fIICIP.2016.7975384&partnerID=40&md5=500939b264df9b9799661589ae460863,"Department of Computer Science and Engg., Birla Institute of Technology, Mesra, Ranchi, India; Department of Computer Science and Engg., Punjabi University, Patiala, Punjab, India; Department. of Computer Science, IIIT-Delhi, India","Shah, N.F., Department of Computer Science and Engg., Birla Institute of Technology, Mesra, Ranchi, India; Amritanjali, Department of Computer Science and Engg., Birla Institute of Technology, Mesra, Ranchi, India; Gautam, S., Department of Computer Science and Engg., Punjabi University, Patiala, Punjab, India; Gosain, D., Department. of Computer Science, IIIT-Delhi, India","The area of wireless sensor network (WSN) being alluring among community of researchers finding it to be diverse for instance defence security, civilian applications & medical research. Issues of routing in WSN for the sake of usability in computationally constrained and resource constrained micro sensors are complex. Aforementioned coercion hinder line-up of conventional networking system devised for categorical ad-hoc sensor networks. Routing algorithms or protocols being devised for wireless sensor applications need to be candid, and shall upgrade endurance of the Wireless Sensor Network. We proposed a cinch, smart, and adaptive algorithm that assures upgraded endurance of the network. The affirmed protocol or algorithm being set side by side along other ad hoc & sensor network routing protocols. It's being perceived that affirmed protocol has much adaptive cluster maintenance, smart energy consumption mechanism, strong endurance of transmission energy, modified latency and enhanced throughput. The proposed protocol has set good benchmark in consuming transmission energy, maintaining active clusters, and efficiently utilizing network resources like bandwidth etc. © 2016 IEEE.",Energy Minimization; Packet Delivery; Reliability; WSN,Adaptive algorithms; Energy efficiency; Energy utilization; Internet protocols; Microsensors; Network routing; Power management (telecommunication); Reliability; Routing algorithms; Ad-hoc sensor networks; Adaptive clusters; Energy efficient; Energy minimization; Networking systems; Packet Delivery; Reliable routing algorithms; Transmission energy; Wireless sensor networks,,,Institute of Electrical and Electronics Engineers Inc.,,9.78147E+12,,,English,"India Int. Conf. Inf. Process., IICIP - Proc.",Conference Paper,,Scopus,2-s2.0-85027449287
"Stuart C.M., Deepthi P.P.",55253480900;23984692700;,"FPGA implementation of highly secure, hardware-efficient QC-LDPC code–based nonlinear cryptosystem for wireless sensor networks",2017,International Journal of Communication Systems,30,10, e3233,,,,3,10.1002/dac.3233,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85006285008&doi=10.1002%2fdac.3233&partnerID=40&md5=3b0e6fb1c4a6ce8cd8759086ea571414,"Department of Electronics and Communication Engineering, National Institute of Technology CalicutKerala, India","Stuart, C.M., Department of Electronics and Communication Engineering, National Institute of Technology CalicutKerala, India; Deepthi, P.P., Department of Electronics and Communication Engineering, National Institute of Technology CalicutKerala, India","This paper presents the design and implementation of an integrated architecture for embedding security into quasi-cyclic (QC) low-density parity-check (LDPC) code–based cryptographic system through a nonlinear function of low hardware complexity. Instead of using standard S-boxes for implementation of nonlinear function, this paper considers a method on the basis of maximum length cellular automata (CA), so that enhanced security can be achieved with simple hardware structure. The proposed system adopts a lightweight random bit stream generator on the basis of linear feedback shift register (LFSR) for generating random error vectors, so that a large number of vectors with very good cryptographic properties can be made available with low hardware cost. Different permutation patterns generated for different message blocks help to provide good degrees of freedom for tuning security with reasonable key size. The hardware architecture for the proposed system is developed and validated through implementation on Xilinx Spartan 3S500E. Analytical and synthesis results show that the proposed scheme is lightweight and offers very high security through continuously changing parameters, thus making it highly suitable for resource-constrained applications. Copyright © 2016 John Wiley & Sons, Ltd.",cellular automata; cryptosystem; ECBC; LFSR; QC-LDPC code,Cellular automata; Computer architecture; Computer hardware description languages; Convolutional codes; Cryptography; Degrees of freedom (mechanics); Field programmable gate arrays (FPGA); Forward error correction; Functions; Hardware; Network architecture; Network coding; Satellite communication systems; Shift registers; Wireless sensor networks; Cryptographic properties; Design and implementations; ECBC; Integrated architecture; LFSR; Linear feedback shift registers; Low-density parity-check (LDPC) codes; QC LDPC codes; Hardware security,"Stuart, C.M.; Department of Electronics and Communication Engineering, National Institute of Technology CalicutIndia; email: celinemarystuart@gmail.com",,John Wiley and Sons Ltd,10745351,,IJCYE,,English,Int J Commun Syst,Article,,Scopus,2-s2.0-85006285008
"Joshitha K.L., Gangasri A.",56565651300;57195360221;,Regression based cluster formation for enhancement of lifetime of WSN,2017,"Proceedings of the 2017 2nd International Conference on Computing and Communications Technologies, ICCCT 2017",,,7972315,414,419,,,10.1109/ICCCT2.2017.7972315,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85027452784&doi=10.1109%2fICCCT2.2017.7972315&partnerID=40&md5=c560f8b77718f8ad152805996afd5ae8,"Sri Sai Ram Engineering College, Chennai, India","Joshitha, K.L., Sri Sai Ram Engineering College, Chennai, India; Gangasri, A., Sri Sai Ram Engineering College, Chennai, India","The objective of the proposed system is to develop an adaptive iterative linear regression (ILR) based clustering for wireless sensor network. ILR classifies the initial cluster simultaneously in horizontal and vertical patterns to form two sub clusters. Among these two, the best is selected based on similarity index (SI). This selected cluster is taken as reference and the iteration continues until the convergence criteria 'Delta' is met. The cluster quality is evaluated using internal and external indices and then compared with existing k-means and hierarchical clustering. The performance indices confirm the supremacy of the ILR clustering. © 2017 IEEE.",CH; Data replication; Delta; Horizontal and Vertical classification; ILR; SI,Computer programming; Computer science; Silicon; Cluster formations; Cluster qualities; Convergence criterion; Data replication; Delta; Hier-archical clustering; Performance indices; Similarity indices; Wireless sensor networks,,,Institute of Electrical and Electronics Engineers Inc.,,9.78151E+12,,,English,"Proc. Int. Conf. Comput. Commun. Technol., ICCCT",Conference Paper,,Scopus,2-s2.0-85027452784
