Authors,Author Ids,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Abstract,Author Keywords,Index Keywords,Correspondence Address,Editors,Publisher,ISSN,ISBN,CODEN,PubMed ID,Language of Original Document,Abbreviated Source Title,Document Type,Access Type,Source,EID
"Sahay S., Khetarpal S., Pradhan T.",57193494340;57193484045;56452660500;,Hybrid data mining algorithm in cloud computing using MapReduce framework,2017,"Proceedings of 2016 International Conference on Advanced Communication Control and Computing Technologies, ICACCCT 2016",,,7831691,507,511,,2,10.1109/ICACCCT.2016.7831691,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85014159853&doi=10.1109%2fICACCCT.2016.7831691&partnerID=40&md5=cf89a7a4dbb0425e3bab3fbc0261874d,"Dept. of Information and Communication Technology, Manipal Institute of Technology, Manipal University, Karnataka, Manipal, India","Sahay, S., Dept. of Information and Communication Technology, Manipal Institute of Technology, Manipal University, Karnataka, Manipal, India; Khetarpal, S., Dept. of Information and Communication Technology, Manipal Institute of Technology, Manipal University, Karnataka, Manipal, India; Pradhan, T., Dept. of Information and Communication Technology, Manipal Institute of Technology, Manipal University, Karnataka, Manipal, India","'Data mining' has transformed into a ubiquitous term in the world of IT and Computer Science in recent times. Developments in this field have been countless. Using one of Apriori algorithm's numerous variants with a couple of insightful additions can significantly improve upon the existing standard of Data Mining. In this paper a new approach to considerably reduce the time complexity of the database scan has been proposed. This has been achieved by using the MapReduce framework for Hadoop Distributed File System (HDFS). Coupled with Cloud computing, which handles large data sets and processing remotely, the resultant system - that uses MapReduce for the full table scan, the Pincer-Search Algorithm, and Cloud Computing - is a force to reckon with. © 2016 IEEE.",Cloud computing; Distributed Data Mining; MapReduce; Maximum Frequent Item Sets; Pincer-Search Algorithm,Cloud computing; Data handling; Distributed computer systems; File organization; Learning algorithms; Search engines; Apriori algorithms; Distributed data mining; Frequent item sets; Hadoop distributed file system (HDFS); Map-reduce; Mapreduce frameworks; Search Algorithms; Time complexity; Data mining,,,Institute of Electrical and Electronics Engineers Inc.,,9.78147E+12,,,English,"Proc. Int. Conf. Adv. Commun. Control Comput. Technol., ICACCCT",Conference Paper,,Scopus,2-s2.0-85014159853
"Yewale A., Singh M.",57193493906;56087498600;,Malware detection based on opcode frequency,2017,"Proceedings of 2016 International Conference on Advanced Communication Control and Computing Technologies, ICACCCT 2016",,,7831719,646,649,,1,10.1109/ICACCCT.2016.7831719,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85014189356&doi=10.1109%2fICACCCT.2016.7831719&partnerID=40&md5=ed7cd442e11945138fafdf96dabe06d1,"Computer Science and Engineering Department, Thapar University, Patiala, India","Yewale, A., Computer Science and Engineering Department, Thapar University, Patiala, India; Singh, M., Computer Science and Engineering Department, Thapar University, Patiala, India","Malware is a computer program or a piece of software that is designed to penetrate and detriment computers without owner's permission. There are different malware types such as viruses, rootkits, keyloggers, worms, trojans, spywares, ransomware, backdoors, bots, logic bomb, etc. Volume, Variant and speed of propagation of malwares are increasing every year. Antivirus companies are receiving thousands of malwares on the daily basis, so detection of malwares is complex and time consuming task. There are many malwares detection techniques like signature based detection, behavior based detection and machine learning based techniques, etc. The signatures based detection system fails for new unknown malware. In case of behavior based detection, if the antivirus program identify attempt to change or alter a file or communication over internet then it will generate alarm signal, but still there is a chance of false positive rate. Also the obfuscation and polymorphism techniques are hinderers the malware detection process. In this paper we propose new method to detect malwares based on the frequency of opcodes in the portable executable file. This research applied machine learning algorithm to find false positives, false negatives, true positives and true negatives for malwares and got 96.67 per cent success rate. © 2016 IEEE.",Data Mining; Machine Learning; Malware Analysis; Malware Detection; Opcode Frequency,Artificial intelligence; Computation theory; Computer crime; Computer worms; Data mining; Learning algorithms; Learning systems; Applied machine learning; Behavior-based detection; False positive rates; Malware analysis; Malware detection; Opcode Frequency; Portable Executable files; Signature based detections; Malware,,,Institute of Electrical and Electronics Engineers Inc.,,9.78147E+12,,,English,"Proc. Int. Conf. Adv. Commun. Control Comput. Technol., ICACCCT",Conference Paper,,Scopus,2-s2.0-85014189356
"Geetharamani R., Kumar M.N., Balasubramanian L.",56483321200;56216240500;55994900700;,Identification of emotions in text articles through data pre-processing and data mining techniques,2017,"Proceedings of 2016 International Conference on Advanced Communication Control and Computing Technologies, ICACCCT 2016",,,7831713,611,615,,,10.1109/ICACCCT.2016.7831713,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85014159730&doi=10.1109%2fICACCCT.2016.7831713&partnerID=40&md5=5a56010f89385cbc226c740dfd1d215e,"Department of Information Science and Technology, College of Engineering, Anna University, Guindy, Chennai, India; Department of Computer Science and Engineering, Saveetha Engineering College, Anna University, Chennai, India","Geetharamani, R., Department of Information Science and Technology, College of Engineering, Anna University, Guindy, Chennai, India; Kumar, M.N., Department of Computer Science and Engineering, Saveetha Engineering College, Anna University, Chennai, India; Balasubramanian, L., Department of Information Science and Technology, College of Engineering, Anna University, Guindy, Chennai, India","Automatic identification of emotions from text has been an interesting area of research in the recent times. With the exponentially growing number of online users, emotion identification of the text being read by the users can help in providing a comforting environment to the readers. In this paper, emotion classification is attempted on the news articles from the society channel of Sina. The proposed methodology comprises of data pre-processing followed by application of data mining on the pre-processed data. The data pre-processing step involves conversion of Chinese to English, removal of html tags, removal of stop words and stemming. The feature vector to be provided for data mining is then formulated through the identified root words and the dictionary of terms from the WordNet-Affect. Since the dimensionality of the feature vector thus formed is very high, feature selection procedure is adopted to attain the most significant features. Various classification algorithms were attempted on the reduced feature set to classify the emotions as positive, negative, mixed or neutral. Functional Trees with Bagging provided the best possible results achieving an accuracy of 88.41%. © 2016 IEEE.",Bagging; classification; data pre-processing; Emotion from text; feature selection; Functional Trees,Automation; Classification (of information); Data handling; Feature extraction; Forestry; Text processing; Trees (mathematics); Automatic identification; Bagging; Classification algorithm; Data preprocessing; Emotion classification; Emotion from text; Emotion identifications; Functional Trees; Data mining,,,Institute of Electrical and Electronics Engineers Inc.,,9.78147E+12,,,English,"Proc. Int. Conf. Adv. Commun. Control Comput. Technol., ICACCCT",Conference Paper,,Scopus,2-s2.0-85014159730
"Manojbhai D.D., Pradipkumar K.K., Rajamenakshi R.",57193489504;57193488329;25961228200;,Big image analysis for identifying tumor pattern similarities,2017,"Proceedings of 2016 International Conference on Advanced Communication Control and Computing Technologies, ICACCCT 2016",,,7831596,39,43,,,10.1109/ICACCCT.2016.7831596,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85014276842&doi=10.1109%2fICACCCT.2016.7831596&partnerID=40&md5=cc1384dfa981d20694afd13779f1f71b,"GTU, Ahmedabad, India; CDAC, Pune, India","Manojbhai, D.D., GTU, Ahmedabad, India; Pradipkumar, K.K., GTU, Ahmedabad, India; Rajamenakshi, R., CDAC, Pune, India","Medical images are not just images and they carry context sensitive data. Imaging in oncology plays a very important role in diagnosis, treatment and identification. There exists huge repository of medical images which when analyzed can provide insights on the disease progress, new medications and treatment paths. High performance computing combined with analytics helps to overcome the challenges posed by Big Medical Image data. Content based image retrieval (CBIR) is an important area of research where the resultant images are retrieved based on a query. In this paper, we propose dynamic image template based on the image derived features. This dynamic pattern template is then used for searching relevant images from the existing repositories based on the image query. Implementation of the proposed template was carried out using MATLAB and the results are tabulated. © 2016 IEEE.",Big data; Big Medical Image analysis; Feature extraction; pattern similarity; template matching Introduction,Big data; Content based retrieval; Data mining; Diagnosis; Feature extraction; Image processing; Image retrieval; MATLAB; Medical imaging; Template matching; Content-Based Image Retrieval; Context sensitive; Derived features; Dynamic images; Dynamic patterns; High performance computing; Pattern similarity; Template-based; Image analysis,,,Institute of Electrical and Electronics Engineers Inc.,,9.78147E+12,,,English,"Proc. Int. Conf. Adv. Commun. Control Comput. Technol., ICACCCT",Conference Paper,,Scopus,2-s2.0-85014276842
"Balaji H., Govindasamy V., Akila V.",57193489927;57119596900;55811490500;,Social opinion mining and concise rendition,2017,"Proceedings of 2016 International Conference on Advanced Communication Control and Computing Technologies, ICACCCT 2016",,,7831718,641,645,,2,10.1109/ICACCCT.2016.7831718,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85014277245&doi=10.1109%2fICACCCT.2016.7831718&partnerID=40&md5=5dbf5bcacdb0c201eeda08476198067c,"Department of IT, Pondicherry Engineering College, Pondicherry, India; Department of CSE, Pondicherry Engineering College, India","Balaji, H., Department of IT, Pondicherry Engineering College, Pondicherry, India; Govindasamy, V., Department of IT, Pondicherry Engineering College, Pondicherry, India; Akila, V., Department of CSE, Pondicherry Engineering College, India","To create a sentimental analysis tool for opinion mining of social media data. Information available from social networks is beneficial for analysis of user opinion, for example measuring the feedback on a recently released product, movie or a MOOC, policy change or ongoing events. Using Social network APIs, Python NLTK, automatic collection of a corpus for sentiment analysis and opinion mining purposes is done. Using the corpus we build a sentiment classifier based on Naive Bayes classification that is very accurate, that is able to determine positive, negative and objective sentiments for a document with specificity factor. We also summarize the given input content. © 2016 IEEE.",Feature Selection; Mutual Information; n-grams; Naive Bayes; Natural Language Processing; Negation Handling; NLTK; Opinion Mining; Twitter API,Classifiers; Data mining; Feature extraction; Information retrieval systems; Linguistics; Natural language processing systems; Mutual informations; N-grams; Naive bayes; NAtural language processing; Negation Handling; NLTK; Opinion mining; Twitter API; Social networking (online),,,Institute of Electrical and Electronics Engineers Inc.,,9.78147E+12,,,English,"Proc. Int. Conf. Adv. Commun. Control Comput. Technol., ICACCCT",Conference Paper,,Scopus,2-s2.0-85014277245
"Gelda R., Jagannathan K., Raina G.",57193405624;21734908700;36866344100;,Taxi dispatches using supply forecasting: A time-series based approach,2017,"Proceedings - 18th IEEE International Conference on High Performance Computing and Communications, 14th IEEE International Conference on Smart City and 2nd IEEE International Conference on Data Science and Systems, HPCC/SmartCity/DSS 2016",,,7828530,1333,1340,,,10.1109/HPCC-SmartCity-DSS.2016.0189,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85013671697&doi=10.1109%2fHPCC-SmartCity-DSS.2016.0189&partnerID=40&md5=c21c3990de58536ccdb06908840ad1fe,"Department of Electrical Engineering, Indian Institute of Technology Madras, Chennai, 600 036, India","Gelda, R., Department of Electrical Engineering, Indian Institute of Technology Madras, Chennai, 600 036, India; Jagannathan, K., Department of Electrical Engineering, Indian Institute of Technology Madras, Chennai, 600 036, India; Raina, G., Department of Electrical Engineering, Indian Institute of Technology Madras, Chennai, 600 036, India","In this paper, we consider the problem of supply forecasting in the context of a mobile application based taxi hailing service. We propose a forecasting methodology which incorporates information from factors which influence supply, such as driver incentive schemes, holidays, hour of the day and the day of the week. In order to improve the forecast accuracy, we also propose techniques to deal with data scarcity by exploiting spatial correlation. The proposed methodology along with the techniques to deal with data scarcity improves the forecast accuracy substantially (greater than 15%) as compared to the raw data forecasting by directly using the appropriate time-series models, for the supply data of the city of Bengaluru, India. Finally, we propose a taxi dispatch algorithm which leverages the supply forecast to reduce the supply-demand mismatch. © 2016 IEEE.",GPS data; Spatio-temporal data mining; Taxi dispatch; Time series analysis; Transportation,Data mining; Forecasting; Smart city; Taxicabs; Transportation; Driver incentives; Forecast accuracy; GPS data; Mobile applications; Spatial correlations; Spatio-temporal data mining; Taxi dispatches; Time series models; Time series analysis,,Yang L.T.Chen J.,Institute of Electrical and Electronics Engineers Inc.,,9.78151E+12,,,English,"Proc. - IEEE Int. Conf. High Perform. Comput. Commun., IEEE Int. Conf. Smart City IEEE Int. Conf. Data Sci. Syst., HPCC/SmartCity/DSS",Conference Paper,,Scopus,2-s2.0-85013671697
"Robinson V., Varghese E.B.",57193139951;46861590000;,A novel approach for ensuring the privacy of EEG signals using application-specific feature extraction and AES algorithm,2017,"Proceedings of the International Conference on Inventive Computation Technologies, ICICT 2016",2,,7824799,,,,,10.1109/INVENTIVE.2016.7824799,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85011029567&doi=10.1109%2fINVENTIVE.2016.7824799&partnerID=40&md5=4ceeec253a5111b67b0cc367dc4759d6,"Department of Computer Science and Engineering, Mar Baselios College of Engineering and Technology, Thiruvananthapuram, 695 015, India","Robinson, V., Department of Computer Science and Engineering, Mar Baselios College of Engineering and Technology, Thiruvananthapuram, 695 015, India; Varghese, E.B., Department of Computer Science and Engineering, Mar Baselios College of Engineering and Technology, Thiruvananthapuram, 695 015, India","Human brain known commonly as an individual's computer is one of the complex organs in the body. The brain serves to control and coordinate the mental and physical actions. It has the capacity to store innumerable data. This data includes not only childhood memories but also those related to the present age. Tracking the electrical potentials or impulses, commonly known as brain waves, can be utilized for various purposes ranging from diagnosing diseases to decoding personality traits. This can be done using the technique of Electroencephalography (EEG). The amount of data available is exploding so also the opportunities of data mining thereby mounting privacy risks. The current practice either prevents the reuse of raw EEG signals or disrespects participants' right to privacy by using this data for purposes other than those consented to, by the individual. The aim of this work is to put a stop to such privacy risks by extracting and transferring only those features related to an application. Feature is a specific characteristic measurement of a pattern segment. EEG signal processing pertains mainly to feature extraction. There are different methods for extracting features from EEG signals. In this work, the features related to neurological diseases, namely epilepsy and Alzheimer's disease, are extracted using Discrete Wavelet Transform (DWT) and those related to Schizophrenia are extracted using Autoregressive (AR) method. For securing the raw data, it is doubly encrypted using Advanced Encryption Standard (AES) algorithm and is kept under the control of each user. The proposed system thus ensures the privacy of an individual's EEG signals, and mitigates any risk that may arise if raw data is made available as such to the public. © 2016 IEEE.",Brain waves; Electroencephalography (EEG); Encryption; Feature extraction; Privacy,Biomedical signal processing; Data mining; Data privacy; Diagnosis; Discrete wavelet transforms; Electroencephalography; Electrophysiology; Extraction; Feature extraction; Neurodegenerative diseases; Neurology; Signal processing; Wavelet transforms; Advanced Encryption Standard algorithms; Application specific; Autoregressive methods; Brain wave; Characteristic measurements; EEG signal processing; Electrical potential; Neurological disease; Cryptography,,,Institute of Electrical and Electronics Engineers Inc.,,9.78151E+12,,,English,"Proc. Int. Conf. Inven. Comput. Technol., ICICT",Conference Paper,,Scopus,2-s2.0-85011029567
"Kaur A., Sofat S.",57201848620;24734198600;,A proposed hybrid approach for privacy preserving data mining,2017,"Proceedings of the International Conference on Inventive Computation Technologies, ICICT 2016",1,,7823283,,,,,10.1109/INVENTIVE.2016.7823283,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85011024563&doi=10.1109%2fINVENTIVE.2016.7823283&partnerID=40&md5=c6bdbf872e8d536c049f07a44c946bc0,"Dept. of Computer Science and Engineering, PEC University of Technology, Chandigarh, India","Kaur, A., Dept. of Computer Science and Engineering, PEC University of Technology, Chandigarh, India; Sofat, S., Dept. of Computer Science and Engineering, PEC University of Technology, Chandigarh, India","With the growing technology and amount of data, the use of cloud and centralized servers is increasing. When the data of the individuals is stored by the third party it leads to the insecurity of misuse of their information in the individuals. Data Mining is carried on this data stored over cloud to get useful information, analysis and decision making purposes. But along with the process of mining, privacy preservation is the key concern. While performing data mining over large set of data there are chances of privacy violation, loss of information, loss of privacy of individuals. While concentrating only on preserving privacy can increase inefficiency and complexity of data mining techniques. Techniques used for achieving privacy lead to a significant information loss. The methods concerned about information loss generally lack behind in achieving a good level of privacy. Thus it is important to find the efficient data mining technique which can preserve privacy without causing high loss of information. This paper analyses various privacy preserving data mining techniques for their pros and cons and then gives a proposed concept to achieve privacy with minimum information loss.",Anonymization; Information loss; Perturbation; Privacy Preserving Data Mining; Randomization,Data privacy; Decision making; Anonymization; Information loss; Perturbation; Privacy preserving data mining; Randomization; Data mining,,,Institute of Electrical and Electronics Engineers Inc.,,9.78151E+12,,,English,"Proc. Int. Conf. Inven. Comput. Technol., ICICT",Conference Paper,,Scopus,2-s2.0-85011024563
"Preeja V., Shahana A.H.",55387689000;57191609060;,A binary Krill Herd approach based feature selection for high dimensional data,2017,"Proceedings of the International Conference on Inventive Computation Technologies, ICICT 2016",2,,7824803,,,,1,10.1109/INVENTIVE.2016.7824803,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85011024566&doi=10.1109%2fINVENTIVE.2016.7824803&partnerID=40&md5=044ba3f29904e19414d0d50a3ef3187f,"Dept. of Computer Science, SCT College of Engineering, Trivandrum, India","Preeja, V., Dept. of Computer Science, SCT College of Engineering, Trivandrum, India; Shahana, A.H., Dept. of Computer Science, SCT College of Engineering, Trivandrum, India","Nowadays high dimensional data plays an important role in many scientific and research applications. A high dimensional data consists of several features or attributes. These data may contain redundant and irrelevant features. The curse of dimensionality is an important problem in data mining and machine learning. In order to reduce the dimensionality of data and to improve the classifier performance, the unwanted and redundant features need to be removed. Feature selection techniques are used to identify the redundant and irrelevant features from the original set of data. Feature selection is the process of identifying most representative features from a collection of features. Existing feature selection algorithms like FAST, reduces dimensionality by removing irrelevant and redundant features from a collection of data and selects the required subset of features. The FAST algorithm uses information gain to calculate the symmetric uncertainty which is used as the measure of correlation between features. Information gain will check for only the presence of a feature with respect to another feature or class. But this will not give an accurate result. Thus the accuracy of results produced from the FAST algorithm is low. So a new Binary Krill Herd (BKH) algorithm is introduced for feature selection, in which a classifier is used as the objective function. BKH is a biological algorithm based on the movement of krill individuals. A binary vector is used to determine whether or not a feature will be selected, where 1 denotes whether a feature will be selected and 0 otherwise. The algorithm is evaluated a number of times with respect to the changes in the number of iterations per run, population size, problem dimension, and number of runs. The Binary Krill Herd algorithm not only considers the presence but also the change of a feature with respect to another or class. This helps to identify strongly correlated features compared to FAST algorithm. The proposed BKH algorithm has been compared against with FAST algorithm using several datasets. The datasets are derived from UCI machine learning repository. For the validation of the new algorithm, the classification accuracy is tested against several classifiers, mainly J48, Naive Bayes, Decision tree etc. The experimental result shows that the BKH algorithm for feature selection achieves more reduction in dimensionality by selecting only a small portion of the original features and outperforms FAST algorithms by producing more accurate results in less time. © 2016 IEEE.",Dimensionality reduction; Feature clustering; Feature subset selection; Krill; Symmetric uncertainty,Artificial intelligence; Bins; Bioinformatics; Clustering algorithms; Data mining; Decision trees; Feature extraction; Learning systems; Population statistics; Trees (mathematics); Dimensionality reduction; Feature clustering; Feature subset selection; Krill; Symmetric uncertainty; Classification (of information),,,Institute of Electrical and Electronics Engineers Inc.,,9.78151E+12,,,English,"Proc. Int. Conf. Inven. Comput. Technol., ICICT",Conference Paper,,Scopus,2-s2.0-85011024566
"Kaur P., Singh W.",57203774982;41662186800;,Implementation of student SGPA Prediction System(SSPS) using optimal selection of classification algorithm,2017,"Proceedings of the International Conference on Inventive Computation Technologies, ICICT 2016",2,,7824860,,,,1,10.1109/INVENTIVE.2016.7824860,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85011022634&doi=10.1109%2fINVENTIVE.2016.7824860&partnerID=40&md5=9b9174881656b82d485410e9aef2c8dd,"Department of computer engineering, Punjabi University, India","Kaur, P., Department of computer engineering, Punjabi University, India; Singh, W., Department of computer engineering, Punjabi University, India","The students have setup their goals before starting their engineering studies. To achieve their goals they need to succeed their engineering examinations with good marks and sit in the competition to get good job. The knowledge regarding success rate of students and factors affecting their performance is hidden in educational data set. Extraction of knowledge using data mining techniques helps students to know their weakness and work hard to improve it. In this study the Student SGPA Prediction System(SSPS) is developed which uses rules extracted from the best algorithm among J48, LMT, Random Tree and REP Tree algorithms to predict SGPA of students in first six semesters. These four classification algorithms are compared by building student performance prediction model based on student's social conditions and previous academic performance using WEKA. The records of 236 computer engineering students at Punjabi University are used to build these models. REP Tree algorithm with average accuracy (61.70%) and minimum average error rate(0.3608) is found to be better than the J48, Random Tree and LMT algorithms. © 2016 IEEE.",Classification; Data mining; Education data prediction,Classification (of information); Education; Education computing; Forecasting; Forestry; Students; Trees (mathematics); Academic performance; Classification algorithm; Computer engineering; Data prediction; Engineering examination; Optimal selection; Prediction systems; Student performance; Data mining,,,Institute of Electrical and Electronics Engineers Inc.,,9.78151E+12,,,English,"Proc. Int. Conf. Inven. Comput. Technol., ICICT",Conference Paper,,Scopus,2-s2.0-85011022634
"Harikumar S., Dilipkumar D.U.",56081483800;57193609363;,Apriori algorithm for association rule mining in high dimensional data,2017,"Proceedings of the 2016 International Conference on Data Science and Engineering, ICDSE 2016",,,7823952,,,,5,10.1109/ICDSE.2016.7823952,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85015179445&doi=10.1109%2fICDSE.2016.7823952&partnerID=40&md5=19c371582527e6546c2bde50a1c7cd2c,"Department of Computer Science and Engineering, Amrita School of Engineering, Amritapuri, Amrita Vishwa Vidyapeetham, Amrita University, India","Harikumar, S., Department of Computer Science and Engineering, Amrita School of Engineering, Amritapuri, Amrita Vishwa Vidyapeetham, Amrita University, India; Dilipkumar, D.U., Department of Computer Science and Engineering, Amrita School of Engineering, Amritapuri, Amrita Vishwa Vidyapeetham, Amrita University, India","Apriori is one of the best algorithms for learning association rules. Due to the explosion of data, the storage and retrieval mechanisms in various database paradigms have revolutionized the technologies and methodologies used in the architecture. As a result, the database is not only utilized for mere information retrieval but also to infer the analytical aspect of data. Therefore it is essential to find association rules from high dimensional data because the correlation amongst the attributes can help in gaining deeper insight into the data and help in decision making, recommendations as well as reorganizing the data for effective retrieval. The traditional Apriori algorithm is computationally expensive and infeasible with high dimensional datasets. Hence we propose a variant of Apriori algorithm using the concept of QR decomposition for reducing the dimensions thereby reducing the complexity of the traditional Apriori algorithm. © 2016 IEEE.",Apriori; Association Rule Mining; QR decomposition,Association rules; Clustering algorithms; Data mining; Decision making; Learning algorithms; Apriori; Apriori algorithms; High dimensional data; High dimensional datasets; Q R decomposition; Storage and retrievals; Digital storage,,Santhosh Kumar G.Poulose Jacob K.,Institute of Electrical and Electronics Engineers Inc.,,9.78151E+12,,,English,"Proc. - Int. Conf. Data Sci. Eng., ICDSE",Conference Paper,,Scopus,2-s2.0-85015179445
"Govindarajan P., Ravichandran K.S.",56596975600;7102687553;,Text mining from biomedical domain using a full parser,2017,"Proceedings of the International Conference on Inventive Computation Technologies, ICICT 2016",2,,7824887,,,,,10.1109/INVENTIVE.2016.7824887,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85011092706&doi=10.1109%2fINVENTIVE.2016.7824887&partnerID=40&md5=4754eb471c8424b43ba51e62281abd3e,"Sastra University, Kumbakonam, India","Govindarajan, P., Sastra University, Kumbakonam, India; Ravichandran, K.S., Sastra University, Kumbakonam, India","Text mining is vital for knowledge cultivation, keeping this in perspective we have focused on developing a system which uses a full parser for analyzing the text, grammar towards the biomedical arena. We proposed a preprocessor to overcome the shortcomings of full parsing and modules to handle the partial outcome. The developed system, not only has the viability to be maintained easily, but also can adapt itself for a particular domain. In the primary experiment, out of 131 argument structures extracted from 96 sentences, 32 were extractable, 33 with ambiguity and the remaining 66 (non-extractable) for which partial result was determined. The work produced better result than the other full parser with reduced count of failure in extraction and ambiguity. © 2016 IEEE.",Analyzing; Argument structure; Biomedical domain; Extraction; Full parser; Preprocessor; Structured data; Text mining,Extraction; Syntactics; Analyzing; Argument structures; Biomedical domain; Full parser; Preprocessor; Structured data; Text mining; Data mining,,,Institute of Electrical and Electronics Engineers Inc.,,9.78151E+12,,,English,"Proc. Int. Conf. Inven. Comput. Technol., ICICT",Conference Paper,,Scopus,2-s2.0-85011092706
"Gaikwad G., Joshi D.J.",57193140859;57200815987;,Multiclass Mood classification on twitter using lexicon dictionary and machine learning algorithms,2017,"Proceedings of the International Conference on Inventive Computation Technologies, ICICT 2016",1,,7823247,,,,2,10.1109/INVENTIVE.2016.7823247,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85011035297&doi=10.1109%2fINVENTIVE.2016.7823247&partnerID=40&md5=7e1382e9ecccbab095ad62809ed508f7,"Vishwakarma Institute of Technology, Pune, India","Gaikwad, G., Vishwakarma Institute of Technology, Pune, India; Joshi, D.J., Vishwakarma Institute of Technology, Pune, India","Sentiment Analysis (SA), an application of Natural Language processing (NLP), has evolved a lot over the past decade. It is also known as opinion mining, mood extraction and emotion analysis.Social Media provides a good platform for people to share their thoughts, feelings and views. Social Media like Twitter is flooded everyday with tweets from users. These tweets can be effectively used for extracting mood of a person.Extraction of mood from texts is a challenging task as it involves understanding the underlying semantic. In this paper a new approach is been proposed that uses lexicon database to assign each word in a text a value called as 'Impact Factor'. The Impact Factor is nothing but how a single word is affecting the whole sentence in which it is used. Every word in a sentence has its own Impact Factor and it tries to influence the overall semantic of the sentence. Higher the value of Impact Factor of a word in the sentence, the more influential it is. The approach proposed in this paper makes use of lexicon based approach as well as machine based learning. It uses AFINN lexicon database to assign Impact Factor to words and Support Vector Machine (SVM), k-Nearest Neighbors (KNN) and Naïve Bayesian (NB) machine learning algorithms for training and testing the model.",AFINN; Emoticon; Impact factor; Lexicon approach; Machine learning; Sentiment analysis; Twitter social network,Artificial intelligence; Data mining; Learning systems; Natural language processing systems; Nearest neighbor search; Semantics; Social networking (online); Statistical tests; Support vector machines; AFINN; Emoticon; Impact factor; Lexicon approach; Sentiment analysis; Twitter social networks; Learning algorithms,,,Institute of Electrical and Electronics Engineers Inc.,,9.78151E+12,,,English,"Proc. Int. Conf. Inven. Comput. Technol., ICICT",Conference Paper,,Scopus,2-s2.0-85011035297
"Bansal N., Singh A.",57193132047;56500978600;,A review on opinionated sentiment analysis based upon machine learning approach,2017,"Proceedings of the International Conference on Inventive Computation Technologies, ICICT 2016",2,,7824843,,,,,10.1109/INVENTIVE.2016.7824843,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85011022847&doi=10.1109%2fINVENTIVE.2016.7824843&partnerID=40&md5=8a15dbf6b4f3cd1a5b24cd004306e8c0,"Dept. of Computer Science and Engg., Thapar University, Patiala, India","Bansal, N., Dept. of Computer Science and Engg., Thapar University, Patiala, India; Singh, A., Dept. of Computer Science and Engg., Thapar University, Patiala, India","Sentiment analysis is a rapidly emerging field and has attracted a large community of researchers to analyze an amalgamated form of people expressions shared on the internet. There are several sources like e-commerce sites, social networking sites, micro blogging sites which help in capturing user reactions corresponding to different market products and other important issues in the form of feedback. The opinions extracted from these feedbacks are useful for both individual and organizations to predict user opinionated sentiments and customer preferences. The key emphasis is put on the employing of an accurate method in the experiments to obtain correctness in the results. The main focus of this paper is to review Sentiment Analysis domain by using machine learning approach. The study is carried out by considering different facets like granularity, algorithms, polarity, applications, and data type related to the domain, which is presented and discussed in a simple manner. © 2016 IEEE.",Machine learning; Sentiment analysis; Sentiment classification opinion mining; Web content,Artificial intelligence; Data mining; Websites; Customer preferences; E-commerce sites; Machine learning approaches; Market products; Opinion mining; Sentiment analysis; Social networking sites; Web content; Learning systems,,,Institute of Electrical and Electronics Engineers Inc.,,9.78151E+12,,,English,"Proc. Int. Conf. Inven. Comput. Technol., ICICT",Conference Paper,,Scopus,2-s2.0-85011022847
