Authors,Author Ids,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Abstract,Author Keywords,Index Keywords,Correspondence Address,Editors,Publisher,ISSN,ISBN,CODEN,PubMed ID,Language of Original Document,Abbreviated Source Title,Document Type,Access Type,Source,EID
"Bhattacharjee S., Mitra M., Chaudhuri S.R.B.","56352304900;56524091700;24447904000;","Improved matching and SAR reduction with little angular instable AMC based ground plane",2017,"2016 IEEE MTTS International Microwave and RF Conference, IMaRC 2016 - Proceedings",,, 7939622,"","",,,"10.1109/IMaRC.2016.7939622","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85021397346&doi=10.1109%2fIMaRC.2016.7939622&partnerID=40&md5=2a5ca8ed7674b71ea40423fd42aad40d","Electronics and Telecommunication Engineering Department, IIEST, Shibpur, India","Bhattacharjee, S., Electronics and Telecommunication Engineering Department, IIEST, Shibpur, India; Mitra, M., Electronics and Telecommunication Engineering Department, IIEST, Shibpur, India; Chaudhuri, S.R.B., Electronics and Telecommunication Engineering Department, IIEST, Shibpur, India","A novel uni-planar artificial magnetic conductor (AMC) structure ground plane with optimum sensitivity to incident angle is proposed for body centric communications over the industrial scientific medical (ISM) band (2.4-2.5 GHz) and 4G (Long-term evolution) LTE band 7 (2.5-2.69 GHz). The small variation of the reflection phase with different incidence angle is favorable for approximately stable radiation performance near the prescribed band with maximized in-phase reflections for TE and TM polarizations. The impedance mismatch is minimized considerably when the antenna is placed over human body with the reduction of coupling between them through the AMC grounded structure. Overall the structure is successful in reducing the specific absorption rate (SAR) and enhancing the bandwidth over the singly antenna. © 2016 IEEE.",,"Antennas; Wireless telecommunication systems; Artificial magnetic conductors; Body-centric communications; Grounded structures; Impedance mismatch; In-phase reflections; Industrial-scientific-medical bands; Optimum Sensitivity; Specific absorption rate; Long Term Evolution (LTE)",,,"Institute of Electrical and Electronics Engineers Inc.",,9781509046850,,,"English","IEEE MTTS Int. Microw. RF Conf., IMaRC - Proc.",Conference Paper,,Scopus,2-s2.0-85021397346
"Harsha V.S.S., Mahalakshmi G.V.","56121016900;57195316643;","A 3.5mW Non-Coherent UWB impulse radio receiver in 180nm CMOS",2017,"Proceedings - 2016 International Conference on Micro-Electronics and Telecommunication Engineering, ICMETE 2016",,, 7938971,"513","516",,,"10.1109/ICMETE.2016.74","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85027004166&doi=10.1109%2fICMETE.2016.74&partnerID=40&md5=e1a27cb3f7ff79f3383edd7a28b51b95","Department of ECE, Sreenidhi Institute of Science and Technology, Hyderabad, India","Harsha, V.S.S., Department of ECE, Sreenidhi Institute of Science and Technology, Hyderabad, India; Mahalakshmi, G.V., Department of ECE, Sreenidhi Institute of Science and Technology, Hyderabad, India","One of the emerging trends in electronics is wireless technology. Ultra-Wide Band (UWB) signaling is widely used for the wireless technology compared to traditional narrow band because of the short pulses used in communication. In this paper, an impulse radio based noncoherent UWB receiver has been designed. The receiver is designed for lower band of UWB which is from 3-5GHz suitable for low power and low cost applications. In order to achieve low power, the low noise amplifier (LNA) is designed using current reuse technique and also a low power squarer, integrator and comparator is designed. The simulated result ensures that, the proposed receiver is recovering the digital information from the RF signal. The calculated receiver sensitivity is around -94dBm with the consideration of 3dB noise figure (NF) of LNA and 10MHz of baseband (BB) signal bandwidth. The receiver is implemented in 180nm CMOS and it is consuming 3.5mW from 1V supply. © 2016 IEEE.","Current reuse; LNA; Low power; UWB receiver","CMOS integrated circuits; Impulse noise; Noise figure; Radio; Radio receivers; Signal receivers; Ultra-wideband (UWB); Wireless telecommunication systems; Current reuse; Digital information; Low cost applications; Low Power; Receiver sensitivity; UWB impulse radio; UWB receivers; Wireless technologies; Low noise amplifiers",,"Chaturvedi P.K.Singh R.Sharma R.","Institute of Electrical and Electronics Engineers Inc.",,9781509034116,,,"English","Proc. - Int. Conf. Micro-Electron. Telecommun. Eng., ICMETE",Conference Paper,,Scopus,2-s2.0-85027004166
"Shekhar, Singhal A., Sharma R., Singh P.","57195318851;57195313507;56924116800;55463345400;","Study of analysis of multiple input and multiple outputs (MIMO) technology in wireless communication",2017,"Proceedings - 2016 International Conference on Micro-Electronics and Telecommunication Engineering, ICMETE 2016",,, 7938997,"658","662",,,"10.1109/ICMETE.2016.134","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85026997079&doi=10.1109%2fICMETE.2016.134&partnerID=40&md5=6c859bc16ebf58b347e2c51b94943122","Department of ECE, Vidya College of Engineering Meerut, Modinagar, India; Deptt. of ECE SRM University, Modinagar, India","Shekhar, Department of ECE, Vidya College of Engineering Meerut, Modinagar, India; Singhal, A., Deptt. of ECE SRM University, Modinagar, India; Sharma, R., Deptt. of ECE SRM University, Modinagar, India; Singh, P., Deptt. of ECE SRM University, Modinagar, India","""In wireless communication, mobile technology is progressive and in this system 4th generation is the latest at present. 4G mobile, aims to provide an effective solution for the next generation mobile usefulness. Fourth Generation mobile technology system has extremely advancement than 1G ,2G, and 3G system In this article , the major provocation provided by small-band and broadband mobile wireless channels and serviceable ways to mitigate those problems through the use of techniques that take benefit of the spatial dimension are described. In this techniques from space time processing, example as diversity bringing together, to space-Time coding and spatial multiplexing and, the explanation of advancement will be the main focus of this paper. © 2016 IEEE.","4G; MIMO; Modulation; Wireless communication","MIMO systems; Modulation; Space time adaptive processing; Telecommunication equipment; Wireless telecommunication systems; Effective solution; Fourth generation; Multiple input and multiple outputs; Space time coding; Space-time processing; Spatial dimension; Spatial multiplexing; Wireless communications; 4G mobile communication systems",,"Chaturvedi P.K.Singh R.Sharma R.","Institute of Electrical and Electronics Engineers Inc.",,9781509034116,,,"English","Proc. - Int. Conf. Micro-Electron. Telecommun. Eng., ICMETE",Conference Paper,,Scopus,2-s2.0-85026997079
"Sharma N., Singh J., Sharma V.","57192956747;57195315158;55822966187;","Design of hexagonal meander fractal antenna for multiband applications",2017,"Proceedings - 2016 International Conference on Micro-Electronics and Telecommunication Engineering, ICMETE 2016",,, 7938872,"3","7",,,"10.1109/ICMETE.2016.17","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85027058808&doi=10.1109%2fICMETE.2016.17&partnerID=40&md5=0c175418736a36a37e8ef188c5ff4a63","ECE Department, ACET, Amritsar Punjab, India; ECE Department, Gurukula Kangri Vishwavidyalaya, Haridwar, India","Sharma, N., ECE Department, ACET, Amritsar Punjab, India; Singh, J., ECE Department, ACET, Amritsar Punjab, India; Sharma, V., ECE Department, Gurukula Kangri Vishwavidyalaya, Haridwar, India","A novel design of the fractal antenna is designed using hexagonal and meander geometry and its various characteristics are investigated in this paper. Proposed antenna is designed on low-cost easily available FR4 glass epoxy substrate with relative permittivity of 4.4 and a thickness of 1.6mm. The antenna is designed and simulated by using High Frequency Structure Simulator (HFSS) version 13. The basic structure of designed antenna is optimized by applying inset feeding technique to achieve the high value of gain and return loss. Simulated results of proposed antenna reveal that the antenna works on six frequency bands of operation such as 3.14GHz, 4.87GHz, 5.74GHz, 6.55GHz, 8.62GHz and 9.85GHz with a value of return loss, gain and VSWR at acceptable level. Both the antennas are also fabricated and then tested using VNA (Vector Network Analyzer), which shows that the experimental results are in good agreement with the simulated results. Proposed antenna resonates at six different frequency bands including WLAN (4.82-5.95GHz), point to point high-speed wireless communication (5.92-8.5GHz) etc. The maximum gain of the proposed fractal antenna can reach 8.80dB at lower frequency band and 7.59dB at upper-frequency band. © 2016 IEEE.","Fractal; Hexagonal; HFSS; Meander; VNA","Antennas; Electric network analyzers; Fractals; Frequency bands; Partial discharges; Wireless telecommunication systems; Glass epoxy substrates; Hexagonal; HFSS; High-frequency structure simulators; High-speed wireless communication; Meander; Multiband applications; Vector network analyzers; Microwave antennas",,"Chaturvedi P.K.Singh R.Sharma R.","Institute of Electrical and Electronics Engineers Inc.",,9781509034116,,,"English","Proc. - Int. Conf. Micro-Electron. Telecommun. Eng., ICMETE",Conference Paper,,Scopus,2-s2.0-85027058808
"Joshi N.K., Upadhye P.A.","57195314517;57195317878;","Y-shaped microstrip patch antenna",2017,"Proceedings - 2016 International Conference on Micro-Electronics and Telecommunication Engineering, ICMETE 2016",,, 7938882,"52","54",,,"10.1109/ICMETE.2016.44","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85027037807&doi=10.1109%2fICMETE.2016.44&partnerID=40&md5=f16eae2193d2139f65af492ed9512baa","Dept. of E and TC. Engineering, Saraswati College of Engineering, Navi Mumbai, India; Dept. of Mechatronics Engineering, New Horizon Institute of Technology and Management, Thane, India","Joshi, N.K., Dept. of E and TC. Engineering, Saraswati College of Engineering, Navi Mumbai, India; Upadhye, P.A., Dept. of Mechatronics Engineering, New Horizon Institute of Technology and Management, Thane, India","This paper presents a design of Y-shaped patch microstrip antenna, which has been achieved by inserting Y-shaped strip in circular hole in square patch microstrip antenna and it has been excited by using microstrip line feed technique. Y-shaped microstrip patch antenna is designed on a FR4 substrate of thickness 1.524mm with relative permittivity of 4.4 and mounted above the ground plane. The measured return loss is -40.99dB at resonant frequency of 2.4GHz and obtained the maximum impedance bandwidth is up to 316MHz which is near about 13.17% are obtained with stable pattern characteristics. It is well applicable for wireless communication system. © 2016 IEEE.","Microstrip Antenna; Return Loss; VSWR; Y-shaped","Antenna grounds; Electric impedance; Microstrip devices; Natural frequencies; Slot antennas; Wireless telecommunication systems; Impedance bandwidths; Micro-strip patch antennas; Microstrip line feed; Relative permittivity; Return loss; VSWR; Wireless communication system; Y-shaped; Microstrip antennas",,"Chaturvedi P.K.Singh R.Sharma R.","Institute of Electrical and Electronics Engineers Inc.",,9781509034116,,,"English","Proc. - Int. Conf. Micro-Electron. Telecommun. Eng., ICMETE",Conference Paper,,Scopus,2-s2.0-85027037807
"Sharma N., Kaur R., Sharma V.","57192956747;7005762963;55822966187;","Analysis and design of rectangular microstrip patch antenna using fractal technique for multiband wireless applications",2017,"Proceedings - 2016 International Conference on Micro-Electronics and Telecommunication Engineering, ICMETE 2016",,, 7938883,"55","60",,3,"10.1109/ICMETE.2016.60","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85027031768&doi=10.1109%2fICMETE.2016.60&partnerID=40&md5=8dbe4ce64b4c974b08f1451ce407b7dd","ECE Department, ACET, Amritsar Punjab, India; ECE Department, Gurukul Kangri Vishwavidyalaya, Haridwar, India","Sharma, N., ECE Department, ACET, Amritsar Punjab, India; Kaur, R., ECE Department, ACET, Amritsar Punjab, India; Sharma, V., ECE Department, Gurukul Kangri Vishwavidyalaya, Haridwar, India","In this paper a fractal technique is used to design the rectangular microstrip patch antenna for multiband wireless applications. FR4 glass epoxy material is used as a substrate material with thickness of 1.6mm and dielectric constant 4.4. The main purpose of this paper is to analyze the effect of introducing the fractals up to 2nd iterations on the rectangular geometry of designed antenna. Performance of proposed antenna is analyzed on the basis of different parameters such as VSWR, return loss, gain and radiation pattern. Proposed antennas up to 2nd iterations are fabricated and tested using VNA (Vector Network Analyzer). Simulated and measured results are in good agreement with each other. The proposed antenna is found suitable to deal with different wireless applications such as WiMAX (3.3-3.7), WLAN (4.82-5.95) and point to point high speed wireless communication (5.92-8.5). © 2016 IEEE.","FR4; Fractal; Microstrip; VNA; VSWR","Directional patterns (antenna); Electric network analyzers; Fractals; Microstrip devices; Radio; Slot antennas; Wireless telecommunication systems; Fractal techniques; High-speed wireless communication; Microstripes; Rectangular geometry; Rectangular microstrip patch; Vector network analyzers; VSWR; Wireless application; Microstrip antennas",,"Chaturvedi P.K.Singh R.Sharma R.","Institute of Electrical and Electronics Engineers Inc.",,9781509034116,,,"English","Proc. - Int. Conf. Micro-Electron. Telecommun. Eng., ICMETE",Conference Paper,,Scopus,2-s2.0-85027031768
"Tiwari S., Tiwari V.","57195317360;57193137533;","Bluetooth worm propagation in mobile networks",2017,"Proceedings - 2016 International Conference on Micro-Electronics and Telecommunication Engineering, ICMETE 2016",,, 7938918,"235","239",,,"10.1109/ICMETE.2016.132","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85027052551&doi=10.1109%2fICMETE.2016.132&partnerID=40&md5=072001a5442fca938d0512e712b27332","BITS, Hyderabad, India; Ministry of Defence, India","Tiwari, S., BITS, Hyderabad, India; Tiwari, V., Ministry of Defence, India","Everyday lives are dependent on networked services. Endpoint data capture was a necessity and Bluetooth was developed as a viable option. It is a point to point short range wireless technology that provides high capacity data transfer. IEEE standards 802.15 commonly termed as Bluetooth support. Bluetooth has the facility of automatic detection and is extremely easy to use. First Bluetooth worm was reported in 2004 and since then specific malware designed to propagate through Bluetooth have been reported. Bluetooth worm can harm the target device besides eating away battery life and malfunction within the target system. This paper analyses Bluetooth worm propagation and its peculiarities as compared with internet worms. Dependent models that study effects of mobility, concentration of mobiles in a particular area on the propagation of Bluetooth worm have been discussed. © 2016 IEEE.","Blocking probability; Bluetooth; Cellular mobile; Erlang; Phishing; Worm","Blocking probability; Computer crime; Computer worms; Data transfer; Wireless telecommunication systems; Automatic Detection; Cellular mobile; Erlang; Networked services; Phishing; Point to point; Short-range wireless; Worm; Bluetooth",,"Chaturvedi P.K.Singh R.Sharma R.","Institute of Electrical and Electronics Engineers Inc.",,9781509034116,,,"English","Proc. - Int. Conf. Micro-Electron. Telecommun. Eng., ICMETE",Conference Paper,,Scopus,2-s2.0-85027052551
"Mahind U., Kadam M.","57195069783;57195075350;","Development of modified SL0 algorithm for modern wireless communication system",2017,"Proceedings - 2016 International Conference on Micro-Electronics and Telecommunication Engineering, ICMETE 2016",,, 7939000,"671","674",,,"10.1109/ICMETE.2016.120","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85027073650&doi=10.1109%2fICMETE.2016.120&partnerID=40&md5=2ab56b33d99eacfa5413b7dacb7e6c8e","Electronics and Telecommunication Engineering, Terna Engineering College, Navi Mumbai, 400706, India; Department of Electronics and Telecommunication Engineering, Terna Engineering College, Navi Mumbai, 400706, India","Mahind, U., Electronics and Telecommunication Engineering, Terna Engineering College, Navi Mumbai, 400706, India; Kadam, M., Department of Electronics and Telecommunication Engineering, Terna Engineering College, Navi Mumbai, 400706, India","In modern communication system, for compressive sensing, signal reconstruction involves searching a sparse solution. Till now several approaches to same problem have been measured in existing reconstruction algorithms. They provide a compromise between restoration capabilities and required computational time. In an effort to push the limits for this compromise, we consider a smoothed l0 norm (SL0) algorithm in a noiseless setup. In this paper, we proposed modified version of SL0 algorithm for modern wireless communication system. We argue that using a set of meticulously chosen parameters in our proposed modified SL0 algorithm may result in considerably good restoration capabilities in terms of phase transition while required less computational time as existing SL0 algorithms. A large set of simulations further support this claim. Simulation results show that, comparing with SL0 algorithm, the proposed method can exploit the sparse property with good performance. Index Terms-Modern wireless communication system, Channel estimation, Compressive sensing, Modified SL0 Algorithm. © 2016 IEEE.",,"Channel estimation; Compressed sensing; Restoration; Signal reconstruction; Compressive sensing; Computational time; Index terms; Reconstruction algorithms; Sparse solutions; Wireless communication system; Wireless telecommunication systems",,"Chaturvedi P.K.Singh R.Sharma R.","Institute of Electrical and Electronics Engineers Inc.",,9781509034116,,,"English","Proc. - Int. Conf. Micro-Electron. Telecommun. Eng., ICMETE",Conference Paper,,Scopus,2-s2.0-85027073650
"Joshi N.K., Upadhye P.A.","57195314517;57195317878;","Study of E-shaped patch antenna with two rectangular slots",2017,"Proceedings - 2016 International Conference on Micro-Electronics and Telecommunication Engineering, ICMETE 2016",,, 7938881,"47","51",,,"10.1109/ICMETE.2016.43","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85027073986&doi=10.1109%2fICMETE.2016.43&partnerID=40&md5=5d63bdd32e953adcca40f144f6f3c469","Dept. of E and TC. Engineering, Saraswati College of Engineering, Navi Mumbai, India; Dept. of Mechatronics Engineering, New Horizon Institute of Technology and Management, Thane, India","Joshi, N.K., Dept. of E and TC. Engineering, Saraswati College of Engineering, Navi Mumbai, India; Upadhye, P.A., Dept. of Mechatronics Engineering, New Horizon Institute of Technology and Management, Thane, India","E-shaped microstrip patch antenna is proposed here with two additional rectangular slots. The effects two additional rectangular slots at different locations are presented and analyzed the variation of parameters i.e. return loss, impedance bandwidth and gain. The size of E-shaped patch antenna is reduced up to 8%. This E-shaped patch antenna gives enhanced impedance bandwidth up to 27% and gains more than 90%. From the analysis of simulated results it can be verified that the antenna is best suitable for compact size wireless communication applications. © 2016 IEEE.","E-shaped Patch; Gain; Microstrip Patch Antenna; Rectangular slot","Antennas; Bandwidth; Electric impedance; Microstrip devices; Slot antennas; Wireless telecommunication systems; E - shaped patch antennas; E-shaped patch; Gain; Impedance bandwidths; Micro-strip patch antennas; Rectangular slots; Variation of Parameters; Wireless communication applications; Microstrip antennas",,"Chaturvedi P.K.Singh R.Sharma R.","Institute of Electrical and Electronics Engineers Inc.",,9781509034116,,,"English","Proc. - Int. Conf. Micro-Electron. Telecommun. Eng., ICMETE",Conference Paper,,Scopus,2-s2.0-85027073986
"Chaturvedi P.K., Vijay R., Nirala R.D.","56954494800;36834489800;57195318323;","Visual Improvement for Dense foggy & hazy weather images, Using multimodal enhancement techniques",2017,"Proceedings - 2016 International Conference on Micro-Electronics and Telecommunication Engineering, ICMETE 2016",,, 7938991,"620","628",,1,"10.1109/ICMETE.2016.68","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85027067385&doi=10.1109%2fICMETE.2016.68&partnerID=40&md5=9ad6f57e4232db5bdeaba83b7dc0961a","SRM Univesity, India; HOD Banasthali university, India; JKIET, Bilaspu, India","Chaturvedi, P.K., SRM Univesity, India; Vijay, R., HOD Banasthali university, India; Nirala, R.D., JKIET, Bilaspu, India","Image enhancement processes consist of a collection of techniques that inquire about to improve the visual appearance of degraded image. This paper introduces a multimodal enhancement technique for dense foggy images. The present available techniques don't work in low visibility like dense fog. The proposed methods changes the intensity component among the converted HIS components from the RGB components of the original foggy image. Again by converting back to RGB components, the foggy image tends to appear more clearly than the original image in terms of Peak Signal to Noise Ratio (PSNR) and Mean Square Error (MSE).[2] Finally the enhanced foggy image is obtained and the results are presented.[9]. © 2016 IEEE.","Contrast enhancement; Foggy images; HE; His components; Intensity; MSE; PSNR; RGB components","Helium; Image segmentation; Mean square error; Contrast Enhancement; Foggy images; His components; Intensity; PSNR; RGB components; Signal to noise ratio",,"Chaturvedi P.K.Singh R.Sharma R.","Institute of Electrical and Electronics Engineers Inc.",,9781509034116,,,"English","Proc. - Int. Conf. Micro-Electron. Telecommun. Eng., ICMETE",Conference Paper,,Scopus,2-s2.0-85027067385
"Jha K.R., Mishra G., Sharma S.K.","25223219500;57044193000;55734224600;","Analysis and design of a microwave absorber for wireless communication systems",2017,"2016 IEEE MTTS International Microwave and RF Conference, IMaRC 2016 - Proceedings",,, 7939615,"","",,1,"10.1109/IMaRC.2016.7939615","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85021435300&doi=10.1109%2fIMaRC.2016.7939615&partnerID=40&md5=56d35098e66d7b0b12268bad5c69719e","Department of Electronics and Communication Engineering, Shri Mata Vaishno Devi University, Katra, JaK, 182320, India; Department of Electrical and Computer Engineering, San Diego State University, 5500 Campanile Drive, San Diego, CA  92182, United States","Jha, K.R., Department of Electronics and Communication Engineering, Shri Mata Vaishno Devi University, Katra, JaK, 182320, India; Mishra, G., Department of Electrical and Computer Engineering, San Diego State University, 5500 Campanile Drive, San Diego, CA  92182, United States; Sharma, S.K., Department of Electrical and Computer Engineering, San Diego State University, 5500 Campanile Drive, San Diego, CA  92182, United States","A novel compact microwave absorber with a 10dB absorption level to operate in the wireless communication bands in 1.8 GHz-2.1 GHz frequency range is investigated. A robust equivalent circuit (EC) model using a new non-resonance constituent parameter extraction technique based on the interpretation of the E-and H-field distribution is discussed. The EC model and the proposed topology is developed on a low cost FR-4 substrate of thickness 0.048λL (λL=wavelength at lower operating frequency) shows a good agreement between the analytical and full-wave simulated results to prove the robustness of the model. The unit-cell of the absorber has the high cost effective bandwidth (BWCE=81.14) which indicates the compactness of the absorber and thus makes it suitable for the wireless communication band application. © 2016 IEEE.","Absorber; Compact; Low Frequency; MIMO; Repeater","Equivalent circuits; MIMO systems; Parameter extraction; Telecommunication repeaters; Topology; Wireless telecommunication systems; Absorber; Compact; Field distribution; Low-frequency; Microwave absorbers; Operating frequency; Wireless communication bands; Wireless communication system; Microwaves",,,"Institute of Electrical and Electronics Engineers Inc.",,9781509046850,,,"English","IEEE MTTS Int. Microw. RF Conf., IMaRC - Proc.",Conference Paper,,Scopus,2-s2.0-85021435300
"Swain S.N., Thakur R., Murthy C.S.R.","57114320700;55839479800;7102087090;","Design and stochastic geometric analysis of an efficient Q-Learning based physical resource block allocation scheme to maximize the spectral efficiency of Device-to-Device overlaid cellular networks",2017,"Computer Networks","119",,,"71","85",,2,"10.1016/j.comnet.2017.03.014","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85016397684&doi=10.1016%2fj.comnet.2017.03.014&partnerID=40&md5=7040ca7f364b670ccda582ae1b20fa16","Department of Computer Science and Engineering, Indian Institute of Technology Madras600036, India","Swain, S.N., Department of Computer Science and Engineering, Indian Institute of Technology Madras600036, India; Thakur, R., Department of Computer Science and Engineering, Indian Institute of Technology Madras600036, India; Murthy, C.S.R., Department of Computer Science and Engineering, Indian Institute of Technology Madras600036, India","Device-to-Device (D2D) communication empowers direct communication between two proximal users and helps in offloading network traffic. It is considered as one of the most promising 3GPP Long Term Evolution (LTE)-Advanced technologies for improving the spectrum and energy efficiency of Proximity-based Services (ProSe). However, due to interference posed by the D2D transmitters to the primary cellular users, intelligent resource allocation techniques need to be incorporated for the betterment of the overall system. Overlay D2D communication avoids the interference between cellular and D2D users by dedicating resources for D2D users. With this approach, efficient use of the dedicated Physical Resource Blocks (PRBs) among D2D users is still a concern. To handle the issue of optimum spectral efficiency, efficient allocation of spectrum resources is essential among D2D users. For the first time, we address this problem and propose a PRB allocation scheme that maximizes the PRB utilization among D2D users. The proposed scheme spreads the PRB requirement of a D2D pair over multiple PRBs while reducing the transmit power over each PRB, thereby reducing the overall interference and improving the spectral efficiency of the network. Extensive simulations demonstrate that our scheme does better than the conventional PRB allocation scheme (of assigning PRBs based on their data rate demand), by increasing the overall throughput and energy efficiency of the network. To analytically evaluate the proposed PRB allocation scheme, we present a stochastic geometry based framework to analyze the coverage and average rate of the network, and conclude that the link SINR of the D2D pairs is actually improved on employing our proposed scheme which results in high coverage and overall rate of the system. Finally, we propose a Q-Learning algorithm that learns the optimum number of PRBs to dedicate for overlay D2D communication based on the PRB demand of the cellular and D2D users. Extensive simulations reveal that the proposed algorithm efficiently allocates PRBs to the D2D pairs when compared to the conventional static scheme of dedicating fixed number of PRBs. © 2017 Elsevier B.V.","Cellular network; Channel assignment; Energy efficiency; Overlay D2D communication; Power control; Q-Learning; Stochastic geometry","Geometry; Learning algorithms; Long Term Evolution (LTE); Mobile telecommunication systems; Power control; Stochastic systems; Wireless networks; Wireless telecommunication systems; Cellular network; Channel Assignment; D2D communications; Q-learning; Stochastic geometry; Energy efficiency","Swain, S.N.; Department of Computer Science and Engineering, Indian Institute of Technology MadrasIndia; email: siba@cse.iitm.ac.in",,"Elsevier B.V.",13891286,,CNETD,,"English","Comput. Networks",Article,,Scopus,2-s2.0-85016397684
"Suresh S., Lal S.","16556846600;35737283800;","Multilevel thresholding based on Chaotic Darwinian Particle Swarm Optimization for segmentation of satellite images",2017,"Applied Soft Computing Journal","55",,,"503","522",,8,"10.1016/j.asoc.2017.02.005","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85014624807&doi=10.1016%2fj.asoc.2017.02.005&partnerID=40&md5=e4cc63514a81632183ef311eaff9415a","Department of Electronics & Communication Engineering, National Institute of Technology Karnataka, Surathkal, Mangaluru, 575025, India","Suresh, S., Department of Electronics & Communication Engineering, National Institute of Technology Karnataka, Surathkal, Mangaluru, 575025, India; Lal, S., Department of Electronics & Communication Engineering, National Institute of Technology Karnataka, Surathkal, Mangaluru, 575025, India","This paper proposes an improved variant of Darwinian Particle Swarm Optimization algorithm based on chaotic functions. Most of the evolutionary algorithms faces the problem of getting trapped in local optima in its search for global optimum solutions. This is highly influenced by the use of random sequences by different operators in these algorithms along their run. The proposed algorithm replaces random sequences by chaotic sequences mitigating the problem of premature convergence. Experiments were conducted to investigate the efficiency of 10 defined chaotic maps and the best one was chosen. Performance of the proposed Chaotic Darwinian Particle Swarm Optimization (CDPSO) algorithm is compared with chaotic variants of optimization algorithms like Cuckoo Search, Harmony Search, Differential Evolution and Particle Swarm Optimization exploiting the chosen optimal chaotic map. Various histogram thresholding measures like minimum cross entropy and Tsallis entropy were used as objective functions and implemented for satellite image segmentation scenario. The experimental results are validated qualitatively and quantitatively by evaluating the mean, standard deviation of the fitness values, PSNR, MSE, SSIM and the total time required for the execution of each optimization algorithm. © 2017 Elsevier B.V.","Chaotic sequence; Convergence rate; Metaheuristic algorithms; Minimum cross entropy; Tsallis entropy","Chaotic systems; Entropy; Evolutionary algorithms; Image segmentation; Particle swarm optimization (PSO); Chaotic sequence; Convergence rates; Meta heuristic algorithm; Minimum cross entropy; Tsallis entropies; Optimization","Lal, S.; Department of Electronics & Communication Engineering, National Institute of Technology KarnatakaIndia; email: shyam.mtec@gmail.com",,"Elsevier Ltd",15684946,,,,"English","Appl. Soft Comput. J.",Article,,Scopus,2-s2.0-85014624807
"Johnsi Merlin Benita, Mary Anita Rajam V.","57193454420;37099993900;","Road Gateways for femtocell clusters to enable communication and handover in dead zones",2017,"Cluster Computing","20","2",,"1543","1559",,1,"10.1007/s10586-017-0799-2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85014123614&doi=10.1007%2fs10586-017-0799-2&partnerID=40&md5=a179079e00c0d4aeaa0704ea3ddbb863","Department of Computer Science and Engineering, CEG, Anna University, Chennai, India","Johnsi Merlin Benita, Department of Computer Science and Engineering, CEG, Anna University, Chennai, India; Mary Anita Rajam, V., Department of Computer Science and Engineering, CEG, Anna University, Chennai, India","Femtocells are indoor wireless access points that are used to provide cellular access to devices inside a building where macrocells cannot. Dead zones are indoor or outdoor places where there is no macrocell coverage and hence, lack of data transmission capability and absence of signal strength are common in dead zones. In the LTE-femtocell architecture, the communication between two user equipments connected to Home evolved NodeBs (HeNBs) and the handover between two HeNBs are carried out by the Home evolved NodeB-Gateway (HeNB-GW) and the Mobility Management Entity (MME). This paper describes an architecture using Road Gateways (RGW) that work along with femtocells for providing seamless communication in dead zones. This paper also describes the communication and handover procedures in the new architecture. In the proposed architecture, the communication between two user equipments connected to HeNBs and the handover between two HeNBs are carried out using the RGW without involving the HeNB-GW and the MME. The performance of the proposed architecture is evaluated using an analytical model and it is found that the handover signalling cost is reduced when compared to the conventional LTE-femtocell architecture. © 2017, Springer Science+Business Media New York.","Dead zones; Femtocells; Handover; Mobility","Architecture; Carrier mobility; Femtocell; Roads and streets; Wireless telecommunication systems; Dead zones; Femto-cells; Handover; Mobility management; Proposed architectures; Seamless communication; Signal strengths; Wireless access points; Mobile telecommunication systems","Johnsi Merlin Benita; Department of Computer Science and Engineering, CEG, Anna UniversityIndia; email: jmernita@gmail.com",,"Springer New York LLC",13867857,,,,"English","Cluster Comput.",Article,,Scopus,2-s2.0-85014123614
