Authors,Author Ids,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Abstract,Author Keywords,Index Keywords,Correspondence Address,Editors,Publisher,ISSN,ISBN,CODEN,PubMed ID,Language of Original Document,Abbreviated Source Title,Document Type,Access Type,Source,EID
"Kaur M., Verma Y.P., Sharma M.K.","56883838300;8334681200;16231070900;","Impact of demand response and pumped storage on microgrid operation",2017,"1st IEEE International Conference on Power Electronics, Intelligent Control and Energy Systems, ICPEICES 2016",,, 7853581,"","",,,"10.1109/ICPEICES.2016.7853581","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85015927011&doi=10.1109%2fICPEICES.2016.7853581&partnerID=40&md5=d57c358f9f50e85d2a6dbd5c9e78f9cd","Electrical and Electronics Engineering Department, UIET, Panjab University, Chandigarh, India","Kaur, M., Electrical and Electronics Engineering Department, UIET, Panjab University, Chandigarh, India; Verma, Y.P., Electrical and Electronics Engineering Department, UIET, Panjab University, Chandigarh, India; Sharma, M.K., Electrical and Electronics Engineering Department, UIET, Panjab University, Chandigarh, India","Microgrids have emerged as a new solution to the increased energy demand and efficient integration of intermittent renewable energy resources. With technology intervention, it is possible to have demand side participation in energy market, thereby minimizing the cost of operation. In this paper, the energy scheduling has been carried out on a low distribution microgrid comprised of various distribution generation including solar, wind, diesel generators, pumped storage hydro unit and various types of consumer. The scheduling problem has been formulated considering the operational characteristics of distribution generations and managing the demand response of residential and commercial consumers. It uses the contribution of pumped storage unit and demand response in handling the uncertainty. The proposed problem is worked out with mixed integer non linear programming solver in GAMS. The analysis shows that contribution of consumers to energy scheduling reduce the total operational cost of microgrid as well as the burden on grid by using renewable energy resources effectively. © 2016 IEEE.","Demand Response; Microgrid; Renewable Energy Resources; Uncertainty","Cost benefit analysis; Energy resources; Integer programming; Intelligent control; Nonlinear programming; Power control; Power electronics; Scheduling; Demand response; Demand side participations; Distribution generation; Micro grid; Mixed-integer nonlinear programming; Operational characteristics; Pumped-storage units; Uncertainty; Renewable energy resources",,,"Institute of Electrical and Electronics Engineers Inc.",,9781467385879,,,"English","IEEE Int. Conf. Power Electron., Intell. Control Energy Syst., ICPEICES",Conference Paper,,Scopus,2-s2.0-85015927011
"Kumar P., Katal N., Narayan S.","57199976098;55697019400;36026929700;","Multi-objective flower pollination algorithm for optimal design of fractional order controller for robust isolated steam turbine",2017,"1st IEEE International Conference on Power Electronics, Intelligent Control and Energy Systems, ICPEICES 2016",,, 7853113,"","",,,"10.1109/ICPEICES.2016.7853113","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85015898153&doi=10.1109%2fICPEICES.2016.7853113&partnerID=40&md5=cb82ee9a08fe618ff6c99ea13de7914b","Dept. of Electrical Engineering, PEC University of Technology, Chandigarh, India","Kumar, P., Dept. of Electrical Engineering, PEC University of Technology, Chandigarh, India; Katal, N., Dept. of Electrical Engineering, PEC University of Technology, Chandigarh, India; Narayan, S., Dept. of Electrical Engineering, PEC University of Technology, Chandigarh, India","Optimal tuning plays an important role in maintaining the product quality and process safety. In this paper robust speed control of an isolated steam turbine has been consummated by fractional order PID (FOPID) controller using multi-objective flower pollination algorithm (MOFPA). Steam turbine finds applications in refineries, where a hydraulic governor is used before the turbine for speed control. The controller tuning has been posed as multi-objective mixed sensitivity optimization problem. The trade off amongst sensitivity and complementary sensitivity has been attained using multi-objective optimisation and fractional order controller offer greater flexibility in controller tuning. From the results it can be seen that MOFPA tuned FOPID offers robust behavior to the external disturbances. © 2016 IEEE.","Controller Tuning; Flower Pollination Algorithm; Fractional Order PID Controller; Mixed Sensitivity; Speed Control","Economic and social effects; Hydraulic motors; Intelligent control; Multiobjective optimization; Optimization; Power control; Power electronics; Speed control; Steam turbines; Three term control systems; Tuning; Controller tuning; External disturbances; Fractional-order controllers; Fractional-order PID controllers; Hydraulic governors; Mixed sensitivity; Mixed sensitivity optimization; Robust speed control; Controllers",,,"Institute of Electrical and Electronics Engineers Inc.",,9781467385879,,,"English","IEEE Int. Conf. Power Electron., Intell. Control Energy Syst., ICPEICES",Conference Paper,,Scopus,2-s2.0-85015898153
"Patel A., Gandhi P.R.","57193697301;23008539000;","Damping oscillations in detail model of synchronous generator using PSO based PSS",2017,"1st IEEE International Conference on Power Electronics, Intelligent Control and Energy Systems, ICPEICES 2016",,, 7853470,"","",,,"10.1109/ICPEICES.2016.7853470","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85015919711&doi=10.1109%2fICPEICES.2016.7853470&partnerID=40&md5=d7c092996723a1b2802672eb7c601208","Department of Electrical, SVIT, Vasad, Anand, Gujarat, India","Patel, A., Department of Electrical, SVIT, Vasad, Anand, Gujarat, India; Gandhi, P.R., Department of Electrical, SVIT, Vasad, Anand, Gujarat, India","This paper shows a procedure to damp out the low frequency oscillation using Particle Swarm Optimization (PSO) based Power System Stabilizer (PSS) controller for a single machine infinite bus (SMIB) test system using MATLAB Simulink. This paper is useful to demonstrate various operational and stability challenges in power system operations. Here synchronous machine (model 1.1) is used which includes both generator main field winding and damper winding in q-axis. The eigenvalue analysis and non-linear simulation results show the effectiveness of the controller. This paper shows the eigenvalue analysis and non-linear simulation results for both CPSS and PSOPSS. The results of CPSS and PSOPSS shows that the proposed controller have an excellent capability to mitigate small signal oscillations in power system. © 2016 IEEE.","Low-frequency Oscillation (LFO); Particle Swarm Optimization (PSO); Power System Stabilizer (PSS); Single Machine Infinite Bus (SMIB); Small Signal Stability","Controllers; Eigenvalues and eigenfunctions; Electric generators; Electric power system control; Energy transfer; Intelligent control; Machine windings; MATLAB; Power control; Power electronics; Synchronous generators; System stability; Winding; Damping oscillation; Eigenvalue analysis; Low-frequency oscillations; Nonlinear simulations; Power system operations; Power system stabilizer (PSS); Single machine infinite bus; Small signal stability; Particle swarm optimization (PSO)",,,"Institute of Electrical and Electronics Engineers Inc.",,9781467385879,,,"English","IEEE Int. Conf. Power Electron., Intell. Control Energy Syst., ICPEICES",Conference Paper,,Scopus,2-s2.0-85015919711
"Das J., Ray R.N.","57162239700;26664992100;","Studies on hunting of hysteresis motor with HTS element on rotor",2017,"1st IEEE International Conference on Power Electronics, Intelligent Control and Energy Systems, ICPEICES 2016",,, 7853079,"","",,,"10.1109/ICPEICES.2016.7853079","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85015955117&doi=10.1109%2fICPEICES.2016.7853079&partnerID=40&md5=517bd9cc73914fc8ba73f91d4cf6e98c","Department of Electrical Engineering, NIT, Agartala, Agartala, 799046, India","Das, J., Department of Electrical Engineering, NIT, Agartala, Agartala, 799046, India; Ray, R.N., Department of Electrical Engineering, NIT, Agartala, Agartala, 799046, India","Hunting is an important phenomenon where the speed of synchronous motor fluctuates slightly above and below the normal synchronous speed. This paper presents an investigation of hunting of hysteresis motor with high temperature superconducting element. Both loaded and unloaded conditions are considered for analysis. All the simulations are performed using Matlab/Simulink and COMSOL Multiphysics. © 2016 IEEE.","High Temperature Superconductor; Hunting; Hysteresis Motor","High temperature superconductors; Hysteresis; Hysteresis motors; Intelligent control; MATLAB; Power control; Power electronics; Superconducting materials; Comsol multiphysics; High temperature superconducting; HTS element; Hunting; MATLAB /simulink; Synchronous speed; Synchronous motors",,,"Institute of Electrical and Electronics Engineers Inc.",,9781467385879,,,"English","IEEE Int. Conf. Power Electron., Intell. Control Energy Syst., ICPEICES",Conference Paper,,Scopus,2-s2.0-85015955117
"Chaudhary R., Shahpatel A., Patel S.","57193701141;57193698744;57192574060;","Optimal design of Induction Motor using Genetic Algorithm and comparision with conventionally Designed Induction motor",2017,"1st IEEE International Conference on Power Electronics, Intelligent Control and Energy Systems, ICPEICES 2016",,, 7853678,"","",,,"10.1109/ICPEICES.2016.7853678","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85015966965&doi=10.1109%2fICPEICES.2016.7853678&partnerID=40&md5=5a19390235784ec85e80553b055d853e","Dept. of Electrical Engg. GCET, Vallabh Vidyanagar, India","Chaudhary, R., Dept. of Electrical Engg. GCET, Vallabh Vidyanagar, India; Shahpatel, A., Dept. of Electrical Engg. GCET, Vallabh Vidyanagar, India; Patel, S., Dept. of Electrical Engg. GCET, Vallabh Vidyanagar, India","Genetic Algorithm based optimal design of three phase squirrel cage induction motor is proposed. Optimal design of induction motor is taken as an optimization problem with efficiency and active material cost as objective function. Different constraints and different variables are imposed to achieve the best design within a specific range of variables. A genetic algorithm is used to achieve optimal design. The results obtained after running optimization technique gives visible improvements in efficiency as well as cost. To obtain best Design; Which falls good in efficiency as well as cost is obtained using multi objective Genetic Algorithm. © 2016 IEEE.","Active Material Cost; Efficiency; Genetic Algorithm; Induction Motor; Optimal Design","Costs; Efficiency; Genetic algorithms; Intelligent control; Optimal systems; Optimization; Power control; Power electronics; Squirrel cage motors; Active material; Comparision; Multi-objective genetic algorithm; Objective functions; Optimal design; Optimization problems; Optimization techniques; Squirrel cage induction motor; Induction motors",,,"Institute of Electrical and Electronics Engineers Inc.",,9781467385879,,,"English","IEEE Int. Conf. Power Electron., Intell. Control Energy Syst., ICPEICES",Conference Paper,,Scopus,2-s2.0-85015966965
"Seth S.K., Upadhyay G., Bharadwaj N., Jarial R.K.","57193693542;57193693239;57192555026;6508171293;","A practical approach to investigate the solid insulation condition of in service generator transformer",2017,"1st IEEE International Conference on Power Electronics, Intelligent Control and Energy Systems, ICPEICES 2016",,, 7853650,"","",,,"10.1109/ICPEICES.2016.7853650","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85015914380&doi=10.1109%2fICPEICES.2016.7853650&partnerID=40&md5=88ce660c3da0d9e11fc8a89d8f0da624","Electrical Engineering Department, National Institute of Technology, Hamirpur, India","Seth, S.K., Electrical Engineering Department, National Institute of Technology, Hamirpur, India; Upadhyay, G., Electrical Engineering Department, National Institute of Technology, Hamirpur, India; Bharadwaj, N., Electrical Engineering Department, National Institute of Technology, Hamirpur, India; Jarial, R.K., Electrical Engineering Department, National Institute of Technology, Hamirpur, India","The growing power demand leads to the manufacturing of a large number of oil-immersed transformers and other electrical equipment. Transformer plays a vital role in the power system as it acts as the heart of power supply. Failure of transformer leads to malfunction of the whole power system. Unfortunately; the failure rate of the power transformer in India is 25% per annum as against less than 1% in the developed country. So monitoring the health of a transformer is essential. The health of a transformer depends on the condition of insulation winding. The power factor of the solid insulation winding is a critical parameter to adjudge its condition under real operating condition. Two in service generator transformers each of rating 4.9MVA were investigated to calculate its power factor with DOBLE M4100 insulation analyzer. Several other tests like DGA; HPLC and MOISTURE CONTENT were performed to finally conclude the condition of insulation winding. During the testing phase; several interesting results have been found which must be considered while determining the condition of the insulation winding. The results concluded that the high power factor was not only because of the degradation of paper but also due to the moisture content in the paper. © 2016 IEEE.","Furans; High-performance Liquid Chromatography; Insulation Deterioration; Moisture Equilibrium; Power Factor; Watt Loss","Electric generators; Electric power factor; Electric power systems; Failure analysis; High performance liquid chromatography; Insulation; Intelligent control; Liquid chromatography; Moisture; Moisture determination; Outages; Power electronics; Power transformers; Winding; Developed countries; Electrical equipment; Furans; Insulation deterioration; Moisture equilibrium; Oil immersed transformers; Power factors; Real operating conditions; Power control",,,"Institute of Electrical and Electronics Engineers Inc.",,9781467385879,,,"English","IEEE Int. Conf. Power Electron., Intell. Control Energy Syst., ICPEICES",Conference Paper,,Scopus,2-s2.0-85015914380
"Saicharan B., Tiwari R., Roberts N.","56180967000;25958418600;57188717648;","Multi Objective optimization based Path Planning in robotics using nature inspired algorithms: A survey",2017,"1st IEEE International Conference on Power Electronics, Intelligent Control and Energy Systems, ICPEICES 2016",,, 7853442,"","",,,"10.1109/ICPEICES.2016.7853442","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85015966262&doi=10.1109%2fICPEICES.2016.7853442&partnerID=40&md5=9664e9cd8ea6fca719e1cb49104eb629","Robotics and Intelligent System Design Lab, Indian Institute of Information Technology and Management, Gwalior, India","Saicharan, B., Robotics and Intelligent System Design Lab, Indian Institute of Information Technology and Management, Gwalior, India; Tiwari, R., Robotics and Intelligent System Design Lab, Indian Institute of Information Technology and Management, Gwalior, India; Roberts, N., Robotics and Intelligent System Design Lab, Indian Institute of Information Technology and Management, Gwalior, India","Path Planning is one of the exclusive research area in the Robotics. It basically focuses on the robot motion from the initial position to final position such that it must avoid the hurdles and finally reach the goal in optimal path. But it is not an easy task because many conditions are included for the efficiency of final result like working on different environments, known or unknown target etc. Conventional methods, are not suitable because of their limitations. To compensate the problem the nature inspired algorithms are applied in the path planning. These algorithms can efficiently work for different optimization problems. The Multi Objective optimization is applied to path planning techniques using nature inspired algorithms can perform well in different scenarios thereby increasing the overall efficiency of the algorithms. © 2016 IEEE.","Multi Objective Optimization; Nature Inspired Algorithms; Path Planning; Robotics","Intelligent control; Multiobjective optimization; Optimization; Power control; Power electronics; Robot programming; Robotics; Conventional methods; Nature inspired algorithms; Optimal paths; Optimization problems; Overall efficiency; Path planning techniques; Robot motion; Motion planning",,,"Institute of Electrical and Electronics Engineers Inc.",,9781467385879,,,"English","IEEE Int. Conf. Power Electron., Intell. Control Energy Syst., ICPEICES",Conference Paper,,Scopus,2-s2.0-85015966262
"Sharma A., Verma Y.P.","57193697879;8334681200;","Impact of demand side resources and carbon quota on unit commitment solution",2017,"1st IEEE International Conference on Power Electronics, Intelligent Control and Energy Systems, ICPEICES 2016",,, 7853569,"","",,,"10.1109/ICPEICES.2016.7853569","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85015876592&doi=10.1109%2fICPEICES.2016.7853569&partnerID=40&md5=a0ee28a3552498ed5fc3891d52a13961","Electrical and Electronics Department, UIET, Panjab University, Chandigarh, India","Sharma, A., Electrical and Electronics Department, UIET, Panjab University, Chandigarh, India; Verma, Y.P., Electrical and Electronics Department, UIET, Panjab University, Chandigarh, India","The study of unit commitment in smart grid environment has become more significant due to increased penetration of Renewable Energy Resources (RESs) and participation of demand side resources. Further, the increase in energy demand and environmental concern throughout encourages the incorporation of RESs and carbon emission capping in power system. This paper models unit commitment in smart grid environment taking into account the effect of demand side resources comprising of vehicle to grid technology, demand response and distributed generation. Further to limit the emissions of thermal units, an overall cap is set for the utilities. Unit commitment problem in smart grid environment has been carried out in GAMS optimization software using Mixed Integer Non Linear Programming technique on IEEE 14 bus system while considering the power flow and environmental constraints. This paper analyses the impact of demand side resources and emission capping on generation schedule to minimize the overall operation cost and emissions of power system. © 2016 IEEE.","Demand Response; Distributed Generation; Emission Cap; Unit Commitment; Vehicle to Grid","Crashworthiness; Distributed power generation; Electric load flow; Electric power transmission networks; Electromagnetic wave emission; Energy resources; Grid computing; Integer programming; Intelligent control; Nonlinear programming; Power control; Power electronics; Renewable energy resources; Demand response; Environmental concerns; Environmental constraints; Mixed-integer nonlinear programming; Optimization software; Unit commitment problem; Unit-commitment; Vehicle to grids; Smart power grids",,,"Institute of Electrical and Electronics Engineers Inc.",,9781467385879,,,"English","IEEE Int. Conf. Power Electron., Intell. Control Energy Syst., ICPEICES",Conference Paper,,Scopus,2-s2.0-85015876592
"Alam I., Ansari M.A., Pal N.S.","56571307300;55885474600;56125661200;","A comparative study between wavelet primarily based ANN and ANFIS algorithm technique to locate fault in a transmission line",2017,"1st IEEE International Conference on Power Electronics, Intelligent Control and Energy Systems, ICPEICES 2016",,, 7853690,"","",,,"10.1109/ICPEICES.2016.7853690","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85015877815&doi=10.1109%2fICPEICES.2016.7853690&partnerID=40&md5=a6018cf760e66cd9bb354d031226336a","Department of Electrical Engineering, Gautam Buddha University, Greater Noida, India","Alam, I., Department of Electrical Engineering, Gautam Buddha University, Greater Noida, India; Ansari, M.A., Department of Electrical Engineering, Gautam Buddha University, Greater Noida, India; Pal, N.S., Department of Electrical Engineering, Gautam Buddha University, Greater Noida, India","In this paper; a comparative study approach is proposed between Feed Forward Neural Network (ANN) and accommodative Adaptive Neuro-Fuzzy Inference System (ANFIS) rule model to find the fault of 3-ph transmission line using MATLAB Toolbox. Post fault current is the key requirement of the technique and its features are extracted using DWT 'DB4' as mother wavelet. These features are then used to train the ANN and ANFIS models. The training to testing ratio is maintained at 7-3 for both the algorithm models. Two test cases on the basis of number of training samples are considered for analysis for each type of four faults viz.; BC; ABC; ACG; AG. ANFIS algorithm proved to be the better algorithm approach as compared; to efficiently estimate the fault location with an extreme standard of accuracy and at minimum requirement of dataset samples. © 2016 IEEE.","Adaptive Neuro Fuzzy Inference System (ANFIS); Debauchies4 (Db4); Discrete Wavelet Transform (DWT); Estimation; Fault Location; Feed Forward Neural Network (FNN); Post Fault Current","Deep neural networks; Discrete wavelet transforms; Electric fault location; Electric lines; Estimation; Fuzzy neural networks; Fuzzy systems; Intelligent control; Power control; Power electronics; Tracking (position); Wavelet transforms; Adaptive neuro-fuzzy inference system; Algorithm approaches; Algorithm model; Comparative studies; Debauchies4 (Db4); Matlab toolboxes; Minimum requirements; Mother wavelets; Fuzzy inference",,,"Institute of Electrical and Electronics Engineers Inc.",,9781467385879,,,"English","IEEE Int. Conf. Power Electron., Intell. Control Energy Syst., ICPEICES",Conference Paper,,Scopus,2-s2.0-85015877815
"Varghese B.J., Bobba P.B.","57190396361;37032665900;","Design and analysis of a robust system for wirelessly powering implantable devices",2017,"1st IEEE International Conference on Power Electronics, Intelligent Control and Energy Systems, ICPEICES 2016",,, 7853422,"","",,1,"10.1109/ICPEICES.2016.7853422","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85015818464&doi=10.1109%2fICPEICES.2016.7853422&partnerID=40&md5=4581daabb3e26d0e19bea8b8bee83275","Department of Electrical Engineering, Shiv Nadar University, Gautam Buddha Nagar, UP, India","Varghese, B.J., Department of Electrical Engineering, Shiv Nadar University, Gautam Buddha Nagar, UP, India; Bobba, P.B., Department of Electrical Engineering, Shiv Nadar University, Gautam Buddha Nagar, UP, India","Wireless transfer of power is an ever growing field of technology which has a wide array of applications ranging from charging of electric vehicles (EVs) to small devices such as medical implants. This can be implemented through highly resonant near field coupling of electromagnetic resonators. This work primarily focuses on the development of a wireless power transformer for implanted medical devices having low power requirement such as implantable pulse generators and pacemakers. This is accomplished by designing and implementing a four coil system consisting of a high efficiency wireless power transformer that can transfer sufficient energy to charge small devices from a reasonable distance up to 25 mm. Wireless charging can provide a safer and hassle free alternative to the conventional wired biomedical devices. © 2016 IEEE.","Four Coil System; Implanted Devices; Resonance Coupled Wireless Power Transfer; Transcutaneous Energy Transfer; Wireless Power Transfer","Biomedical equipment; Energy transfer; Implants (surgical); Inductive power transmission; Intelligent control; Power electronics; Power transformers; Coil systems; Electric Vehicles (EVs); Electromagnetic resonators; Implanted device; Implanted medical devices; Near-field coupling; Transcutaneous; Wireless power transfer; Power control",,,"Institute of Electrical and Electronics Engineers Inc.",,9781467385879,,,"English","IEEE Int. Conf. Power Electron., Intell. Control Energy Syst., ICPEICES",Conference Paper,,Scopus,2-s2.0-85015818464
"Darji K., Bhavsar F.M.","57193701562;57193692941;","Series voltage injection strategy for reactive power compensation of HVDC rectifier station",2017,"1st IEEE International Conference on Power Electronics, Intelligent Control and Energy Systems, ICPEICES 2016",,, 7853285,"","",,1,"10.1109/ICPEICES.2016.7853285","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85015833942&doi=10.1109%2fICPEICES.2016.7853285&partnerID=40&md5=f8dbbd25a6659ded17f86aea8caf6dbb","Dept. of Electrical Engineering, Parul Institute of Engineering and Technology, Waghodia, India","Darji, K., Dept. of Electrical Engineering, Parul Institute of Engineering and Technology, Waghodia, India; Bhavsar, F.M., Dept. of Electrical Engineering, Parul Institute of Engineering and Technology, Waghodia, India","Line Commutated HVDC converter stations consume large amount of reactive power. If the converters are connected to weak grid, then the reactive power is provided locally using large capacitor banks or synchronous generators. These capacitor banks along with filters possess most part of the converter station. Construction of such a large converter stations for off-shore application is very difficult. The size of floating structure is limited now-a-days. Here, a series voltage injection strategy for reactive power compensation of rectifier station is proposed. Possible construction of compensator is also proposed. The compensator also improves harmonic profile of the converter station. © 2016 IEEE.","HVDC; Off-shore Energy; Reactive Power; Rectifier; Series Voltage Injection","DC power transmission; Electric power utilization; HVDC power transmission; Intelligent control; Power control; Power converters; Power electronics; Reactive power; Rectifying circuits; Converter station; Floating structures; HVDC; HVDC converter station; Off-shore; Reactive power compensation; Rectifier; Series voltage; Electric rectifiers",,,"Institute of Electrical and Electronics Engineers Inc.",,9781467385879,,,"English","IEEE Int. Conf. Power Electron., Intell. Control Energy Syst., ICPEICES",Conference Paper,,Scopus,2-s2.0-85015833942
"Ram S., Rahi O.P., Sharma V.","57192277028;26422588400;56390952100;","Analysis of induction motor drive using buck-boost controlled slip power recovery scheme",2017,"1st IEEE International Conference on Power Electronics, Intelligent Control and Energy Systems, ICPEICES 2016",,, 7853104,"","",,2,"10.1109/ICPEICES.2016.7853104","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85015921926&doi=10.1109%2fICPEICES.2016.7853104&partnerID=40&md5=bd6975ec06a09ccf3e555a3a5f94cc74","EED NIT, Hamirpur (HP), India","Ram, S., EED NIT, Hamirpur (HP), India; Rahi, O.P., EED NIT, Hamirpur (HP), India; Sharma, V., EED NIT, Hamirpur (HP), India","The fast growth in the power electronic technology has brought the dramatic change in, industrial, commercial, domestic and wind power generation fields by developing statically controllable speed slip power recovery drives having better efficiency, better dynamic performance, compact size and lower cost. The rotor side control of wound rotor induction motor drive is achieved by three control techniques viz., the rotor resistance control, SPRS comprising inverter control and chopper control. This paper presents the performance analysis of slip power recovery control for induction motor drive using buck-boost chopper. The simulation model for induction motor drive using line commutated inverter and buck-boost chopper has been developed with the help of MATLAB/SIMULINK environment. The performance of the drive has been analyzed considering the quality of power supply, power factor and efficiency of the drive as parameters. The results obtained from both the techniques have been analyzed and compared. It has been established from the simulation results that inverter using buck-boost chopper control technique has better power quality, improved power factor and better efficiency as compared to the SPRS with line commutated inverter technique. © 2016 IEEE.","Efficiency; Induction Motor; Power Factor; Slip Power Recovery Scheme","Choppers (circuits); Efficiency; Electric drives; Electric inverters; Electric motors; Electric power factor; Electric power generation; Induction motors; Intelligent control; MATLAB; Power control; Power electronics; Recovery; Wind power; Electronic technologies; Induction motor drive; Line-commutated inverters; MATLAB/Simulink environment; Power factors; Quality of power supply; Slip power recoveries; Wound rotor induction motor; Quality control",,,"Institute of Electrical and Electronics Engineers Inc.",,9781467385879,,,"English","IEEE Int. Conf. Power Electron., Intell. Control Energy Syst., ICPEICES",Conference Paper,,Scopus,2-s2.0-85015921926
"Mishra N., Singh B.","57193694014;7405638726;","Performance of single stage cascaded H-bridge multilevel converter based grid interfaced PV system",2017,"1st IEEE International Conference on Power Electronics, Intelligent Control and Energy Systems, ICPEICES 2016",,, 7853610,"","",,1,"10.1109/ICPEICES.2016.7853610","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85015846849&doi=10.1109%2fICPEICES.2016.7853610&partnerID=40&md5=ce1bb9d7e14312f69a3fdb42c3c30e93","Department of Electrical Engineering, Indian Institute of Technology Delhi, Hauz Khas, New Delhi, 110016, India","Mishra, N., Department of Electrical Engineering, Indian Institute of Technology Delhi, Hauz Khas, New Delhi, 110016, India; Singh, B., Department of Electrical Engineering, Indian Institute of Technology Delhi, Hauz Khas, New Delhi, 110016, India","Large scale grid connection of PV (Photovoltaic) systems provides a wide range of growth in non-conventional energy and for this, the cascaded based multilevel converter plays a significant role. This has its advantages in not only providing a simplified structure when compared to other converters but also by adjoining multiple single phase converter modules. It also increases the voltage levels. In present paper, the proposed configuration incorporates single phase single stage SPV (Solar Photovoltaic) system. This provides harmonics elimination in addition to feeding of SPV energy into the grid at a power factor of unity. The role of MPPT (Maximum Power Point Tracking) is for balancing the grid abnormality or disparities and to track the reference PV voltage. The decoupled control with sinusoidal PWM (Pulse Width Modulation) is incorporated in the present illustrations for enhancing system's performance. An analysis is also carried out for dynamic changes in insolation as well as abnormal conditions which includes swell of voltage. Multiple simulations are further carried out for validating dynamic and non-ideal characteristics to bring in dependable sustainability of the system with power factor correction. As discussed, the aforementioned issues are mitigated keeping THD (Total Harmonic Distortion) values of the grid current well within the prescribed range of IEEE-519 standard. © 2016 IEEE.","Cascaded H-Bridge Converter; Decouple Control; MPPT; Power Quality; Solar PV; Swell","Bridge circuits; Electric power transmission networks; Intelligent control; Maximum power point trackers; Power control; Power electronics; Power quality; Pulse width modulation; Quality control; Solar power generation; Swelling; Voltage control; Cascaded H-bridge converter; Cascaded H-bridge multilevel converters; Decouple control; Maximum Power Point Tracking; Non-ideal characteristics; Power factor corrections; Solar PVs; Total harmonic distortion (THD); Power converters",,,"Institute of Electrical and Electronics Engineers Inc.",,9781467385879,,,"English","IEEE Int. Conf. Power Electron., Intell. Control Energy Syst., ICPEICES",Conference Paper,,Scopus,2-s2.0-85015846849
"Jawahar M.R., Kumar V.A., Moorthi S., Selvan M.P.","57193694386;57051889200;25921507300;8436639700;","FPGA based SHEPWM switching scheme for single phase cascaded H-bridge multi-level inverter",2017,"1st IEEE International Conference on Power Electronics, Intelligent Control and Energy Systems, ICPEICES 2016",,, 7853177,"","",,1,"10.1109/ICPEICES.2016.7853177","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85015929361&doi=10.1109%2fICPEICES.2016.7853177&partnerID=40&md5=c137e87d45af299aa5dbd03e421fc6cd","Hybrid Electrical Systems Laboratory, Department of Electrical and Electronics Engineering, National Institute of Technology, Tiruchirappalli, India","Jawahar, M.R., Hybrid Electrical Systems Laboratory, Department of Electrical and Electronics Engineering, National Institute of Technology, Tiruchirappalli, India; Kumar, V.A., Hybrid Electrical Systems Laboratory, Department of Electrical and Electronics Engineering, National Institute of Technology, Tiruchirappalli, India; Moorthi, S., Hybrid Electrical Systems Laboratory, Department of Electrical and Electronics Engineering, National Institute of Technology, Tiruchirappalli, India; Selvan, M.P., Hybrid Electrical Systems Laboratory, Department of Electrical and Electronics Engineering, National Institute of Technology, Tiruchirappalli, India","The aim of the present work is to develop and realize an appropriate switching scheme for different levels of multi-level inverter (MLI) with an intention to reduce the level of harmonics. Selective harmonic elimination pulse-width modulation (SHEPWM) switching scheme is implemented using field programmable gate array (FPGA) which is an effective digital controller for power electronic applications. FPGAs also provide extensive flexibility in change of bit-widths and parallel processing at instruction-level. The proposed switching scheme is tested with the developed experimental set-up consisting of a set of five H-bridge inverters containing twenty switches (for 11-level) that are switched using the pulses generated from FPGA. The experimental results for different levels of inverter with resistive load are reported along with the percentage total harmonic distortion (% THD) values and are compared with the theoretical calculation. © 2016 IEEE.","FPGA; Multi-Level Inverter (MLI); Selective Harmonic Elimination (SHE); Total Harmonic Distortion (THD)","Bridge circuits; Electric inverters; Electric rectifiers; Harmonic analysis; Harmonic distortion; Intelligent control; Power control; Power electronics; Pulse width modulation; Switching; Voltage control; Wave filters; Digital controllers; Experimental set up; Multi Level Inverter (MLI); Parallel processing; Power electronic applications; Selective harmonic elimination; Theoretical calculations; Total harmonic distortion (THD); Field programmable gate arrays (FPGA)",,,"Institute of Electrical and Electronics Engineers Inc.",,9781467385879,,,"English","IEEE Int. Conf. Power Electron., Intell. Control Energy Syst., ICPEICES",Conference Paper,,Scopus,2-s2.0-85015929361
