Authors,Author Ids,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Abstract,Author Keywords,Index Keywords,Correspondence Address,Editors,Publisher,ISSN,ISBN,CODEN,PubMed ID,Language of Original Document,Abbreviated Source Title,Document Type,Access Type,Source,EID
"Soni R., Chaudhari K.",57195065637;57195065962;,An approach to diagnose incipient faults of power transformer using dissolved gas analysis of mineral oil by ratio methods using fuzzy logic,2017,"International Conference on Signal Processing, Communication, Power and Embedded System, SCOPES 2016 - Proceedings",,,7955775,1894,1899,,2,10.1109/SCOPES.2016.7955775,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85025167670&doi=10.1109%2fSCOPES.2016.7955775&partnerID=40&md5=c67201d500eb32b2578142488cbb9b76,"Electrical Engineering Department, Charotar University of Science and Technology, Anand, Gujarat, India; Electrical Engineering Department, SVBIT, Gandhinagar, Gujarat, India","Soni, R., Electrical Engineering Department, Charotar University of Science and Technology, Anand, Gujarat, India; Chaudhari, K., Electrical Engineering Department, SVBIT, Gandhinagar, Gujarat, India","Condition Monitoring plays a vigorous role in asset management strategy. Power Transformers are most important and critical component in electrical power transmission and distribution. To have a reliable electricity supply it is necessary to give considerable attention to maintenance of the transformer. Dissolved gas analysis (DGA) of transformer oil is one of the most effective power transformer condition assessment techniques to diagnose incipient faults. There are many interpretation methods for DGA diagnosis however all these methods rely on personnel expertise more than analytical calculation. As a result, various interpretation techniques do not necessarily indicate to the same result for the same oil sample. Furthermore, substantial number of DGA results fall outside the proposed codes of the existing ratio interpretation methods Furthermore, ratio methods fail to diagnose multiple fault conditions due to the mixing up of produced gases. To overcome these limitations, this paper introduces a new fuzzy logic approach to reduce reliance on expert personnel and to aid in standardizing DGA interpretation methods. The approach relies on incorporating all existing DGA interpretation methods into one proficient model. DGA results of 100 oil samples that were collected from different transformers of different rating and different life period are used to create the model. Conventional DGA interpretation methods are used to analyse the Together DGA results to evaluate the consistency and accuracy of each interpretation methods. Results of this analysis were then used to develop the proposed fuzzy logic model. © 2016 IEEE.",CIGRE ratio method; CO2 / CO method; Dissolved gas analysis; Dornenburg ratio method; Fuzzy Logic; IEC gas ratio method; Rogers gas ratio method,Computer circuits; Condition monitoring; Dissolution; Embedded systems; Gas chromatography; Gases; Oil filled transformers; Power transformers; Signal processing; Analytical calculation; Asset Management strategy; CO2 / CO method; Dissolved gas analyses (DGA); Dissolved gas analysis; Gas ratio; Interpretation methods; Ratio method; Fuzzy logic,,,Institute of Electrical and Electronics Engineers Inc.,,9.78151E+12,,,English,"Int. Conf. Sig. Process., Commun., Power Embed. Syst., SCOPES - Proc.",Conference Paper,,Scopus,2-s2.0-85025167670
"Gour S., Patil P.B.",55877120000;53866872900;,A novel machine learning approach to recognize household objects,2017,"International Conference on Signal Processing, Communication, Power and Embedded System, SCOPES 2016 - Proceedings",,,7955543,69,73,,,10.1109/SCOPES.2016.7955543,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85025153154&doi=10.1109%2fSCOPES.2016.7955543&partnerID=40&md5=ce560b95a3b98d518943b171e630a024,"Department of Computer Science and Engineering, Basaveshwar Engineering College, Bagalkot, India; Department of Computer Science and Engineering, Dr. P. G. Halkatti Institute of Technology, Vijayapur, India","Gour, S., Department of Computer Science and Engineering, Basaveshwar Engineering College, Bagalkot, India; Patil, P.B., Department of Computer Science and Engineering, Dr. P. G. Halkatti Institute of Technology, Vijayapur, India","This work introduces a novel artificial intelligence approach to household object recognition. The approach used in this work is feature-based and it works toward recognition under a broad range of circumstances. The necessary image processing techniques are applied to recognize the objects. These techniques include removal of shadow that is segmenting the object from its shadow, extraction of shape and texture features from the object images and creation of descriptors that overcome the difficulties of affine transformations up to some extent. By this prior knowledge of descriptors, objects are categorized to their respective classes using 'Back Propagation Neural Network' (BPNN). The system reached the expected result using 38 powerful combined features of shape and texture and BPNN. The system gives accuracy of 81%-92% for 10-25 different types of objects. © 2016 IEEE.",Back Propagation Neural Network; Segmentation; Texture features,Artificial intelligence; Backpropagation; Embedded systems; Image segmentation; Neural networks; Object recognition; Signal processing; Affine transformations; Back propagation neural networks; Combined features; Image processing technique; Machine learning approaches; Prior knowledge; Shape and textures; Texture features; Image processing,,,Institute of Electrical and Electronics Engineers Inc.,,9.78151E+12,,,English,"Int. Conf. Sig. Process., Commun., Power Embed. Syst., SCOPES - Proc.",Conference Paper,,Scopus,2-s2.0-85025153154
"Panda R.A., Mishra D., Panda H.",57200590170;57061759600;57195072119;,Biconvex patch antenna with circular slot for 10 GHz application,2017,"International Conference on Signal Processing, Communication, Power and Embedded System, SCOPES 2016 - Proceedings",,,7955782,1927,1930,,,10.1109/SCOPES.2016.7955782,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85025150537&doi=10.1109%2fSCOPES.2016.7955782&partnerID=40&md5=66539a6be2e5cb370273e4887e5dae35,"Electronics and Telecommunication Engineering, Veer Surendra Sai University of Technology, Burla, Odisha, India; Sri Krishna Chandra Gajapati Autonomous College, Paralakhemundi, Odisha, India","Panda, R.A., Electronics and Telecommunication Engineering, Veer Surendra Sai University of Technology, Burla, Odisha, India; Mishra, D., Electronics and Telecommunication Engineering, Veer Surendra Sai University of Technology, Burla, Odisha, India; Panda, H., Sri Krishna Chandra Gajapati Autonomous College, Paralakhemundi, Odisha, India","In this paper the Rotman Lens structure with some perturbation has been implemented as the patch which resembles the biconvex lens shape. The design of the two arcs of the Rotman lens has been modified with reference to certain equations. The Simulation has been done with the help of HFSS software. To enhance the band width, the circular slot has been implemented in the patch. The substrate of the dimension 80mm×80 mm with the dielectric material FR4 epoxy is taken. The simulation results have been analyzed for the frequency 10GHz which is the solution frequency which lies in the X band (8GHz-12 GHz) which is used for NJFA, satellite communication and military applications. After simulation the parameters like VSWR, S11, Gain and Directivity were found out. The results are in good agreement with the desired value. At last the conclusion was made with a brief perception of the future scope. © 2016 IEEE.",Directivity; Gain; HFSS; NJFA; Rotman Lens; S11; VSWR,Antennas; Computer software; Dielectric materials; Embedded systems; Lens antennas; Microstrip antennas; Military applications; Satellite communication systems; Signal processing; Slot antennas; Directivity; Gain; HFSS; NJFA; Rotman lens; S<sub>11</sub>; VSWR; Microwave antennas,,,Institute of Electrical and Electronics Engineers Inc.,,9.78151E+12,,,English,"Int. Conf. Sig. Process., Commun., Power Embed. Syst., SCOPES - Proc.",Conference Paper,,Scopus,2-s2.0-85025150537
"Vaidya S., Somalwar R., Kadwane S.G.",57195071178;56826128800;16319099000;,Review of various control techniques for power sharing in micro grid,2017,"Proceedings - International Conference on Global Trends in Signal Processing, Information Computing and Communication, ICGTSPICC 2016",,,7955341,438,443,,,10.1109/ICGTSPICC.2016.7955341,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85025123476&doi=10.1109%2fICGTSPICC.2016.7955341&partnerID=40&md5=8537361edc72718d317bfe28e0a7b0a4,"Department of Electrical Engineering, D.M.I.E.T.R., Wardha, India; Department of Electrical Engineering, Y.C.C.E., Nagpur, India","Vaidya, S., Department of Electrical Engineering, D.M.I.E.T.R., Wardha, India; Somalwar, R., Department of Electrical Engineering, D.M.I.E.T.R., Wardha, India; Kadwane, S.G., Department of Electrical Engineering, Y.C.C.E., Nagpur, India","Micro grid is a latest concept for upcoming energy distribution system that enables, renewable energy integration. It generally combination of multiple distributed generations (DG's), that are usually connected to the grid through power inverters. During the islanding operation (autonomous mode) of grid, important task are to share the load demand among multiple parallel connected inverters proportionately, and maintains the voltage and frequency stabilities. There are a variety of methods implements for an accurate power sharing in a single phase system when multiple DG's are connected in parallel with utility grid through power inverters. This paper reviews various control techniques for power sharing in micro grid. The control methods are divided into two parts, which are with communication and without communication. Along with, a various control techniques are compared in terms of their respective advantages and disadvantages. © 2016 IEEE.",Distributed generation (DG); droop control; micro grid; power sharing; utility grid,Distributed power generation; Electric inverters; Electric power transmission networks; Power control; Signal processing; Droop control; Energy distributions; Islanding operations; Micro grid; Multiple distributed generations; Power sharing; Renewable energy integrations; Utility grids; Electric power system control,,,Institute of Electrical and Electronics Engineers Inc.,,9.78151E+12,,,English,"Proc. - Int. Conf. Glob. Trends Sig. Process., Inf. Comput. Commun., ICGTSPICC",Conference Paper,,Scopus,2-s2.0-85025123476
"Jadhav A.K., Kumar V.S., Harlalka K.",57195065391;57202531818;57195067177;,FPGA based digital receiver and timing generator for modern radars,2017,"International Conference on Signal Processing, Communication, Power and Embedded System, SCOPES 2016 - Proceedings",,,7955553,814,817,,,10.1109/SCOPES.2016.7955553,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85025140640&doi=10.1109%2fSCOPES.2016.7955553&partnerID=40&md5=ce3a84ed90d42b5229194d289774a39a,"Radar Signal Processing, Bharat Electronics Limited (BEL), Bengaluru, India; Bengaluru, India","Jadhav, A.K., Radar Signal Processing, Bharat Electronics Limited (BEL), Bengaluru, India; Kumar, V.S., Bengaluru, India; Harlalka, K., Bengaluru, India","This paper discusses the design and implementation of FPGA based Octa-channel digital receiver for radar applications with higher sampling rate, better SNR performance and inter channel isolation. This 16 layer metal core PCB is capable of performing Signal processing algorithms for eight channels which includes Digital Down Conversion, Digital Pulse Compression, Moving Target Indicator, Fast Fourier Transform and 2D-Constant False Alarm Rate. Extracted plot reports are transferred to the Radar Data Processing Unit using a 6.25Gbps Aurora interface. This module also takes care of complete radar timing generation and distribution to various subsystems. The distinctive features of this digital receiver are high speed ADC-QDR interface with FPGA and 10Gbps compatible hybrid PCB design. © 2016 IEEE.",Analog to Digital Converter (ADC); Constant False Alarm Rate (CFAR); Fast Fourier Transform (FFT); Field Programmable Gate Array ((FPGA); Low Voltage Differential Signaling (LVDS); Low voltage Transistor-Transistor Logic (LVTTL),Analog to digital conversion; Data handling; Embedded systems; Errors; Fast Fourier transforms; Field programmable gate arrays (FPGA); Integrated circuit design; Organic pollutants; Polychlorinated biphenyls; Radar; Signal processing; Signal receivers; Signal to noise ratio; Timing circuits; Analog to digital converters; Constant false alarm rate; Design and implementations; Digital pulse compression; Low voltage differential signaling; Low-voltage transistors; Moving -target-indicator; Signal processing algorithms; Radar signal processing,,,Institute of Electrical and Electronics Engineers Inc.,,9.78151E+12,,,English,"Int. Conf. Sig. Process., Commun., Power Embed. Syst., SCOPES - Proc.",Conference Paper,,Scopus,2-s2.0-85025140640
"Biswas A., Hussain M.A., Kalita A.",56209251200;35737149600;57191620748;,An improved congestion free modified fat tree Network - On - Chip Topology,2017,"International Conference on Signal Processing, Communication, Power and Embedded System, SCOPES 2016 - Proceedings",,,7955541,759,763,,1,10.1109/SCOPES.2016.7955541,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85025142018&doi=10.1109%2fSCOPES.2016.7955541&partnerID=40&md5=20850264de6fa7249cddafda83227bcd,"Department of CSE, TSSOT, Assam University, Silchar, Assam, India; Department of ECE, N.E.R.I.S.T, Nirjuli, Arunachal Pradesh, India","Biswas, A., Department of CSE, TSSOT, Assam University, Silchar, Assam, India; Hussain, M.A., Department of ECE, N.E.R.I.S.T, Nirjuli, Arunachal Pradesh, India; Kalita, A., Department of CSE, TSSOT, Assam University, Silchar, Assam, India","As the current decade is witnessing a shift from traditional System - On - Chip (SoC) to Network - On - Chip, but the inherent problems such as congestion, latency and delay still remains the major issues of concern. The effect of these issues in a chip may somehow be minimized by carefully designing a topology and a suitable routing algorithm which offers both path diversity and scalability. In this paper, an attempt is being made to minimize, the congestion in the internal routers of the MIN Fat Tree, by adding an extra link in each router for the purpose of interconnection amongst the router. The simulation of the resultant topology shows promising results in terms of average delay and average hop count when compared to MIN Fat Tree. © 2016 IEEE.",Fat Tree; Network-on-chip; Perfomance; Toplology,Embedded systems; Forestry; Network-on-chip; Programmable logic controllers; Servers; Signal processing; System-on-chip; Topology; Average delay; Fat trees; Hop count; Path diversity; Perfomance; Toplology; Traditional systems; Routers,,,Institute of Electrical and Electronics Engineers Inc.,,9.78151E+12,,,English,"Int. Conf. Sig. Process., Commun., Power Embed. Syst., SCOPES - Proc.",Conference Paper,,Scopus,2-s2.0-85025142018
"Jayarajan J., Prabhu S.",57195062675;36053812700;,Comparison of energy minimization techniques in wireless sensor networks,2017,"Proceedings - International Conference on Global Trends in Signal Processing, Information Computing and Communication, ICGTSPICC 2016",,,7955370,593,598,,1,10.1109/ICGTSPICC.2016.7955370,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85025166797&doi=10.1109%2fICGTSPICC.2016.7955370&partnerID=40&md5=4d0314c3d72d3e8e8c186fed9316a6c4,"Fr. Conceicao Rodrigues College of Engineering, Bandra-West-Mumbai, India; Electronics Department Fr. Conceicao Rodrigues College of Engineering, Bandra-West-Mumbai, India","Jayarajan, J., Fr. Conceicao Rodrigues College of Engineering, Bandra-West-Mumbai, India; Prabhu, S., Electronics Department Fr. Conceicao Rodrigues College of Engineering, Bandra-West-Mumbai, India","Spontaneous progress in the field of wireless sensor networks (WSN) have led to development of various protocols for reliable communication and increasing longevity of the network. While designing the protocols for WSNs, designers come across the issues like limited energy per node, limited bandwidth for communication, security, minimum communication and computational cost. This paper focuses on energy conservation as one of the major challenges in WSNs and identifies various factors that affect energy consumption in WSNs. This paper also discusses some of the existing algorithms for minimizing energy consumption and compared. © 2016 IEEE.",energy consumption model; nature inspired; routing protocol; topology; wireless sensor network,Energy utilization; Internet protocols; Power management (telecommunication); Routing protocols; Signal processing; Topology; Computational costs; Energy consumption model; Energy Minimization techniques; Limited bandwidth; Limited energies; Minimizing energy; nature inspired; Reliable communication; Wireless sensor networks,,,Institute of Electrical and Electronics Engineers Inc.,,9.78151E+12,,,English,"Proc. - Int. Conf. Glob. Trends Sig. Process., Inf. Comput. Commun., ICGTSPICC",Conference Paper,,Scopus,2-s2.0-85025166797
"Ravikumar M., Kishore T.B., Sankar V.",57195071163;57195074439;6701525810;,Resilient performance engineering for Wi-Fi network traffic using Weibull distribution method,2017,"International Conference on Signal Processing, Communication, Power and Embedded System, SCOPES 2016 - Proceedings",,,7955785,1941,1946,,,10.1109/SCOPES.2016.7955785,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85025174319&doi=10.1109%2fSCOPES.2016.7955785&partnerID=40&md5=cfa5439c00400646cbe6df13fd5d8b7c,"Dept. of EEE, JNTUA College of Engineering, Ananthapuramu, India; MountPoint Technologies Pvt Ltd., Benguluru, India","Ravikumar, M., Dept. of EEE, JNTUA College of Engineering, Ananthapuramu, India; Kishore, T.B., MountPoint Technologies Pvt Ltd., Benguluru, India; Sankar, V., Dept. of EEE, JNTUA College of Engineering, Ananthapuramu, India","In the recent times communication and network system technology has been a major and rapid growing part of Internet traffic. Internet broadband telecommunication network traffics are estimated to support various traffic types such as data, voice, image and video. The analysis is performed on packet traces from existing wireless LAN system. In this paper, analysis of experimental study on existing wireless LAN network traffic is calculated. Packet traces for uptime, downtime and average time for every scenario like data, image and video from the existing Wireless LAN network traffic are collected for analysis. The main thesis of this paper is to obtain a comprehensive understanding of the packet traffic and improve strength of signals including with mobility scenarios like voice, image and video has to work without interruption. Input for analysis contains four different data sets: aggregate traffic, uptime traffic, downtime traffic, only TCP packets are collected from traffic system using Wire shark Tool is considered. The real-time reliability of system is evaluated by using the Weibull++ Software and Wire shark Software Tools. From these results, predicted the future analysis on strength of the signals of the Wi-Fi network traffic placed in various places. Mathematical results are provided for further evaluation and also to obtain the Life Characteristics of system such as Reliability, Probability of failure at specific time and Mean life based on the present data that is collected from existing Wi-Fi system by using statistical software tool Weibull++ version 10.1.2 developed by ReliaSoft. © 2016 IEEE.",Internet of Things; Life Data Analysis; Maximum Likelihood Estimation; Performance Characteristics; Weibull++; Wire shark,Computer software; Embedded systems; Estimation; Internet of things; Maintenance; Maximum likelihood; Maximum likelihood estimation; Signal processing; Software reliability; Weibull distribution; Wi-Fi; Wire; Wireless local area networks (WLAN); Broadband telecommunication networks; Life Data Analysis; Performance characteristics; Performance engineering; Probability of failure; Statistical software tools; Weibull; Wireless lan networks; Traffic signals,,,Institute of Electrical and Electronics Engineers Inc.,,9.78151E+12,,,English,"Int. Conf. Sig. Process., Commun., Power Embed. Syst., SCOPES - Proc.",Conference Paper,,Scopus,2-s2.0-85025174319
"Singh V., Kuchroo P., Bhatia H., Sidhu E.",57191620866;57192558744;57192573031;57189048218;,Flexible FR-4 based novel ultra-wide band microstrip patch antenna for buried landmine detection applications,2017,"Proceedings - International Conference on Global Trends in Signal Processing, Information Computing and Communication, ICGTSPICC 2016",,,7955322,330,333,,,10.1109/ICGTSPICC.2016.7955322,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85025140321&doi=10.1109%2fICGTSPICC.2016.7955322&partnerID=40&md5=b3e60cef0f0c0b2aedafd225495c6849,"Department of Mechanical Engineering, Punjabi University, Patiala, India; Department of Electronics and Communication Engineering, Punjabi University, Patiala, India","Singh, V., Department of Mechanical Engineering, Punjabi University, Patiala, India; Kuchroo, P., Department of Mechanical Engineering, Punjabi University, Patiala, India; Bhatia, H., Department of Mechanical Engineering, Punjabi University, Patiala, India; Sidhu, E., Department of Electronics and Communication Engineering, Punjabi University, Patiala, India","The motive behind this research is to design, implement and analyze the flexible FR-4 (Flame Retardant 4) based novel wide band microstrip patch antenna operating at resonant frequency of 790 MHz for buried landmines detection applications. The proposed microstrip patch antenna has been designed using flexible FR-4 having dielectric constant (&amp;Jukcy;r) of 4.4 and thickness of 1.5mm with slotted patch on the top of substrate and a reduced ground at its lower side. The radiating patch and conducting ground are made of copper material having thickness 17 microns. The ground plane has been defected and reduced so as to escalate the antenna performance in terms of bandwidth and return loss. The feed line has to be of appropriate width so as to match the antenna impedance with port impedance of 50 ohms for maximum power transfer with minimal reflections. The performance of proposed antenna is analyzed in terms of return loss (dB), directivity (dBi), gain (dB), smith chart and VSWR. The antenna has a gain of 2.474 dB and directivity of 1.957 dBi at resonant frequency of 790 MHz. The antenna has VSWR less than 2 in the operating frequency range (761 MHz to 966 MHz). The antenna has been designed and simulated using CST Microwave Studio 2014. The antenna has been fabricated and tested for experimental validation using Network Analyzer E5071C and anechoic chamber. It has been observed that the practical results closely match with the simulated results of the antenna. © 2016 IEEE.",CST Microwave Studio; dB; dBi; flexible FR-4; gain; GHz; Landmine Detection; MHz; Network Analyzer E5071C; reduced ground; return loss,Antennas; Bombs (ordnance); Energy transfer; Explosives; Landmine detection; Microstrip devices; Microwave antennas; Natural frequencies; Signal processing; Slot antennas; CST microwave studio; flexible FR-4; gain; reduced ground; Return loss; Microstrip antennas,,,Institute of Electrical and Electronics Engineers Inc.,,9.78151E+12,,,English,"Proc. - Int. Conf. Glob. Trends Sig. Process., Inf. Comput. Commun., ICGTSPICC",Conference Paper,,Scopus,2-s2.0-85025140321
"Thiyagarajan V., Subramaniam N.P.",56946580100;37036075300;,Wavelet approach and support vector networks based power quality events recognition and categorisation,2017,"International Conference on Signal Processing, Communication, Power and Embedded System, SCOPES 2016 - Proceedings",,,7955726,1667,1671,,,10.1109/SCOPES.2016.7955726,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85025154142&doi=10.1109%2fSCOPES.2016.7955726&partnerID=40&md5=f68c3c299b1477e7fa41643c4178b49c,"Faculty of Electrical Engineering, Sathyabama University, Chennai, 600119, India; Dept of EEE, Pondicherry Engineering College, Puducherry, 609 014, India","Thiyagarajan, V., Faculty of Electrical Engineering, Sathyabama University, Chennai, 600119, India; Subramaniam, N.P., Dept of EEE, Pondicherry Engineering College, Puducherry, 609 014, India","The power quality disturbances are still unsolved problems due to the increased power electronic load getting into the system. This is as a result of continuous use of non-linear loads and the faults that occur on the power system. The power quality disturbances that often occur include voltage sag, voltage swell, harmonics, transients, flicker and interruption. To detect power quality disturbances, discrete wavelet approach was adopted in the feature extraction process. For the classification of the power disturbances support vector networks was used. Synthetic power quality signals were used in this paper. In this work, Mathematical models for various PQ signal disturbances is developed and validated against real time signal. The synthetic signal was generated using synthetic parametric equations; the signal was filtered to remove unwanted noise. Events such as dip, swell and interruption were introduced to the signal. Discrete Wavelet Transform is then used for the detection of the events and change points, the signals of each event were trained using Support Vector Networks. The results obtained from the developed system show a high degree of classification rate. © 2016 IEEE.",Discrete wavelet transform; Events; Feature extraction; Learning Machine; Power quality; Support vector networks,Discrete wavelet transforms; Embedded systems; Extraction; Feature extraction; Power quality; Vectors; Wavelet transforms; Classification rates; Events; Learning machines; Parametric equation; Power electronic loads; Power quality disturbances; Support vector networks; Swell and interruption; Signal processing,,,Institute of Electrical and Electronics Engineers Inc.,,9.78151E+12,,,English,"Int. Conf. Sig. Process., Commun., Power Embed. Syst., SCOPES - Proc.",Conference Paper,,Scopus,2-s2.0-85025154142
"Poornima S., Ravindra K.",57195062906;37068074400;,Comparison of CWT & DWT based algorithms in combination with ANN for protection of power transformer,2017,"International Conference on Signal Processing, Communication, Power and Embedded System, SCOPES 2016 - Proceedings",,,7955749,1781,1785,,,10.1109/SCOPES.2016.7955749,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85025135128&doi=10.1109%2fSCOPES.2016.7955749&partnerID=40&md5=2f665bb033fcf3e84281486eba7a1e8d,"Department of EEE, VNRVJIET, Hyderabad, India; Department of EEE, University College of Engineering, JNTU, Kakinada, Kakinada, India","Poornima, S., Department of EEE, VNRVJIET, Hyderabad, India; Ravindra, K., Department of EEE, University College of Engineering, JNTU, Kakinada, Kakinada, India","This paper mainly presents comparison between intelligent algorithms based on Continuous Wavelet Transform (CWT) and Discrete Wavelet Transform (DWT) in combination with Artificial Neural Network to discriminate the magnetizing inrush current signals from the internal fault current signals of the power transformer. This work also includes development of CWT and DWT based preprocessing units to extract distinguishing attributes from inrush and internals fault signals, which are quicker, completely independent from the traditional second harmonic restraining methodologies. Extracted attributes are fed to ANN based post processing unit to classify inrush current and internal fault current of power transformer. Proposed scheme achieves proper classification with high discrimination rate and least error, avoiding mal tripping of power transformer. © 2016 IEEE.",Artificial Nueral Network; Continous Wavelet Transform; Discrete Wavelet Transform; Protection Power Transformer,Discrete wavelet transforms; Electric equipment protection; Embedded systems; Neural networks; Power transformers; Signal processing; Transformer protection; Continous wavelet transforms; Continuous wavelet transforms; Discrimination rates; Intelligent Algorithms; Internal fault currents; Magnetizing inrush currents; Nueral networks; Pre-processing units; Wavelet transforms,,,Institute of Electrical and Electronics Engineers Inc.,,9.78151E+12,,,English,"Int. Conf. Sig. Process., Commun., Power Embed. Syst., SCOPES - Proc.",Conference Paper,,Scopus,2-s2.0-85025135128
"Guruprasad, Mohana, Aradhya H.V.R.",57195064127;57113679700;55616592800;,PAPR reduction and performance analysis of modulation techniques in OFDM for WLAN applications,2017,"International Conference on Signal Processing, Communication, Power and Embedded System, SCOPES 2016 - Proceedings",,,7955703,1567,1572,,,10.1109/SCOPES.2016.7955703,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85025131962&doi=10.1109%2fSCOPES.2016.7955703&partnerID=40&md5=298edd0fb634089054a58519d65e107c,"Department of Telecommunication, R.V. College of Engineering, Bangalore, India; Department of E.C.E, R.V. College of Engineering, Bangalore, India","Guruprasad, Department of Telecommunication, R.V. College of Engineering, Bangalore, India; Mohana, Department of Telecommunication, R.V. College of Engineering, Bangalore, India; Aradhya, H.V.R., Department of E.C.E, R.V. College of Engineering, Bangalore, India","Orthogonal Frequency Division Multiplexing (OFDM) is a multi-carrier multiplexing technique used in many applications such as Wireless Local Area Network (WLAN), Digital Audio Broadcasting Terrestrial (DAB-T) and Long Term Evolution (LTE). It provides high efficiency and low data loss in multipath environment hence there is a need for suitable modulation technique. Different modulation techniques in OFDM give different Bit Error Rate (BER) performance and spectral efficiency. Moreover Even after modulation the output of Inverse Fast Fourier Transform (IFFT) gives large Peak Amplitude Power Ratio (PAPR) which poses a problem in amplifier efficiency and complexity in analog to digital converters. This paper aims at finding a suitable modulation scheme and efficient technique to reduce PAPR in OFDM, based on BER and bandwidth. Algorithms are implemented using MATLAB for different modulation schemes over AWGN, Rayleigh and Rician channel for WLAN application with 52 subcarriers. Random bits are generated such that there are 16 symbols, each symbol having 52 bits. In AWGN for 3db SNR 64-QAM gives BER of 0.23 and to achieve same BER, 64-PSK requires 25db SNR. Rician channel gives better performance compared to Rayleigh, where BER is 0.2965 for Rayleigh and 0.2714 for Rician thereby reducing it by 0.02. Using wavelet transform PAPR is reduced to 62% of that using FFT. © 2016 IEEE.",Bit Error Rate; Inverse Fast Fourier Transform; Linear Block Codes; Orthogonal Frequency Division Multiplexing; Peak Amplitude Power Ratio; Quadrature Amplitude Modulation; Rayleigh channel Introduction; Rician channel,Analog to digital conversion; Bit error rate; Complex networks; Efficiency; Embedded systems; Fast Fourier transforms; Frequency division multiplexing; Frequency modulation; Inverse problems; Inverse transforms; Long Term Evolution (LTE); Mathematical transformations; Modulation; Quadrature amplitude modulation; Radio broadcasting; Signal processing; Signal to noise ratio; Wavelet transforms; White noise; Wireless local area networks (WLAN); Wireless telecommunication systems; Inverse fast Fourier transforms; Linear block code; Power ratio; Rayleigh channel; Rician channels; Orthogonal frequency division multiplexing,,,Institute of Electrical and Electronics Engineers Inc.,,9.78151E+12,,,English,"Int. Conf. Sig. Process., Commun., Power Embed. Syst., SCOPES - Proc.",Conference Paper,,Scopus,2-s2.0-85025131962
"Das Goswami A., Mishra M.K., Patra D.",57193321707;57193321198;23985620900;,Adapting pattern recognition approach for uncertainty assessment in the geologic resource estimation for Indian iron ore mines,2017,"International Conference on Signal Processing, Communication, Power and Embedded System, SCOPES 2016 - Proceedings",,,7955758,1816,1821,,,10.1109/SCOPES.2016.7955758,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85025144096&doi=10.1109%2fSCOPES.2016.7955758&partnerID=40&md5=1d6184a5f1b6a97ff095c7dac91471c5,"Department of Mining Engineering, NIT Rourkela, Rourkela, India; Department of Electrical Engineering, NIT Rourkela, Rourkela, India","Das Goswami, A., Department of Mining Engineering, NIT Rourkela, Rourkela, India; Mishra, M.K., Department of Mining Engineering, NIT Rourkela, Rourkela, India; Patra, D., Department of Electrical Engineering, NIT Rourkela, Rourkela, India","The Geologic resource estimation requires the accurate prediction of the regionalized variables such as ore grade at an un-sampled location with the knowledge of sparse borehole information. It plays prominent role in the decision-making process for investment and development of various mining projects and hence judicious selection of the assessment method is essential for making profitable investment. The grade and quantity of the ore varies with spatial coordinates and directions and thus spatial uncertainty has to be taken into consideration for improvement in estimation of minerals deposits. Traditional geostatistical approaches such as ordinary kriging (OK), Inverse Distance weighing (IDW) and object based approach are still being used for the purpose, but because of its limited capability of honoring the statistics up to the second order, they cannot faithfully represent the complex spatial variability of minerals deposit. The remarkable feature of various pattern recognition techniques to capture the inherent patterns in the complex data made them suitable for the geologic resource estimation. This paper describes the use of two distinct pattern recognition techniques: support vector regression and Gaussian process regression to assess the mineral grade of one of the Indian iron ore mines from eastern region of the country. The spatial coordinates and multiple types of lithology were taken as input variables and iron ore grade as an output variable. The comparative analysis of these models was carried out, and the results obtained were validated with traditional geostatistical method: Ordinary Kriging (OK). The various performance measures such as root mean square error (RMSE), and coefficient of determination (R2) were used to evaluate the performance of the different models. It is found that SVR and GPR provide significant improvement in resource estimation. © 2016 IEEE.",Gaussian process regression (GPR); Geologic Resource Estimation; Ordinary Kriging; Pattern Recognition; Support Vector Regression (SVR),Deposits; Embedded systems; Gaussian distribution; Gaussian noise (electronic); Interpolation; Inverse problems; Iron; Iron compounds; Iron mines; Iron ores; Lithology; Mean square error; Minerals; Ores; Regression analysis; Signal processing; Coefficient of determination; Decision making process; Gaussian process regression; Geostatistical approach; Ordinary kriging; Pattern recognition techniques; Resource estimation; Support vector regression (SVR); Pattern recognition,,,Institute of Electrical and Electronics Engineers Inc.,,9.78151E+12,,,English,"Int. Conf. Sig. Process., Commun., Power Embed. Syst., SCOPES - Proc.",Conference Paper,,Scopus,2-s2.0-85025144096
