Authors,Author Ids,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Abstract,Author Keywords,Index Keywords,Correspondence Address,Editors,Publisher,ISSN,ISBN,CODEN,PubMed ID,Language of Original Document,Abbreviated Source Title,Document Type,Access Type,Source,EID
"Singh S., Garg H.","57203428034;56701049300;","Distance measures between type-2 intuitionistic fuzzy sets and their application to multicriteria decision-making process",2017,"Applied Intelligence","46","4",,"788","799",,16,"10.1007/s10489-016-0869-9","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84995450880&doi=10.1007%2fs10489-016-0869-9&partnerID=40&md5=e8cd5e0b124b25057749b4df8a9c7c63","School of Mathematics, Thapar University, Patiala, Punjab  147004, India","Singh, S., School of Mathematics, Thapar University, Patiala, Punjab  147004, India; Garg, H., School of Mathematics, Thapar University, Patiala, Punjab  147004, India","Type-2 fuzzy set (T2FS) is a generalization of the ordinary fuzzy set in which the membership value for each member of the set is itself a fuzzy set. However, it is difficult, in some situations, for the decision-makers to give their preferences towards the object in terms of single or exact number. For handling this, a concept of type-2 intuitionistic fuzzy set (T2IFS) has been proposed and hence under this environment, a family of distance measures based on Hamming, Euclidean and Hausdorff metrics are presented. Some of its desirable properties have also been investigated in details. Finally, based on these measures, a group decision making method has been presented for ranking the alternatives. The proposed measures has been illustrated with a numerical example. © 2016, Springer Science+Business Media New York.","Decision-making; Distance measures; Type-2 fuzzy set; Type-2 intuitionistic fuzzy set","Fuzzy sets; Hamming distance; Decision makers; Distance measure; Euclidean; Group Decision Making; Intuitionistic fuzzy sets; Membership values; Multi criteria decision making; Type-2 fuzzy set; Decision making","Garg, H.; School of Mathematics, Thapar UniversityIndia; email: harishg58iitr@gmail.com",,"Springer New York LLC",0924669X,,APITE,,"English","Appl Intell",Article,,Scopus,2-s2.0-84995450880
"Garg H.","56701049300;","Generalized Pythagorean Fuzzy Geometric Aggregation Operators Using Einstein t-Norm and t-Conorm for Multicriteria Decision-Making Process",2017,"International Journal of Intelligent Systems","32","6",,"597","630",,40,"10.1002/int.21860","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85002710169&doi=10.1002%2fint.21860&partnerID=40&md5=e301766bde09d2904fd2b7795caf7403","School of Mathematics, Thapar University, Patiala, 147004, India","Garg, H., School of Mathematics, Thapar University, Patiala, 147004, India","The objective of this paper is to present some series of geometric-aggregated operators under Pythagorean fuzzy environment by relaxing the condition that the sum of the degree of membership functions is less than one with the square sum of the degree of membership functions is less than one. Under these environments, aggregator operators, namely, Pythagorean fuzzy Einstein weighted geometric, Pythagorean fuzzy Einstein ordered weighted geometric, generalized Pythagorean fuzzy Einstein weighted geometric, and generalized Pythagorean fuzzy Einstein ordered weighted geometric operators, are proposed in this paper. Some of its properties have also been investigated in details. Finally, an illustrative example for multicriteria decision-making problems of alternatives is taken to demonstrate the effectiveness of the approach. © 2016 Wiley Periodicals, Inc.",,"Decision making; Fuzzy logic; Geometry; Membership functions; Aggregation operator; Degree of membership; Fuzzy environments; Multi criteria decision making; Multi-criteria decision making problems; Square sum; T - Norm; T-conorms; Mathematical operators","Garg, H.; School of Mathematics, Thapar UniversityIndia; email: harishg58iitr@gmail.com",,"John Wiley and Sons Ltd",08848173,,IJISE,,"English","Int J Intell Syst",Article,,Scopus,2-s2.0-85002710169
"Singh J., Sharma R.K.","57203208733;55685403700;","Modeling and optimization of multi-performance characteristics of powder-mixed EDM of tungsten carbide alloy using intelligent decision-making tools",2017,"Journal of Advanced Manufacturing Systems","16","2",,"101","128",,1,"10.1142/S021968671750007X","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85020282882&doi=10.1142%2fS021968671750007X&partnerID=40&md5=d05025031c3020fe7b3da6fa35de5d51","Department of Mechanical Engineering, National Institute of Technology Hamirpur, Hamirpur, Himachal Pradesh, 177005, India","Singh, J., Department of Mechanical Engineering, National Institute of Technology Hamirpur, Hamirpur, Himachal Pradesh, 177005, India; Sharma, R.K., Department of Mechanical Engineering, National Institute of Technology Hamirpur, Hamirpur, Himachal Pradesh, 177005, India","The main aim of this work is to propose a hybrid framework, which makes use of intelligent decision-making tools, that are gray, fuzzy, and ANFIS, to optimize the multi-performance characteristics (MPCs) of powder-mixed electrical discharge machining (PM-EDM) of tungsten carbide (WC). To perform the experimentation, four input parameters: (i) pulse-on time, (ii) current, (iii) powder concentration, and (iv) powder grain size are considered to investigate the MPCs such as material removal rate, tool wear rate, surface roughness, and micro-hardness. The proposed framework uses response surface methodology (RSM) with gray, gray-fuzzy, and gray-ANFIS approaches to obtain optimal solution and also to handle the element of uncertainty or fuzziness associated with the uncertain, multi-input, and discrete data. This method helps to generate the values of gray relational grade (GRG), gray-fuzzy reasoning grade (GFRG), and gray adaptive neuro-fuzzy inference system grade (G-ANFISG) for all the 30 experiments. Analysis of variance (ANOVA) is performed on GRG, GFRG, and G-ANFISG to identify the major contributing input parameters which may affect the MPCs. Finally, the theoretical prediction is done to verify the improvement in the performance characteristics obtained through the proposed approaches. Both the experimental and statistical results clearly demonstrate the success of proposed framework for the optimization of PM-EDM of WC alloy. © 2017 World Scientific Publishing Company.","Graphite; gray-ANFIS; gray-fuzzy; optimization; PM-EDM; WC","Analysis of variance (ANOVA); Carbide cutting tools; Cutting tools; Decision making; Electric discharge machining; Electric discharges; Fuzzy neural networks; Fuzzy systems; Graphite; Microhardness; Optimization; Surface roughness; Tungsten; Tungsten carbide; Wear of materials; Adaptive neuro-fuzzy inference system; gray-ANFIS; gray-fuzzy; Intelligent decision making; Modeling and optimization; Performance characteristics; Powder mixed electrical discharge machining; Response surface methodology; Fuzzy inference","Singh, J.; Department of Mechanical Engineering, National Institute of Technology HamirpurIndia; email: jagdeepnith@gmail.com",,"World Scientific Publishing Co. Pte Ltd",02196867,,,,"English","J. Adv. Manuf. Syst.",Article,,Scopus,2-s2.0-85020282882
"Saha S., Konar A., Datta S.","56440740600;7004422312;56048129900;","Fuzzy logic and differential evolution-based hybrid system for gesture recognition using Kinect sensor",2017,"Expert Systems","34","3", e12210,"","",,,"10.1111/exsy.12210","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85019587348&doi=10.1111%2fexsy.12210&partnerID=40&md5=a67031e0aa7cb2329a97000862b142c9","Electronics and Tele-Communication Engineering Department, Jadavpur University, Kolkata, West Bengal, India","Saha, S., Electronics and Tele-Communication Engineering Department, Jadavpur University, Kolkata, West Bengal, India; Konar, A., Electronics and Tele-Communication Engineering Department, Jadavpur University, Kolkata, West Bengal, India; Datta, S., Electronics and Tele-Communication Engineering Department, Jadavpur University, Kolkata, West Bengal, India","The paper introduces a novel approach to gesture recognition aimed at physical disorder identification capable of handling variations in disorder expressions. The gestures are captured by Microsoft's Kinect sensor. The work is segmented into four main parts. The first stage describes a “relax” posture through four centroids depicting four portions of the skeletal structure. In the second stage, when the subject is showing symptoms of any one of the 16 physical disorders, then the skeletal structure distorts; the bilateral structure is lost, and concept of “centroid” computation does not seem relevant. Hence, in the second stage, “motion points” depicting shifted centroids for the distorted posture are computed by distance maximization with respect to the four corresponding centroids obtained for the relax posture. This process is carried out by adapting the weights assigned to each joint by differential evolution. In the third stage, eight features are figured out on the basis of Euclidean distances and angles among the motion points of the distorted gesture. In the final stage, gestures are recognized using an interval type-2 fuzzy set-based classifier with 91.37% accuracy. © 2017 John Wiley & Sons Ltd","differential evolution; gesture recognition; health care applications; hybrid system; interval type-2 fuzzy set; Kinect sensor","Computation theory; Evolutionary algorithms; Fuzzy logic; Fuzzy sets; Hybrid systems; Optimization; Differential Evolution; Distance maximizations; Euclidean distance; Health care application; Interval type-2 fuzzy sets; Kinect sensors; Microsoft's kinect; Skeletal structures; Gesture recognition","Saha, S.; Electronics and Tele-Communication Engineering Department, Jadavpur UniversityIndia; email: sahasriparna@gmail.com",,"Blackwell Publishing Ltd",02664720,,EXSYE,,"English","Expert Syst",Article,,Scopus,2-s2.0-85019587348
"Upasani K., Bakshi M., Pandhare V., Lad B.K.","57191538097;56457941200;57191537143;24729191200;","Distributed maintenance planning in manufacturing industries",2017,"Computers and Industrial Engineering","108",,,"1","14",,5,"10.1016/j.cie.2017.03.027","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85017101376&doi=10.1016%2fj.cie.2017.03.027&partnerID=40&md5=32c47b1cb9c52f7b4ff02570fc35ccf1","Discipline of Computer Science & Engineering, Indian Institute of Technology Indore, Khandwa Road, SimrolMadhya Pradesh  453552, India; Discipline of Mechanical Engineering, Indian Institute of Technology Indore, Khandwa Road, SimrolMadhya Pradesh  453552, India","Upasani, K., Discipline of Computer Science & Engineering, Indian Institute of Technology Indore, Khandwa Road, SimrolMadhya Pradesh  453552, India; Bakshi, M., Discipline of Computer Science & Engineering, Indian Institute of Technology Indore, Khandwa Road, SimrolMadhya Pradesh  453552, India; Pandhare, V., Discipline of Mechanical Engineering, Indian Institute of Technology Indore, Khandwa Road, SimrolMadhya Pradesh  453552, India; Lad, B.K., Discipline of Mechanical Engineering, Indian Institute of Technology Indore, Khandwa Road, SimrolMadhya Pradesh  453552, India","The combination of sensors and computing infrastructure is becoming increasingly pervasive on the industry shop-floor. Such developments are enabling the automation of more and more industrial practices, and are driving the need to replace conventional planning techniques with schemes that can utilize the capabilities of Cyber-Physical Systems (CPS) and Industrial Internet of Things (IIoT). The future is a place where intelligence is endowed to every entity on the shop floor, and to realize this vision, it is necessary to develop new schemes that can unlock the potential of decentralized data observation and decision-making. Maintenance planning is one such decision-making activity that has evolved over the years to make production more efficient by reducing unplanned downtime and improving product quality. In this work, a distributed algorithm is developed that performs intelligent maintenance planning for identical parallel multi-component machines in a job-shop manufacturing scenario. The algorithm design fits intuitively into the CPS-IIoT paradigm without exacting any additional infrastructure, and is a demonstration of how the paradigm can be effectively deployed. Due to the decentralized nature of the algorithm, its runtime scales with complexity of the problem in terms of number of machines; and the runtime for complex cases is of only a few minutes. The supremacy of the devised algorithm is demonstrated over conventional centralized heuristics such as Memetic Algorithm and Particle Swarm Optimization. © 2017 Elsevier Ltd","Cyber-physical systems; Distributed algorithm; Industry 4.0; Maintenance scheduling; Multi-agent systems","Cyber Physical System; Decision making; Embedded systems; Evolutionary algorithms; Floors; Intelligent agents; Maintenance; Manufacture; Optimization; Parallel algorithms; Particle swarm optimization (PSO); Planning; Computing infrastructures; Cyber-physical systems (CPS); Distributed maintenance; Industrial practices; Intelligent maintenance; Job shop manufacturing; Maintenance scheduling; Manufacturing industries; Multi agent systems","Upasani, K.; Discipline of Computer Science & Engineering, Indian Institute of Technology Indore, Khandwa Road, Simrol, India; email: kartikeya1994@gmail.com",,"Elsevier Ltd",03608352,,CINDD,,"English","Comput Ind Eng",Article,,Scopus,2-s2.0-85017101376
"Peer Mohamed M.S., Swarnammal S.R.","57053468500;38362468100;","An efficient framework to handle integrated VM workloads in heterogeneous cloud infrastructure",2017,"Soft Computing","21","12",,"3367","3376",,,"10.1007/s00500-015-2014-9","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84954173371&doi=10.1007%2fs00500-015-2014-9&partnerID=40&md5=22132d1a1e0f81fe3b0d420380f4f703","Faculty of Computer Science and Engineering/Computer Applications, Noorul Islam University, Kumaracoil, India; Faculty of Information Technology, Noorul Islam University, Kumaracoil, India","Peer Mohamed, M.S., Faculty of Computer Science and Engineering/Computer Applications, Noorul Islam University, Kumaracoil, India; Swarnammal, S.R., Faculty of Information Technology, Noorul Islam University, Kumaracoil, India","When a virtual machine migrates to a host, virtual machine placement is used to estimate the suitability of available host. The virtual machine placement algorithm evaluates the performance data for the host, settings of hardware, resource requirements, and host ratings to provide the best placement on host. Generally, the service providers cannot manage or control the cloud infrastructure including operating system, servers, storage and the placement of service components. This lack of consequence is a deterrent to cloud adoption for some customers. This paper presents an approach for customers to handle the integrated virtual machine workloads. The fuzzy decision making approach, integer linear programming and cost factors such as strategic decision, selection of cloud computing services and its types are considered in this paper. The fuzzy quantifiers are used for selecting the number of virtual machines in the environment and it optimizes the demand of the cloud resources in distributed environment. Integer linear programming constraints have been used to enable infrastructure providers to optimize the placement of virtual machines and algorithms to provide service provider effect. The experimental results show that the proposed approach provides better performance than all other existing techniques such as Markov chain model and optimal crossover genetic algorithm. © 2016, Springer-Verlag Berlin Heidelberg.","Distributed environment; Fuzzy decision; Integer linear programming; Service providers; Virtual machine","Algorithms; Cloud computing; Decision making; Digital storage; Genetic algorithms; Java programming language; Markov processes; Distributed environments; Fuzzy decision; Integer Linear Programming; Service provider; Virtual machines; Integer programming","Peer Mohamed, M.S.; Faculty of Computer Science and Engineering/Computer Applications, Noorul Islam UniversityIndia; email: pms.tkmit@yahoo.in",,"Springer Verlag",14327643,,,,"English","Soft Comput.",Article,,Scopus,2-s2.0-84954173371
"Mishra A.R., Jain D., Hooda D.S.","56937629400;56937836900;6602258569;","Exponential Intuitionistic Fuzzy Information Measure with Assessment of Service Quality",2017,"International Journal of Fuzzy Systems","19","3",,"788","798",,4,"10.1007/s40815-016-0278-6","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85018379327&doi=10.1007%2fs40815-016-0278-6&partnerID=40&md5=706a29757dbed39ed1f0bd6d94ca94b1","Department of Mathematics, ITM University, Gwalior, M. P.  474001, India; Department of Mathematics, JUET, Guna, M. P., India","Mishra, A.R., Department of Mathematics, ITM University, Gwalior, M. P.  474001, India; Jain, D., Department of Mathematics, JUET, Guna, M. P., India; Hooda, D.S., Department of Mathematics, JUET, Guna, M. P., India","In the present paper, an exponential intuitionistic fuzzy information measure is proposed. The consistency of the proposed measure over existing information measures is illustrated mathematically. The importance of service quality grading is apparent with increasing demand to meet the customer needs in highly competitive service-related industry. However, it is not always straightforward as the constraints in grading processes and customer perceptions towards services are intangible measures. This paper presents the grading for service quality of four vehicle insurance companies using intuitionistic fuzzy weighted information measure. The IFWIM is useful to represent the decision information in the process of decision-making since it was characterized by degrees of membership, non-membership and hesitation. The crisp survey results were collected via questionnaires from customers of the selected region and analysed using the IFWIM. These grading results would be useful for insurance companies in upgrading their service quality and eventually able to fulfil customers’ needs. © 2016, Taiwan Fuzzy Systems Association and Springer-Verlag Berlin Heidelberg.","Exponential information; Information measure; Intuitionistic fuzzy set; Intuitionistic fuzzy weight averaging operator; Service quality","Decision making; Fuzzy sets; Insurance; Quality of service; Sales; Surveys; Exponential information; Information measures; Intuitionistic fuzzy; Intuitionistic fuzzy sets; Service Quality; Grading","Jain, D.; Department of Mathematics, JUETIndia; email: divya.jain@juet.ac.in",,"Springer Berlin Heidelberg",15622479,,,,"English","Int. J. Fuzzy Syst.",Article,,Scopus,2-s2.0-85018379327
"Kumar R.S., Arasu G.T.","57188698022;19640011500;","Rough Set Theory and Fuzzy Logic Based Warehousing of Heterogeneous Clinical Databases",2017,"International Journal of Uncertainty, Fuzziness and Knowlege-Based Systems","25","3",,"385","408",,1,"10.1142/S0218488517500167","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85021173607&doi=10.1142%2fS0218488517500167&partnerID=40&md5=b9404cb02ab1ddf3a7488d2c7272eafb","Department of Computer Science and Engineering, Jayam College of Engineering and Technology, Dharmapuri, Tamilnadu, India; AVS Engineering College Salem, Tamilnadu, India","Kumar, R.S., Department of Computer Science and Engineering, Jayam College of Engineering and Technology, Dharmapuri, Tamilnadu, India; Arasu, G.T., AVS Engineering College Salem, Tamilnadu, India","Large amounts of data about the patients with their medical conditions are presented in the Medical databases. Analyzing all these databases is one of the difficult tasks in the medical environment. In order to warehouse all these databases and to analyze the patient's condition, we need an efficient data mining technique. In this paper, an efficient data mining technique for warehousing clinical databases using Rough Set Theory (RST) and Fuzzy Logic is proposed. Our proposed methodology contains two phases - (i) Clustering and (ii) Classification. In the first phase, Rough Set Theory is used for clustering. Clustering is one of the data mining techniques for warehousing the heterogeneous data bases. Clustering technique is used to group data that have similar characteristics in the same cluster and also to group the data that have dissimilar characteristics with other clusters. After clustering the data, similar objects will be clustered in one cluster and the dissimilar objects will be clustered under another cluster. The RST can be reduced the complexity. Then in the second phase, these clusters are classified using Fuzzy Logic. Normally, Classification with Fuzzy Logic is generated more number of rules. Since the RST is utilized in our work, the classification using Fuzzy can be done with less amount of complexity. The proposed approach is evaluated using various clinical related databases from heart disease datasets - Cleveland, Switzerland and Hungarian. The performance analysis is based on Sensitivity, Specificity and Accuracy with different cluster numbers. The experimentation results show that our proposed methodology provides better accuracy result. © 2017 World Scientific Publishing Company.","classification; clustering; Data mining; fuzzy logic; rough set theory; warehousing","Classification (of information); Computer circuits; Data mining; Database systems; Fuzzy logic; Fuzzy set theory; Medical computing; Set theory; Warehouses; clustering; Clustering techniques; Heterogeneous data; Large amounts of data; Medical conditions; Performance analysis; Rough set theory (RST); warehousing; Rough set theory",,,"World Scientific Publishing Co. Pte Ltd",02184885,,IJUSF,,"English","Int. J. Uncertainty Fuzziness Knowledge Based Syst.",Article,,Scopus,2-s2.0-85021173607
"Sambariya D.K., Prasad R.","24777280400;57201124992;","Selection of Membership Functions Based on Fuzzy Rules to Design an Efficient Power System Stabilizer",2017,"International Journal of Fuzzy Systems","19","3",,"813","828",,3,"10.1007/s40815-016-0197-6","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85018369278&doi=10.1007%2fs40815-016-0197-6&partnerID=40&md5=051b4779ddd9015083ba0392d5fc1f5c","Department of Electrical Engineering, Rajasthan Technical University, Kota, Rajasthan  324010, India; Department of Electrical Engineering, Indian Institute of Technology Roorkee, Roorkee, Uttaranchal  247667, India","Sambariya, D.K., Department of Electrical Engineering, Rajasthan Technical University, Kota, Rajasthan  324010, India; Prasad, R., Department of Electrical Engineering, Indian Institute of Technology Roorkee, Roorkee, Uttaranchal  247667, India","This paper presents an evaluation of membership functions on a single-machine infinite-bus and two-area four-machine ten-bus power system with power system stabilizers (PSSs). The PSS is added to an excitation system to enhance the damping during low-frequency oscillations. In this paper, the system is analysed for fuzzy logic power system stabilizer (FPSS) with different membership functions (MFs). The speed deviation (Δ ω) and acceleration (Δ ω˙) of the rotor of a synchronous generator are taken as the input to the fuzzy logic controller to improve small signal stability by enhancing damping. The effect of these variables on damping at the generator shaft mechanical oscillation is very significant. The stabilizing signals were computed using the different fuzzy membership functions in the Mamdani inference system. The general membership functions under consideration are triangular, trapezoidal, Gaussian, bell, sigmoid and polynomial types. The performance of the fuzzy logic PSS with different membership functions is compared to get best-suited MF to design an FPSS. The best-performing MF is found based on simulation study with both power systems and with varying no. of linguistic variables as well. It is found that, If the number of linguistic variables is 3 or 5, the preferred best-suited membership function appears as the Gaussian type, while with increased linguistic variables as 7 or above, then the triangular MF is preferable as the performance is better in comparison with Gaussian MF. © 2016, Taiwan Fuzzy Systems Association and Springer-Verlag Berlin Heidelberg.","Membership function; Power system stabilizer; Single-machine infinite bus system; Small signal stability","Computer circuits; Damping; Electric generators; Energy transfer; Fuzzy inference; Fuzzy logic; Gaussian distribution; Linguistics; System stability; Fuzzy logic power system stabilizer; Fuzzy membership function; Low frequency oscillations; Power System Stabilizer; Power system stabilizers; Single machine infinite bus; Single machine infinite bus system; Small signal stability; Membership functions","Sambariya, D.K.; Department of Electrical Engineering, Rajasthan Technical UniversityIndia; email: dsambariya_2003@yahoo.com",,"Springer Berlin Heidelberg",15622479,,,,"English","Int. J. Fuzzy Syst.",Article,,Scopus,2-s2.0-85018369278
"Sahaaya Arul Mary S.A., Gnanadurai J.B.","25636447400;56708765500;","Enhanced Zone Stable Election Protocol based on Fuzzy Logic for Cluster Head Election in Wireless Sensor Networks",2017,"International Journal of Fuzzy Systems","19","3",,"799","812",,2,"10.1007/s40815-016-0181-1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85018384386&doi=10.1007%2fs40815-016-0181-1&partnerID=40&md5=5e6c840fe03938a38c2280b77fb21324","Jayaram College of Engineering & Technology, Trichy, Tamil Nadu, India; Dr. D. Y. Patil Institute of MCA, Pune, Maharashtra, India","Sahaaya Arul Mary, S.A., Jayaram College of Engineering & Technology, Trichy, Tamil Nadu, India; Gnanadurai, J.B., Dr. D. Y. Patil Institute of MCA, Pune, Maharashtra, India","Sensor nodes in wireless sensor network (WSN) have batteries with a short lifespan and so the energy has to be judiciously utilized. Consumption of transmission energy of nodes that are deployed far away from base station (BS) increases with increase in distance. To prolong the network lifetime, the selection of cluster heads (CH) plays a crucial role. This paper proposes an enhanced zone stable election protocol based on fuzzy logic for cluster head election. The studies on ZSEP-E have assumed probabilistic election of cluster heads in the zones taking into consideration the maximum residual energy of the nodes lacking the studies on diverse parameters for cluster head election. In this paper, fuzzy logic is adapted to ZSEP-E to evaluate the cluster head selection probability taking into account the factors such as residual energy of the node, density, and distance to the base station. Simulation results demonstrate that the proposed method has significant effectiveness in terms of energy consumption as well as maximizing network lifetime by comparing the performance with ZSEP-E and other related works. © 2016, Taiwan Fuzzy Systems Association and Springer-Verlag Berlin Heidelberg.","Cluster head; Density; Distance; Energy; Fuzzy-logic; Optimization; Wireless sensor network","Base stations; Computer circuits; Density (specific gravity); Energy utilization; Fuzzy logic; Optimization; Sensor nodes; Cluster head; Cluster-head elections; Cluster-head selections; Distance; Energy; Network lifetime; Stable election protocols; Transmission energy; Wireless sensor networks","Gnanadurai, J.B.; Dr. D. Y. Patil Institute of MCAIndia; email: jasminebsamson@gmail.com",,"Springer Berlin Heidelberg",15622479,,,,"English","Int. J. Fuzzy Syst.",Article,,Scopus,2-s2.0-85018384386
"Roy P., Kumar R., Sharma S.","56879718100;57202998225;56531031500;","A Novel Fuzzy Document Based Information Retrieval Model for Forecasting",2017,"Fuzzy Information and Engineering","9","2",,"137","159",,,"10.1016/j.fiae.2017.06.002","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85026805728&doi=10.1016%2fj.fiae.2017.06.002&partnerID=40&md5=63fc024e4af90dc53c86f5697df60783","Department of Computer Science and Engineering, Bhilai Institute of Technology, Durg, Chhattisgarh  491001, India; Department of Applied Mathematics, Bhilai Institute of Technology, Durg, Chhattisgarh  491001, India","Roy, P., Department of Computer Science and Engineering, Bhilai Institute of Technology, Durg, Chhattisgarh  491001, India; Kumar, R., Department of Computer Science and Engineering, Bhilai Institute of Technology, Durg, Chhattisgarh  491001, India; Sharma, S., Department of Applied Mathematics, Bhilai Institute of Technology, Durg, Chhattisgarh  491001, India","Information retrieval systems are generally used to find documents that are most appropriate according to some query that comes dynamically from users. In this paper a novel Fuzzy Document based Information Retrieval Model (FDIRM) is proposed for the purpose of Stock Market Index forecasting. The novelty of proposed approach is a modified tf-idf scoring scheme to predict the future trend of the stock market index. The contribution of this paper has two dimensions, 1) In the proposed system the simple time series is converted to an enriched fuzzy linguistic time series with a unique approach of incorporating market sentiment related information along with the price and 2) A unique approach is followed while modeling the information retrieval (IR) system which converts a simple IR system into a forecasting system. From the performance comparison of FDIRM with standard benchmark models it can be affirmed that the proposed model has a potential of becoming a good forecasting model. The stock market data provided by Standard & Poor's CRISIL NSE Index 50 (CNX NIFTY-50 index) of National Stock Exchange of India (NSE) is used to experiment and validate the proposed model. The authentic data for validation and experimentation is obtained from http://www.nseindia.com which is the official website of NSE. A java program is under construction to implement the model in real-time with graphical users’ interface. © 2017","Data mining; Forecasting; Fuzzy logic; Information Retrieval; Japanese Candlesticks; Tf-idf",,"Roy, P.; Department of Computer Science and Engineering, Bhilai Institute of TechnologyIndia; email: patsroy@gmail.com",,"Fuzzy Information and Engineering",16168658,,,,"English","Fuzzy Inf. Eng.",Article,,Scopus,2-s2.0-85026805728
"Kundu P., Kar S., Maiti M.","36726635500;9737215300;7005401629;","A fuzzy multi-criteria group decision making based on ranking interval type-2 fuzzy variables and an application to transportation mode selection problem",2017,"Soft Computing","21","11",,"3051","3062",,4,"10.1007/s00500-015-1990-0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84951979379&doi=10.1007%2fs00500-015-1990-0&partnerID=40&md5=4f6d7d84c6e4daa78938f807afcbc01e","Department of Mathematics, National Institute of Technology, Durgapur, WB  713209, India; Department of Applied Mathematics with Oceanology and Computer Programming, Vidyasagar University, Midnapur, 721102, India","Kundu, P., Department of Mathematics, National Institute of Technology, Durgapur, WB  713209, India; Kar, S., Department of Mathematics, National Institute of Technology, Durgapur, WB  713209, India; Maiti, M., Department of Applied Mathematics with Oceanology and Computer Programming, Vidyasagar University, Midnapur, 721102, India","In this paper, we propose a fuzzy multi-criteria group decision-making method based on ranking interval type-2 fuzzy variables. First, we present a ranking method developed by relative preference index which we define using generalized credibility measure to rank interval type-2 fuzzy variables. Then, based on the proposed ranking method, we develop a new method to solve fuzzy multi-criteria group decision-making (FMCGDM) problems where linguistic ratings of the alternatives and the criteria weights are represented by interval type-2 fuzzy variables. The proposed FMCGDM method is applied to a transportation mode selection problem to find most preferable mode among available modes based on some selection criteria. The proposed method is simple in computation and important as it uses interval type-2 fuzzy variables which are more reasonable and sensible to represent linguistic terms rather than by type-1 fuzzy variables. A numerical experiment has been done to illustrate the proposed method. © 2015, Springer-Verlag Berlin Heidelberg.","Fuzzy multi-criteria group decision making; Generalized credibility; Interval type-2 fuzzy variable; Ranking fuzzy variables; Transportation mode selection","Computational linguistics; Linguistics; Numerical methods; Transportation; Fuzzy variable; Generalized credibility; Interval type-2 fuzzy; Multi criteria group decision making; Transportation mode; Decision making","Kar, S.; Department of Mathematics, National Institute of TechnologyIndia; email: kar_s_k@yahoo.com",,"Springer Verlag",14327643,,,,"English","Soft Comput.",Article,,Scopus,2-s2.0-84951979379
"Ram Prabha V., Latha P.","56317131700;24461971300;","Fuzzy Trust Protocol for Malicious Node Detection in Wireless Sensor Networks",2017,"Wireless Personal Communications","94","4",,"2549","2559",,1,"10.1007/s11277-016-3666-1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84986322568&doi=10.1007%2fs11277-016-3666-1&partnerID=40&md5=c0e348d5ca25fc2d783e779231113906","CSE Department, VV College of Engineering, Tisaiyanvilai, Tamil Nadu, India; Computer Science and Engineering Department, Government College of Engineering, Tirunelveli, Tamil Nadu, India","Ram Prabha, V., CSE Department, VV College of Engineering, Tisaiyanvilai, Tamil Nadu, India; Latha, P., Computer Science and Engineering Department, Government College of Engineering, Tirunelveli, Tamil Nadu, India","Wireless sensor networks (WSNs) are used in many applications nowadays, because of its extensive usage. Due to the distinct characteristics, they are vulnerable to many attacks. To secure WSN, trust management plays a pertinent role. In trust based security model, decision is taken based on some specific behavior, and so it has uncertainty. Fuzzy logic deals with uncertainty and has tolerance of imprecise data with high power of precision. In this study, fuzzy logic based multi-attribute trust model is suggested. The proposed trust model has message success rate, elapsed time at node, correctness and fairness as trust metrics. Once the four trust values are calculated, fuzzy computational theory is applied to compute the final trust value of every node that can be anyone of low (l), medium (m) and high (h). Simulation results show that the fuzzy based multi-attribute trust evaluation outperforms weighted summation based multi-attribute trust evaluation. © 2016, Springer Science+Business Media New York.","Fuzzy logic; Multi-attribute trust model (MATM); Security; Trust model; Wireless sensor networks (WSNs)","Computation theory; Computer circuits; Fuzzy logic; Network security; Reconfigurable hardware; Security of data; Sensor nodes; Computational theories; Malicious node detections; Security; Trust management; Trust modeling; Trust-based security; Weighted summations; Wireless sensor network (WSNs); Wireless sensor networks","Ram Prabha, V.; CSE Department, VV College of EngineeringIndia; email: prabhasuresh.v@gmail.com",,"Springer New York LLC",09296212,,WPCOF,,"English","Wireless Pers Commun",Article,,Scopus,2-s2.0-84986322568
